env/current_idx,eval/mean_ep_length,eval/mean_reward,env/completion_counter,env/n_steps,eval/success_rate,time/total_timesteps,rollout/success_rate,time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/value_loss,train/clip_range,train/loss,train/learning_rate,train/approx_kl,train/entropy_loss,train/n_updates
,,,,,,5610,0.78,187,21678,-0.17580937000000002,0,1.54,,,,,,,,,,
3091,1.2,-0.05081274407915771,0,5640,0.92,5640,,,,,,,0.0,0.33728402853012085,-5.412101714341589e-07,0.12850569188594818,0.2,0.06419707089662552,0.0001,2.9802322e-07,-0.3427832305431366,935
,,,,,,5640,0.74,188,21794,-0.22292071999999996,0,1.62,,,,,,,,,,
3108,1.26,-0.11363865014631301,0,5670,0.9,5670,,,,,,,0.0,0.4376996159553528,0.00010861714875609607,0.1429046183824539,0.2,0.06813085079193115,0.0001,0.0,-0.3447966814041138,940
,,,,,,5670,0.71,189,21909,-0.24759363000000004,0,1.65,,,,,,,,,,
3124,1.26,-0.07624919711612164,0,5700,0.9,5700,,,,,,,0.0,0.24862724542617798,-0.00038865298837968963,0.1940265417098999,0.2,0.0940321832895279,0.0001,9.202957e-06,-0.3433553159236908,945
,,,,,,5700,0.65,190,22030,-0.30134960000000005,0,1.76,,,,,,,,,,
3144,1.08,-0.04718352322932333,0,5730,0.96,5730,,,,,,,0.0,0.19117140769958496,-0.000717638749435423,0.19633873105049132,0.2,0.0934160053730011,0.0001,1.20898085e-05,-0.3463129460811615,950
,,,,,,5730,0.7,191,22128,-0.27028434,0,1.67,,,,,,,,,,
3165,1.22,-0.10959781884215772,0,5760,0.9,5760,,,,,,,0.0,0.17758989334106445,-3.586113484583819e-05,0.2138060986995697,0.2,0.10154823958873749,0.0001,6.556511e-07,-0.3476962983608246,955
,,,,,,5760,0.71,192,22264,-0.28285826000000003,0,1.64,,,,,,,,,,
3183,1.26,-0.06982139621861279,0,5790,0.92,5790,,,,,,,0.0,0.32845538854599,-0.00036185741521581604,0.1773200064897537,0.2,0.08118391036987305,0.0001,6.1313312e-06,-0.3453106164932251,960
,,,,,,5790,0.7,193,22379,-0.27987897000000006,0,1.67,,,,,,,,,,
3198,1.32,-0.09055376996286213,0,5820,0.88,5820,,,,,,,0.0,0.2411571741104126,-0.00013464808536811645,0.16867659986019135,0.2,0.08073148131370544,0.0001,4.4683616e-06,-0.34085652232170105,965
,,,,,,5820,0.72,194,22494,-0.24074957000000005,0,1.65,,,,,,,,,,
3217,1.12,-0.06745928693562746,0,5850,0.94,5850,,,,,,,0.0,0.3611451983451843,-0.0005143086127162632,0.1411963313817978,0.2,0.06560846418142319,0.0001,1.4897188e-05,-0.33465561270713806,970
,,,,,,5850,0.75,195,22597,-0.22007648000000002,0,1.64,,,,,,,,,,
3234,1.28,-0.11100277215242386,0,5880,0.86,5880,,,,,,,0.0,-0.05699515342712402,0.00021149933435182788,0.1604727625846863,0.2,0.07738371193408966,0.0001,1.552105e-05,-0.3299960970878601,975
,,,,,,5880,0.73,196,22717,-0.24195857999999998,0,1.67,,,,,,,,,,
3248,1.28,-0.07016732180491089,0,5910,0.9,5910,,,,,,,0.0,0.30777525901794434,3.15507258363823e-07,0.2313733994960785,0.2,0.11331743746995926,0.0001,1.1920929e-07,-0.32679755687713624,980
,,,,,,5910,0.69,197,22926,-0.27141366,0,1.74,,,,,,,,,,
3269,1.12,-0.04793699364643544,0,5940,0.96,5940,,,,,,,0.0,0.2628619074821472,-0.0005176659494948055,0.19879894256591796,0.2,0.08994486927986145,0.0001,5.932649e-06,-0.3266287326812744,985
,,,,,,5940,0.7,198,23036,-0.24944354000000002,0,1.74,,,,,,,,,,
3286,1.32,-0.11097581480629742,0,5970,0.86,5970,,,,,,,0.0,0.06235456466674805,-0.0006360099668381025,0.14004963934421538,0.2,0.0686204731464386,0.0001,8.239349e-06,-0.3292867004871368,990
,,,,,,5970,0.71,199,23151,-0.26027098000000004,0,1.73,,,,,,,,,,
3302,1.4,-0.11451999667566269,0,6000,0.86,6000,,,,,,,0.0,0.18691223859786987,-0.00021634420185954185,0.20115915834903716,0.2,0.09538182616233826,0.0001,9.586413e-06,-0.33221553564071654,995
,,,,,,6000,0.72,200,23273,-0.24033067,0,1.7,,,,,,,,,,
3320,1.26,-0.11016267293132842,0,6030,0.88,6030,,,,,,,0.0,-0.5239744186401367,-0.0008731512007457809,0.2902835786342621,0.2,0.1371200531721115,0.0001,1.6836326e-05,-0.3347556710243225,1000
,,,,,,6030,0.68,201,23380,-0.2750591,0,1.75,,,,,,,,,,
3338,1.26,-0.09363728708121925,0,6060,0.88,6060,,,,,,,0.0,0.40483832359313965,-3.5589138048663925e-05,0.15223773419857026,0.2,0.07327789068222046,0.0001,5.0266584e-07,-0.33517547845840456,1005
,,,,,,6060,0.68,202,23497,-0.28415834,0,1.74,,,,,,,,,,
3357,1.34,-0.09371419511735439,0,6090,0.86,6090,,,,,,,0.0,0.31152981519699097,-0.0003889218925419158,0.18094614446163176,0.2,0.08537013828754425,0.0001,1.1803707e-05,-0.3289386689662933,1010
,,,,,,6090,0.7,203,23623,-0.26847807,0,1.7,,,,,,,,,,
3378,1.14,-0.06974414674565196,0,6120,0.94,6120,,,,,,,0.0,0.38481754064559937,-0.0018191461715225898,0.18104586005210876,0.2,0.08656234294176102,0.0001,4.108548e-05,-0.3216534793376923,1015
,,,,,,6120,0.71,204,23730,-0.25552066999999995,0,1.64,,,,,,,,,,
3395,1.3,-0.09066757476888597,0,6150,0.86,6150,,,,,,,0.0,-0.1266160011291504,-0.0005609774508045007,0.29533571004867554,0.2,0.13584448397159576,0.0001,8.456707e-05,-0.31282989382743837,1020
,,,,,,6150,0.72,205,23852,-0.24691462,0,1.61,,,,,,,,,,
3417,1.2,-0.04973157890606671,0,6180,0.92,6180,,,,,,,0.0,0.14380425214767456,-7.984439682324762e-05,0.20258041322231293,0.2,0.0934315174818039,0.0001,5.76973e-06,-0.306710946559906,1025
,,,,,,6180,0.76,206,23971,-0.21470150999999998,0,1.53,,,,,,,,,,
3438,1.14,-0.028466960694640876,0,6210,0.94,6210,,,,,,,0.0,0.1158481240272522,-0.00013250231970847183,0.1539812296628952,0.2,0.07358904182910919,0.0001,1.9232432e-06,-0.3035036325454712,1030
,,,,,,6210,0.79,207,24070,-0.18236629999999998,0,1.5,,,,,,,,,,
3457,1.22,-0.08954113993793726,0,6240,0.9,6240,,,,,,,0.0,0.3151317834854126,5.52554917092607e-06,0.16989896297454835,0.2,0.08427370339632034,0.0001,7.6293946e-07,-0.3058588743209839,1035
,,,,,,6240,0.79,208,24185,-0.17673615,0,1.5,,,,,,,,,,
3477,1.2,-0.09097638281062245,0,6270,0.92,6270,,,,,,,0.0,0.2868649363517761,2.803406861673352e-06,0.1964937835931778,0.2,0.09161772578954697,0.0001,2.8590362e-06,-0.30644301772117616,1040
,,,,,,6270,0.78,209,24290,-0.17803477,0,1.51,,,,,,,,,,
3497,1.2,-0.009045293303206563,0,6300,0.94,6300,,,,,,,0.0,0.07457703351974487,-0.0002216402663179906,0.14475047886371611,0.2,0.0688195675611496,0.0001,5.1140787e-06,-0.3043907046318054,1045
,,,,,,6300,0.81,210,24414,-0.18158128999999998,0,1.48,,,,,,,,,,
3516,1.42,-0.11366088934242725,0,6330,0.86,6330,,,,,,,0.0,0.20705145597457886,8.057753075263462e-06,0.20582540929317475,0.2,0.09671494364738464,0.0001,6.1591464e-08,-0.30622435808181764,1050
,,,,,,6330,0.79,211,24532,-0.20885371999999996,0,1.52,,,,,,,,,,
3540,1.32,-0.09099021838977933,0,6360,0.86,6360,,,,,,,0.0,0.2515932321548462,-0.0004731877703063603,0.2156146377325058,0.2,0.10329703986644745,0.0001,2.614657e-05,-0.30560163855552674,1055
,,,,,,6360,0.8,212,24663,-0.17408675,0,1.47,,,,,,,,,,
3556,1.34,-0.0722436036542058,0,6390,0.86,6390,,,,,,,0.0,-4.120001792907715,-3.2504399030131024e-07,0.22591801285743712,0.2,0.10913517326116562,0.0001,3.5762787e-07,-0.3011223554611206,1060
,,,,,,6390,0.8,213,24784,-0.18725528999999994,0,1.49,,,,,,,,,,
3572,1.24,-0.09207448369357735,0,6420,0.92,6420,,,,,,,0.0,-0.1306140422821045,-0.0013699233431054836,0.26821895241737365,0.2,0.12775424122810364,0.0001,4.998048e-05,-0.2959023416042328,1065
,,,,,,6420,0.76,214,24896,-0.23926209,0,1.59,,,,,,,,,,
3593,1.22,-0.06847568782512098,0,6450,0.9,6450,,,,,,,0.0,0.09659415483474731,0.0009267194926124489,0.23092957437038422,0.2,0.11566413938999176,0.0001,7.5419744e-06,-0.28867009878158567,1070
,,,,,,6450,0.76,215,25007,-0.23008499000000002,0,1.58,,,,,,,,,,
3612,1.46,-0.1735032288217917,0,6480,0.8,6480,,,,,,,0.0,0.34319621324539185,-0.00034578759999348563,0.11691218018531799,0.2,0.05537395551800728,0.0001,1.0871887e-05,-0.2885103583335876,1075
,,,,,,6480,0.78,216,25136,-0.19735495000000003,0,1.54,,,,,,,,,,
3628,1.28,-0.11269992300774902,0,6510,0.88,6510,,,,,,,0.0,0.3819664716720581,1.6663867390320776e-05,0.13657134175300598,0.2,0.0645984560251236,0.0001,4.6730042e-06,-0.29197421073913576,1080
,,,,,,6510,0.72,217,25252,-0.24178926000000003,0,1.67,,,,,,,,,,
3649,1.26,-0.07240792190190405,0,6540,0.9,6540,,,,,,,0.0,0.2538761496543884,-0.00013839920274492102,0.17445265948772432,0.2,0.08390526473522186,0.0001,1.3357401e-05,-0.2914517343044281,1085
,,,,,,6540,0.73,218,25370,-0.23211143,0,1.65,,,,,,,,,,
3665,1.28,-0.15476479266770185,0,6570,0.86,6570,,,,,,,0.0,-0.08781301975250244,-0.0017508277599699972,0.10018267184495926,0.2,0.04371170699596405,0.0001,3.795425e-05,-0.2864981174468994,1090
,,,,,,6570,0.74,219,25487,-0.23973026000000006,0,1.63,,,,,,,,,,
3689,1.16,-0.04768489833455533,0,6600,0.94,6600,,,,,,,0.0,-0.03335142135620117,0.0004992036055773141,0.40167046785354615,0.2,0.19218319654464722,0.0001,2.9923518e-05,-0.2775860786437988,1095
,,,,,,6600,0.76,220,25594,-0.21315282,0,1.57,,,,,,,,,,
3712,1.2,-0.08930097069591283,0,6630,0.92,6630,,,,,,,0.0,0.4019961953163147,-0.0016602835811983852,0.09917115420103073,0.2,0.04594835638999939,0.0001,5.0965944e-05,-0.2704782783985138,1100
,,,,,,6630,0.8,221,25716,-0.17856048000000002,0,1.5,,,,,,,,,,
3731,1.16,-0.028273379346355796,0,6660,0.96,6660,,,,,,,0.0,-0.4273672103881836,0.00027765860295971836,0.14343581795692445,0.2,0.06640869379043579,0.0001,3.2524267e-06,-0.26229909658432005,1105
,,,,,,6660,0.82,222,25822,-0.18499261,0,1.45,,,,,,,,,,
3754,1.24,-0.11069371491670608,0,6690,0.88,6690,,,,,,,0.0,0.10666507482528687,-5.718260976834699e-05,0.26919389367103574,0.2,0.13384093344211578,0.0001,1.16209185e-05,-0.2581708669662476,1110
,,,,,,6690,0.84,223,25934,-0.17554238000000003,0,1.4,,,,,,,,,,
3770,1.34,-0.1304318008199334,0,6720,0.88,6720,,,,,,,0.0,0.026245057582855225,6.321668741300357e-05,0.2173101931810379,0.2,0.10366643965244293,0.0001,1.557668e-06,-0.25624184012413026,1115
,,,,,,6720,0.83,224,26058,-0.15470406,0,1.43,,,,,,,,,,
3790,1.2,-0.0708286039577797,0,6750,0.94,6750,,,,,,,0.0,0.318786084651947,-1.251359776368588e-05,0.16138204634189607,0.2,0.07892366498708725,0.0001,2.6623408e-07,-0.2566506028175354,1120
,,,,,,6750,0.79,225,26170,-0.19045364000000004,0,1.49,,,,,,,,,,
3804,1.18,-0.08933871645014733,0,6780,0.92,6780,,,,,,,0.0,0.0959780216217041,-1.2397766164795597e-07,0.2299325704574585,0.2,0.10901881754398346,0.0001,0.0,-0.25813148021697996,1125
,,,,,,6780,0.73,226,26275,-0.24848065999999996,0,1.62,,,,,,,,,,
3822,1.28,-0.09169806540943683,0,6810,0.86,6810,,,,,,,0.0,0.2703092098236084,-7.947286242426799e-08,0.17948269546031953,0.2,0.08648798614740372,0.0001,0.0,-0.2590202808380127,1130
,,,,,,6810,0.72,227,26388,-0.25251603,0,1.63,,,,,,,,,,
3839,1.14,-0.027663337574340405,0,6840,0.96,6840,,,,,,,0.0,0.3288062810897827,-0.0004937901130567468,0.19636610746383668,0.2,0.09472263604402542,0.0001,9.230773e-06,-0.2592166900634766,1135
,,,,,,6840,0.69,228,26486,-0.26577034,0,1.7,,,,,,,,,,
3857,1.32,-0.11109308780636638,0,6870,0.88,6870,,,,,,,0.0,0.0021364688873291016,-0.0015068545045018311,0.24437626004219054,0.2,0.11442525684833527,0.0001,3.1755368e-05,-0.25579429268836973,1140
,,,,,,6870,0.68,229,26602,-0.28728249999999994,0,1.73,,,,,,,,,,
3873,1.2,-0.02851874685380608,0,6900,0.94,6900,,,,,,,0.0,0.26159942150115967,-0.0003622551696267351,0.17245057821273804,0.2,0.08261578530073166,0.0001,3.8939714e-05,-0.24932036697864532,1145
,,,,,,6900,0.66,230,26702,-0.30161657,0,1.77,,,,,,,,,,
3891,1.22,-0.09164189009461551,0,6930,0.92,6930,,,,,,,0.0,0.222881019115448,-0.0006464898533886654,0.17504804134368895,0.2,0.08234366029500961,0.0001,2.0929177e-05,-0.24586458504199982,1150
,,,,,,6930,0.68,231,26809,-0.29393562999999995,0,1.76,,,,,,,,,,
3909,1.24,-0.06981090154033154,0,6960,0.92,6960,,,,,,,0.0,0.2660294771194458,-0.0003445287501868677,0.18998222053050995,0.2,0.09013668447732925,0.0001,9.479126e-06,-0.2407749116420746,1155
,,,,,,6960,0.72,232,26927,-0.25987475,0,1.7,,,,,,,,,,
3926,1.16,-0.04799825723282993,0,6990,0.96,6990,,,,,,,0.0,0.12270641326904297,0.00026111086558842087,0.18308601677417755,0.2,0.08518579602241516,0.0001,7.434686e-06,-0.246445631980896,1160
,,,,,,6990,0.71,233,27031,-0.26221542000000003,0,1.74,,,,,,,,,,
3943,1.22,-0.07037288269959391,0,7020,0.92,7020,,,,,,,0.0,0.1852947473526001,8.702595941301183e-05,0.18538622856140136,0.2,0.08934454619884491,0.0001,1.6272068e-06,-0.23316014409065247,1165
,,,,,,7020,0.73,234,27139,-0.24597552000000003,0,1.72,,,,,,,,,,
3963,1.1,-0.04881439758464694,0,7050,0.96,7050,,,,,,,0.0,0.4319409132003784,-0.000879170891906611,0.15959851145744325,0.2,0.07346128672361374,0.0001,1.1825561e-05,-0.2307887405157089,1170
,,,,,,7050,0.74,235,27243,-0.23324788999999999,0,1.67,,,,,,,,,,
3983,1.2,-0.029100562934763728,0,7080,0.94,7080,,,,,,,0.0,0.42790132761001587,2.924164141084873e-05,0.12404362410306931,0.2,0.057659704238176346,0.0001,3.6756197e-07,-0.2268694281578064,1175
,,,,,,7080,0.73,236,27359,-0.26151592000000007,0,1.66,,,,,,,,,,
4003,1.24,-0.06973645301070064,0,7110,0.92,7110,,,,,,,0.0,0.353321373462677,-1.92070002839273e-05,0.23591922223567963,0.2,0.10422014445066452,0.0001,1.4305115e-07,-0.22444290518760682,1180
,,,,,,7110,0.75,237,27475,-0.25418472999999997,0,1.59,,,,,,,,,,
4021,1.28,-0.09301623008679599,0,7140,0.9,7140,,,,,,,0.0,0.3528382182121277,-0.0005628351374376451,0.14556117355823517,0.2,0.0688147023320198,0.0001,1.1744102e-05,-0.2233436733484268,1185
,,,,,,7140,0.73,238,27597,-0.28627875999999997,0,1.58,,,,,,,,,,
4040,1.14,-0.04837850353680551,0,7170,0.96,7170,,,,,,,0.0,0.3989967107772827,-0.0006751048733713461,0.1585323452949524,0.2,0.0755649134516716,0.0001,3.5671394e-05,-0.218700110912323,1190
,,,,,,7170,0.75,239,27703,-0.25695747999999996,0,1.53,,,,,,,,,,
4062,1.26,-0.07359285420272499,0,7200,0.9,7200,,,,,,,0.0,-0.025196552276611328,-6.361802407539585e-07,0.27429634928703306,0.2,0.13390567898750305,0.0001,3.6557515e-07,-0.2129720002412796,1195
,,,,,,7200,0.76,240,27826,-0.25681581000000003,0,1.53,,,,,,,,,,
4080,1.2,-0.02880647270474583,0,7230,0.92,7230,,,,,,,0.0,0.022257506847381592,-0.0006885584230378328,0.20717412531375884,0.2,0.09429411590099335,0.0001,1.2977918e-05,-0.20785647332668306,1200
,,,,,,7230,0.78,241,27934,-0.21837578000000002,0,1.53,,,,,,,,,,
4099,1.26,-0.029865553039126098,0,7260,0.9,7260,,,,,,,0.0,0.31241053342819214,-0.0015050010375368573,0.15648723244667054,0.2,0.06879041343927383,0.0001,6.713073e-05,-0.20221104919910432,1205
,,,,,,7260,0.79,242,28050,-0.20863840999999997,0,1.54,,,,,,,,,,
4117,1.2,-0.06839488617610186,0,7290,0.94,7290,,,,,,,0.0,0.07574218511581421,-0.0004179185595907242,0.18483682572841645,0.2,0.09004423022270203,0.0001,3.1870604e-05,-0.19528862833976746,1210
,,,,,,7290,0.77,243,28158,-0.19581040000000002,0,1.57,,,,,,,,,,
4138,1.18,-0.0887374262791127,0,7320,0.92,7320,,,,,,,0.0,0.3839581608772278,0.00019234021194307615,0.13440553843975067,0.2,0.06324589997529984,0.0001,1.0854006e-05,-0.18935924172401428,1215
,,,,,,7320,0.79,244,28271,-0.17994876999999998,0,1.54,,,,,,,,,,
4157,1.24,-0.09376608055550605,0,7350,0.88,7350,,,,,,,0.0,0.22057759761810303,-0.0001856199936028702,0.13998013436794282,0.2,0.06855909526348114,0.0001,5.5233636e-06,-0.18759670853614807,1220
,,,,,,7350,0.78,245,28382,-0.18547718,0,1.55,,,,,,,,,,
4180,1.2,-0.028937358283437787,0,7380,0.98,7380,,,,,,,0.0,0.08425825834274292,-1.6530354471910868e-07,0.21059421300888062,0.2,0.10108605772256851,0.0001,5.9604645e-08,-0.18875115513801574,1225
,,,,,,7380,0.8,246,28495,-0.17119947999999996,0,1.48,,,,,,,,,,
4202,1.26,-0.08912391520105302,0,7410,0.88,7410,,,,,,,0.0,0.17497938871383667,-1.982847870785065e-07,0.1230710044503212,0.2,0.05928914248943329,0.0001,0.0,-0.19020143449306487,1230
,,,,,,7410,0.8,247,28608,-0.16522588000000002,0,1.45,,,,,,,,,,
4219,1.22,-0.04909849579446018,0,7440,0.96,7440,,,,,,,0.0,0.2602309584617615,-0.0011353030071276748,0.17261194288730622,0.2,0.08127488940954208,0.0001,1.7003218e-05,-0.18982810974121095,1235
,,,,,,7440,0.8,248,28718,-0.18495962000000002,0,1.46,,,,,,,,,,
4236,1.28,-0.07160666008014233,0,7470,0.9,7470,,,,,,,0.0,0.2060002088546753,-2.79148420915476e-05,0.18376349210739135,0.2,0.08799193054437637,0.0001,7.6293946e-07,-0.18622512221336365,1240
,,,,,,7470,0.75,249,28828,-0.21186302999999998,0,1.54,,,,,,,,,,
4252,1.16,-0.06838768572546541,0,7500,0.94,7500,,,,,,,0.0,0.14669650793075562,-3.258387266669161e-08,0.21803499162197112,0.2,0.10534531623125076,0.0001,0.0,-0.18542328476905823,1245
,,,,,,7500,0.73,250,28938,-0.24592773999999998,0,1.57,,,,,,,,,,
4270,1.18,-0.07257421279326082,0,7530,0.94,7530,,,,,,,0.0,0.3302048444747925,-5.384286403398164e-08,0.19651441872119904,0.2,0.09390033036470413,0.0001,0.0,-0.18567250072956085,1250
,,,,,,7530,0.69,251,29042,-0.2653974,0,1.66,,,,,,,,,,
4286,1.14,-0.04818412759341299,0,7560,0.96,7560,,,,,,,0.0,0.1343032717704773,-0.00011277675469827386,0.1847942978143692,0.2,0.08980415761470795,0.0001,2.0066898e-06,-0.18504270315170288,1255
,,,,,,7560,0.66,252,29142,-0.30082964000000006,0,1.72,,,,,,,,,,
4307,1.22,-0.02936274476349354,0,7590,0.92,7590,,,,,,,0.0,0.554897665977478,0.00015767057814315423,0.15069568455219268,0.2,0.07125206291675568,0.0001,2.682209e-06,-0.18326367437839508,1260
,,,,,,7590,0.68,253,29246,-0.28784013,0,1.69,,,,,,,,,,
4325,1.36,-0.11219156946986913,0,7620,0.84,7620,,,,,,,0.0,0.2848021388053894,-9.536742595628311e-09,0.1801661878824234,0.2,0.08844420313835144,0.0001,0.0,-0.1826339304447174,1265
,,,,,,7620,0.7,254,29360,-0.25331001999999997,0,1.67,,,,,,,,,,
4347,1.12,-0.047836075462400915,0,7650,0.96,7650,,,,,,,0.0,0.22599804401397705,1.3418992551805787e-06,0.1036452129483223,0.2,0.044791217893362045,0.0001,4.3710074e-08,-0.18219285905361177,1270
,,,,,,7650,0.75,255,29468,-0.21909690999999998,0,1.61,,,,,,,,,,
4362,1.26,-0.07055967776104807,0,7680,0.88,7680,,,,,,,0.0,0.2472400665283203,2.1855043996765746e-09,0.13652715981006622,0.2,0.0644007995724678,0.0001,0.0,-0.18206724524497986,1275
,,,,,,7680,0.75,256,29586,-0.23408691,0,1.62,,,,,,,,,,
4379,1.12,-0.04892876725643873,0,7710,0.96,7710,,,,,,,0.0,0.2697412967681885,5.523363917347979e-08,0.25424395501613617,0.2,0.1218733936548233,0.0001,0.0,-0.1819465398788452,1280
,,,,,,7710,0.73,257,29688,-0.24424055,0,1.65,,,,,,,,,,
4398,1.14,-0.0682452918495983,0,7740,0.94,7740,,,,,,,0.0,0.32985103130340576,-7.96073673697606e-05,0.16944728791713715,0.2,0.07990526407957077,0.0001,3.530383e-05,-0.19885531067848206,1285
,,,,,,7740,0.74,258,29788,-0.22381779999999998,0,1.64,,,,,,,,,,
4415,1.18,-0.06978566542733461,0,7770,0.94,7770,,,,,,,0.0,0.39038610458374023,-7.850666983948429e-05,0.1257694736123085,0.2,0.06094042584300041,0.0001,1.915296e-06,-0.18215272128582,1290
,,,,,,7770,0.72,259,29898,-0.25877430999999995,0,1.67,,,,,,,,,,
4431,1.24,-0.07232586178928614,0,7800,0.9,7800,,,,,,,0.0,-0.012525081634521484,-0.0003552520296452144,0.27764022946357725,0.2,0.13236205279827118,0.0001,5.022685e-06,-0.18740375638008117,1295
,,,,,,7800,0.69,260,30013,-0.29511154,0,1.7,,,,,,,,,,
4452,1.34,-0.09062955791596324,0,7830,0.86,7830,,,,,,,0.0,0.11264389753341675,-1.7255544690897295e-07,0.23174328804016114,0.2,0.10955014079809189,0.0001,5.9604645e-08,-0.18624026477336883,1300
,,,,,,7830,0.72,261,30138,-0.25876571000000004,0,1.66,,,,,,,,,,
4472,1.16,-0.049195075156167146,0,7860,0.96,7860,,,,,,,0.0,0.03479808568954468,-1.2119611003669206e-07,0.22843277752399443,0.2,0.11542968451976776,0.0001,0.0,-0.18817510306835175,1305
,,,,,,7860,0.74,262,30242,-0.23459137000000002,0,1.61,,,,,,,,,,
4486,1.26,-0.08958123808726669,0,7890,0.88,7890,,,,,,,0.0,0.6272622346878052,-0.0003183448348620388,0.11331872791051864,0.2,0.04867953807115555,0.0001,3.027916e-06,-0.18913415670394898,1310
,,,,,,7890,0.72,263,30352,-0.25066144999999995,0,1.68,,,,,,,,,,
4502,1.2,-0.050524685182608664,0,7920,0.96,7920,,,,,,,0.0,-0.25884079933166504,-0.0009526940093692815,0.3078740358352661,0.2,0.1502368003129959,0.0001,2.602935e-05,-0.18822529017925263,1315
,,,,,,7920,0.7,264,30462,-0.29176515,0,1.73,,,,,,,,,,
4527,1.2,-0.08868311347905547,0,7950,0.92,7950,,,,,,,0.0,0.35726916790008545,-0.0005139231712874448,0.18685711920261383,0.2,0.086369588971138,0.0001,3.6126374e-05,-0.18577234148979188,1320
,,,,,,7950,0.79,265,30570,-0.18707197000000003,0,1.54,,,,,,,,,,
4540,1.06,-0.026832145918160678,0,7980,0.98,7980,,,,,,,0.0,0.18408739566802979,3.492832195028939e-07,0.12756211906671525,0.2,0.06356967240571976,0.0001,0.0,-0.18353599607944487,1325
,,,,,,7980,0.73,266,30675,-0.23532929999999994,0,1.68,,,,,,,,,,
4559,1.24,-0.05062216279096901,0,8010,0.9,8010,,,,,,,0.0,0.19361460208892822,-0.00018361766914796185,0.21512563526630402,0.2,0.10285645723342896,0.0001,4.6590962e-06,-0.18159303367137908,1330
,,,,,,8010,0.72,267,30777,-0.25836639,0,1.68,,,,,,,,,,
4577,1.26,-0.11057822732720524,0,8040,0.88,8040,,,,,,,0.0,0.15702778100967407,-0.0015283819008619303,0.20960041284561157,0.2,0.09965572506189346,0.0001,8.807182e-05,-0.17770888209342955,1335
,,,,,,8040,0.72,268,30886,-0.27547294,0,1.68,,,,,,,,,,
4597,1.18,-0.04905761745292694,0,8070,0.92,8070,,,,,,,0.0,0.5785777568817139,-0.0002511131773157871,0.10079277157783509,0.2,0.046490628272295,0.0001,5.90384e-05,-0.17263454794883729,1340
,,,,,,8070,0.75,269,30992,-0.22869942000000001,0,1.59,,,,,,,,,,
4612,1.16,-0.02812612264417112,0,8100,0.98,8100,,,,,,,0.0,0.3073420524597168,-6.357829018810434e-09,0.14705362617969514,0.2,0.07032313197851181,0.0001,1.1920929e-07,-0.16871251463890075,1345
,,,,,,8100,0.7,270,31109,-0.26365939,0,1.69,,,,,,,,,,
4629,1.26,-0.09012019839137793,0,8130,0.9,8130,,,,,,,0.0,0.10153770446777344,-0.0011463993919704762,0.23140156269073486,0.2,0.11158447712659836,0.0001,2.9818217e-05,-0.1654050827026367,1350
,,,,,,8130,0.68,271,31214,-0.29462339,0,1.74,,,,,,,,,,
4646,1.24,-0.09133446438238024,0,8160,0.9,8160,,,,,,,0.0,0.19474071264266968,0.00019053667880761794,0.20028261542320253,0.2,0.09677797555923462,0.0001,1.2274583e-05,-0.16041759848594667,1355
,,,,,,8160,0.7,272,31317,-0.28529907000000004,0,1.68,,,,,,,,,,
4664,1.36,-0.11039418657310307,0,8190,0.84,8190,,,,,,,0.0,0.3990994095802307,-1.0728835881934629e-07,0.1917084902524948,0.2,0.08997493982315063,0.0001,0.0,-0.1575634628534317,1360
,,,,,,8190,0.67,273,31435,-0.28726326999999996,0,1.72,,,,,,,,,,
4682,1.3,-0.09728801939170807,0,8220,0.88,8220,,,,,,,0.0,0.21714752912521362,-0.0011270169680926757,0.21727694272994996,0.2,0.10738679021596909,0.0001,1.1843443e-05,-0.15553551018238068,1365
,,,,,,8220,0.67,274,31550,-0.27941731,0,1.72,,,,,,,,,,
4700,1.18,-0.028900299491360783,0,8250,0.94,8250,,,,,,,0.0,0.0974886417388916,-0.0003662842563063151,0.22354477941989898,0.2,0.10784517973661423,0.0001,6.9657963e-06,-0.15365638136863707,1370
,,,,,,8250,0.68,275,31656,-0.29898669,0,1.72,,,,,,,,,,
4721,1.32,-0.13161145605146884,0,8280,0.86,8280,,,,,,,0.0,0.1520233154296875,-0.00025883197473959286,0.18434210419654845,0.2,0.08742150664329529,0.0001,1.0941426e-05,-0.15484213531017305,1375
,,,,,,8280,0.73,276,31774,-0.22281159000000003,0,1.63,,,,,,,,,,
4741,1.18,-0.04825845753774047,0,8310,0.92,8310,,,,,,,0.0,-0.22929048538208008,3.461440440659658e-05,0.193852961063385,0.2,0.09056653082370758,0.0001,1.8457572e-06,-0.15739692151546478,1380
,,,,,,8310,0.73,277,31884,-0.21889498,0,1.61,,,,,,,,,,
4759,1.16,-0.05116702596656978,0,8340,0.94,8340,,,,,,,0.0,0.2239295244216919,-0.00026776274045303694,0.18486326634883882,0.2,0.09034916758537292,0.0001,1.107057e-05,-0.16120395958423614,1385
,,,,,,8340,0.75,278,32003,-0.20278769999999993,0,1.57,,,,,,,,,,
