eval/mean_reward,env/n_steps,env/completion_counter,eval/success_rate,eval/mean_ep_length,time/total_timesteps,env/current_idx,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,rollout/success_rate,time/time_elapsed,time/fps,train/policy_gradient_loss,train/explained_variance,train/value_loss,train/clip_fraction,train/approx_kl,train/learning_rate,train/n_updates,train/entropy_loss,train/loss,train/clip_range
-0.05163671189453453,2850,0,0.94,1.22,2850,1713,,,,,,,-0.00026961684372501794,-0.2617771625518799,0.12167297899723054,0.0,6.5608816e-05,0.001,470,-0.12175720036029816,0.05083466321229935,0.2
,,,,,2850,,1.58,-0.23522548999999998,95,0.77,10952,0,,,,,,,,,,
-0.08897714952472598,2880,0,0.92,1.24,2880,1731,,,,,,,-9.095668868752683e-07,0.249370276927948,0.2645103454589844,0.0,0.0,0.001,475,-0.07642888575792313,0.12624597549438477,0.2
,,,,,2880,,1.59,-0.22804894,96,0.76,11076,0,,,,,,,,,,
-0.11104982963297516,2910,0,0.86,1.3,2910,1748,,,,,,,-4.13656240993987e-07,0.05176430940628052,0.32921960949897766,0.0,0.0,0.001,480,-0.07678157091140747,0.12215962260961533,0.2
,,,,,2910,,1.56,-0.21071233,97,0.76,11213,0,,,,,,,,,,
-0.049421235965564844,2940,0,0.92,1.18,2940,1767,,,,,,,-4.614114683789694e-05,0.1459261178970337,0.21011216640472413,0.0,2.6027362e-07,0.001,485,-0.08179048150777816,0.1050368919968605,0.2
,,,,,2940,,1.58,-0.21817680000000003,98,0.74,11322,0,,,,,,,,,,
-0.10997839373536408,2970,0,0.9,1.3,2970,1787,,,,,,,-0.0011554455497147843,0.033751070499420166,0.2497200697660446,0.0,0.00019417008,0.001,490,-0.0751633808016777,0.11562938243150711,0.2
,,,,,2970,,1.6,-0.23826229999999998,99,0.73,11442,0,,,,,,,,,,
-0.05212071921676397,3000,0,0.96,1.14,3000,1808,,,,,,,-2.42908791463492e-06,0.29172009229660034,0.1688643664121628,0.0,9.616216e-07,0.001,495,-0.0652901865541935,0.08004286885261536,0.2
,,,,,3000,,1.61,-0.23899620999999996,100,0.72,11546,0,,,,,,,,,,
-0.02730315340217203,3030,0,0.96,1.08,3030,1831,,,,,,,1.3645489707059255e-06,0.26754188537597656,0.11954990476369858,0.0,2.5431316e-07,0.001,500,-0.059932876378297806,0.0583183690905571,0.2
,,,,,3030,,1.51,-0.18625040999999995,101,0.78,11649,0,,,,,,,,,,
-0.04832165293395519,3060,0,0.94,1.16,3060,1849,,,,,,,-2.551078795320905e-07,-0.19936096668243408,0.09591301828622818,0.0,1.1920929e-07,0.001,505,-0.054944247007369995,0.0440882071852684,0.2
,,,,,3060,,1.49,-0.17299119999999998,102,0.8,11769,0,,,,,,,,,,
-0.04710637602955103,3090,0,0.94,1.12,3090,1873,,,,,,,-5.344549897756679e-07,0.25319546461105347,0.22317807972431183,0.0,0.0,0.001,510,-0.052977631241083144,0.09478049725294113,0.2
,,,,,3090,,1.41,-0.14076036,103,0.83,11870,0,,,,,,,,,,
-0.06935918875038624,3120,0,0.92,1.22,3120,1890,,,,,,,-0.006502292829876311,0.5910398364067078,0.07120875865221024,0.013333334028720856,0.0016371707,0.001,515,-0.047798358649015424,0.025261713191866875,0.2
,,,,,3120,,1.47,-0.16480156999999998,104,0.8,11978,0,,,,,,,,,,
-0.11173739021643997,3150,0,0.88,1.3,3150,1905,,,,,,,0.000911041916503219,0.29954105615615845,0.1652892678976059,0.0,0.00049478613,0.001,520,-0.03710739687085152,0.07651150971651077,0.2
,,,,,3150,,1.52,-0.19620863999999993,105,0.79,12092,0,,,,,,,,,,
-0.032439647135324774,3180,0,0.98,1.12,3180,1926,,,,,,,4.935264573902032e-07,0.004115104675292969,0.22173212468624115,0.0,0.0,0.001,525,-0.03464317321777344,0.10128786414861679,0.2
,,,,,3180,,1.55,-0.22899187000000001,106,0.77,12197,0,,,,,,,,,,
-0.04734773580916226,3210,0,0.96,1.1,3210,1946,,,,,,,-1.1499722761598718e-06,0.18782061338424683,0.16835595965385436,0.0,0.0,0.001,530,-0.034002166241407394,0.06991617381572723,0.2
,,,,,3210,,1.56,-0.21918377999999997,107,0.77,12299,0,,,,,,,,,,
-0.13200750635936856,3240,0,0.86,1.28,3240,1964,,,,,,,-0.005125426895295604,0.403434693813324,0.12604192793369293,0.026666668057441712,0.0022442143,0.001,535,-0.08854861855506897,0.04976614937186241,0.2
,,,,,3240,,1.57,-0.21732391000000004,108,0.77,12415,0,,,,,,,,,,
-0.11502050934825092,3270,0,0.86,1.34,3270,1982,,,,,,,4.496177091084519e-07,0.2614784836769104,0.11702852547168732,0.0,1.8278757e-07,0.001,540,-0.04085520505905151,0.053210437297821045,0.2
,,,,,3270,,1.65,-0.26020112999999995,109,0.74,12525,0,,,,,,,,,,
-0.029212761474773287,3300,0,0.96,1.14,3300,1998,,,,,,,2.7517477217742225e-06,0.42030423879623413,0.15879240930080413,0.0,1.1920929e-07,0.001,545,-0.045321989059448245,0.0686044991016388,0.2
,,,,,3300,,1.65,-0.27048004999999997,110,0.73,12631,0,,,,,,,,,,
-0.06874972412362695,3330,0,0.94,1.18,3330,2021,,,,,,,-2.6708841218692214e-06,0.21840649843215942,0.19606251120567322,0.0,5.9604645e-08,0.001,550,-0.048458806425333026,0.09302300214767456,0.2
,,,,,3330,,1.59,-0.24224527999999995,111,0.75,12741,0,,,,,,,,,,
-0.0500244415923953,3360,0,0.94,1.18,3360,2039,,,,,,,1.1067340629722367e-06,0.20411992073059082,0.4151111006736755,0.0,0.0,0.001,555,-0.050404495745897296,0.18704935908317566,0.2
,,,,,3360,,1.6,-0.25901848,112,0.74,12848,0,,,,,,,,,,
-0.08941751922480762,3390,0,0.92,1.2,3390,2056,,,,,,,-7.278919074593659e-06,0.23827862739562988,0.23263784646987914,0.0,3.973643e-09,0.001,560,-0.0518639475107193,0.09080454707145691,0.2
,,,,,3390,,1.6,-0.25822213,113,0.75,12955,0,,,,,,,,,,
-0.06935390949249268,3420,0,0.88,1.28,3420,2077,,,,,,,2.6424726016216484e-07,-0.07281196117401123,0.19264965653419494,0.0,0.0,0.001,565,-0.052026936411857606,0.08799666911363602,0.2
,,,,,3420,,1.58,-0.23755228999999992,114,0.76,13071,0,,,,,,,,,,
-0.04704721204005182,3450,0,0.96,1.12,3450,2091,,,,,,,9.612242388712389e-07,0.21106141805648804,0.26190760135650637,0.0,0.0,0.001,570,-0.05261545032262802,0.1277286410331726,0.2
,,,,,3450,,1.6,-0.23961835999999997,115,0.75,13181,0,,,,,,,,,,
-0.09228772184811533,3480,0,0.88,1.3,3480,2107,,,,,,,2.5828679817152533e-07,0.2342841625213623,0.3226178526878357,0.0,0.0,0.001,575,-0.053459055721759796,0.13022108376026154,0.2
,,,,,3480,,1.65,-0.22453991,116,0.74,13292,0,,,,,,,,,,
-0.06875446059275418,3510,0,0.92,1.2,3510,2128,,,,,,,-0.00014274894960770724,-0.04286634922027588,0.23147691786289215,0.006666667014360428,0.00073824724,0.001,580,-0.09672330170869828,0.1130385473370552,0.2
,,,,,3510,,1.68,-0.24628098,117,0.73,13395,0,,,,,,,,,,
-0.06843682446982711,3540,0,0.94,1.16,3540,2146,,,,,,,-0.004652169918020377,0.22724372148513794,0.19690777361392975,0.026666668057441712,0.079013795,0.001,585,-0.07324005737900734,0.0912986546754837,0.2
,,,,,3540,,1.69,-0.26848316,118,0.71,13503,0,,,,,,,,,,
-0.1100480657722801,3570,0,0.88,1.3,3570,2165,,,,,,,3.6621094052335932e-06,0.20390832424163818,0.19356580972671508,0.0,0.0,0.001,590,-0.051597296446561816,0.09461719542741776,0.2
,,,,,3570,,1.68,-0.27989083000000003,119,0.7,13630,0,,,,,,,,,,
-0.028786070356145502,3600,0,0.92,1.2,3600,2182,,,,,,,2.511342422906182e-07,0.23597782850265503,0.21406107544898986,0.0,0.0,0.001,595,-0.05097519010305405,0.10201402753591537,0.2
,,,,,3600,,1.74,-0.32785780000000003,120,0.67,13750,0,,,,,,,,,,
-0.10945735399145633,3630,0,0.88,1.26,3630,2199,,,,,,,6.4837932040262555e-06,0.1818961501121521,0.21369048357009887,0.0,0.0,0.001,600,-0.05155114382505417,0.10397876799106598,0.2
,,,,,3630,,1.67,-0.29615415,121,0.71,13862,0,,,,,,,,,,
-0.08915826099924744,3660,0,0.9,1.22,3660,2218,,,,,,,-7.870236918599005e-05,0.12289196252822876,0.210744971036911,0.0,2.0933152e-05,0.001,605,-0.05049721375107765,0.10061933100223541,0.2
,,,,,3660,,1.61,-0.25720224999999997,122,0.74,13977,0,,,,,,,,,,
-0.1318492088187486,3690,0,0.88,1.3,3690,2240,,,,,,,-1.9311904608798613e-07,0.06470048427581787,0.20784799456596376,0.0,0.0,0.001,610,-0.04907651916146279,0.10087322443723679,0.2
,,,,,3690,,1.59,-0.22509027999999998,123,0.77,14108,0,,,,,,,,,,
-0.04755843308754265,3720,0,0.96,1.1,3720,2258,,,,,,,-0.0002718214183794032,0.4247419238090515,0.06810302734375,0.0,0.000107161206,0.001,615,-0.04959520921111107,0.032052651047706604,0.2
,,,,,3720,,1.59,-0.22625436000000002,124,0.77,14213,0,,,,,,,,,,
-0.08936173329595476,3750,0,0.9,1.2,3750,2276,,,,,,,-1.2612342807472033e-06,0.047962486743927,0.3594669699668884,0.0,1.7881393e-07,0.001,620,-0.0532552145421505,0.17041175067424774,0.2
,,,,,3750,,1.58,-0.18020280999999996,125,0.79,14320,0,,,,,,,,,,
-0.0906187151838094,3780,0,0.9,1.22,3780,2293,,,,,,,6.675720278792597e-08,0.016752660274505615,0.15229032337665557,0.0,5.9604645e-08,0.001,625,-0.05682491660118103,0.0705360397696495,0.2
,,,,,3780,,1.6,-0.20243697000000002,126,0.77,14435,0,,,,,,,,,,
-0.06917696001008153,3810,0,0.94,1.2,3810,2314,,,,,,,-0.003376187533140218,0.1418931484222412,0.2591816812753677,0.0,0.0006180028,0.001,630,-0.05764428377151489,0.11279105395078659,0.2
,,,,,3810,,1.55,-0.18007379,127,0.8,14548,0,,,,,,,,,,
-0.04871673434507102,3840,0,0.92,1.22,3840,2336,,,,,,,-2.074241644223207e-07,0.3050937056541443,0.14513454735279083,0.0,2.5431316e-07,0.001,635,-0.051569531112909316,0.07204949110746384,0.2
,,,,,3840,,1.56,-0.19194641999999998,128,0.78,14660,0,,,,,,,,,,
-0.11029394420329482,3870,0,0.86,1.32,3870,2354,,,,,,,-1.1861324423989573e-06,0.23893189430236816,0.1260032832622528,0.0,1.1920929e-07,0.001,640,-0.04739192053675652,0.05994890630245209,0.2
,,,,,3870,,1.58,-0.17970431999999995,129,0.79,14783,0,,,,,,,,,,
-0.029382678903639315,3900,0,0.96,1.12,3900,2371,,,,,,,1.9570191187590069e-07,0.12951266765594482,0.16425325274467467,0.0,0.0,0.001,645,-0.04496653527021408,0.07286970317363739,0.2
,,,,,3900,,1.58,-0.20034499000000003,130,0.78,14896,0,,,,,,,,,,
-0.07002325740642845,3930,0,0.9,1.24,3930,2392,,,,,,,-0.00489045934130754,0.12207520008087158,0.19061132967472078,0.053333336114883424,0.090077065,0.001,650,-0.20763200521469116,0.08541348576545715,0.2
,,,,,3930,,1.51,-0.15353109,131,0.82,15007,0,,,,,,,,,,
-0.09188798854127526,3960,0,0.92,1.24,3960,2412,,,,,,,-0.00016457080925942337,0.09612345695495605,0.13766638487577437,0.0,2.8940041e-05,0.001,655,-0.04381409138441086,0.05592326819896698,0.2
,,,,,3960,,1.5,-0.16016603999999998,132,0.82,15126,0,,,,,,,,,,
-0.1098508498026058,3990,0,0.84,1.34,3990,2430,,,,,,,-8.352597474114986e-07,0.2540915012359619,0.17165410816669463,0.0,1.1920929e-07,0.001,660,-0.04683380126953125,0.08587904274463654,0.2
,,,,,3990,,1.58,-0.17968510999999998,133,0.79,15243,0,,,,,,,,,,
-0.10902287273202091,4020,0,0.9,1.24,4020,2450,,,,,,,6.626844506030238e-06,0.01948857307434082,0.1996723711490631,0.0,2.026558e-07,0.001,665,-0.05125879496335983,0.09194418787956238,0.2
,,,,,4020,,1.57,-0.18898652000000002,134,0.79,15350,0,,,,,,,,,,
-0.1322621800750494,4050,0,0.82,1.4,4050,2469,,,,,,,9.385744647261163e-07,0.15211182832717896,0.18523260951042175,0.0,0.0,0.001,670,-0.051546338200569156,0.09000743925571442,0.2
,,,,,4050,,1.56,-0.19245028,135,0.79,15481,0,,,,,,,,,,
-0.1106520675541833,4080,0,0.9,1.3,4080,2487,,,,,,,-1.0840098038755741e-06,0.3978723883628845,0.14653609991073607,0.0,0.0,0.001,675,-0.05264084190130234,0.06788032501935959,0.2
,,,,,4080,,1.55,-0.20281618999999998,136,0.79,15605,0,,,,,,,,,,
-0.11111373678781092,4110,0,0.88,1.36,4110,2505,,,,,,,-6.91413866604762e-08,0.17050212621688843,0.18244747221469879,0.0,0.0,0.001,680,-0.05307530611753464,0.08900220692157745,0.2
,,,,,4110,,1.59,-0.20398613000000002,137,0.78,15722,0,,,,,,,,,,
-0.09124399624764919,4140,0,0.9,1.26,4140,2521,,,,,,,-0.00015922506807930503,-0.0668649673461914,0.20343008935451506,0.0,0.000101608035,0.001,685,-0.11385951787233353,0.09102054685354233,0.2
,,,,,4140,,1.65,-0.21572255999999995,138,0.74,15836,0,,,,,,,,,,
-0.0483030834980309,4170,0,0.96,1.16,4170,2541,,,,,,,6.834665846611188e-08,0.1798168420791626,0.1798667937517166,0.0,0.0,0.001,690,-0.053498565405607226,0.08876334130764008,0.2
,,,,,4170,,1.67,-0.23948615999999998,139,0.74,15951,0,,,,,,,,,,
-0.04809870139230043,4200,0,0.94,1.16,4200,2562,,,,,,,-3.115336070891317e-07,0.2920735478401184,0.17047398090362548,0.0,0.0,0.001,695,-0.05352368578314781,0.0797436311841011,0.2
,,,,,4200,,1.62,-0.19563443,140,0.76,16055,0,,,,,,,,,,
-0.15157046121079476,4230,0,0.82,1.4,4230,2583,,,,,,,-4.317919336846998e-05,-0.024441957473754883,0.16976779699325562,0.0,1.0859966e-05,0.001,700,-0.05388808846473694,0.0817362517118454,0.2
,,,,,4230,,1.62,-0.19533555,141,0.76,16181,0,,,,,,,,,,
-0.07009729876648635,4260,0,0.92,1.28,4260,2598,,,,,,,-1.3351440451003782e-07,0.5677137970924377,0.07465531527996064,0.0,0.0,0.001,705,-0.05540591478347778,0.03270415589213371,0.2
,,,,,4260,,1.6,-0.20483679000000002,142,0.75,16298,0,,,,,,,,,,
-0.048510214304551484,4290,0,0.94,1.16,4290,2618,,,,,,,-0.0022545381247376815,-0.06407833099365234,0.3399272680282593,0.0,0.0003313581,0.001,710,-0.05511859506368637,0.1617773026227951,0.2
,,,,,4290,,1.58,-0.18323870999999997,143,0.78,16404,0,,,,,,,,,,
-0.08914536191616207,4320,0,0.92,1.2,4320,2636,,,,,,,-0.0008667359834849009,0.2108960747718811,0.10310431569814682,0.013333334028720856,0.0013877252,0.001,715,-0.04944604858756065,0.04849770665168762,0.2
,,,,,4320,,1.55,-0.17863356999999996,144,0.79,16528,0,,,,,,,,,,
-0.049925963231362405,4350,0,0.94,1.14,4350,2657,,,,,,,-0.00014267722127740966,-0.012091279029846191,0.3602082669734955,0.0,9.2395145e-05,0.001,720,-0.09674052298069,0.16645079851150513,0.2
,,,,,4350,,1.56,-0.16923461,145,0.8,16643,0,,,,,,,,,,
-0.026520622614771127,4380,0,0.98,1.06,4380,2676,,,,,,,-0.0015641493202808831,-0.08045375347137451,0.10384457111358643,0.013333334028720856,0.006802531,0.001,725,-0.08981673270463944,0.04679582640528679,0.2
,,,,,4380,,1.6,-0.19378268000000007,146,0.78,16751,0,,,,,,,,,,
-0.04771681105718017,4410,0,0.94,1.12,4410,2691,,,,,,,-6.041924198285642e-07,0.2954410910606384,0.13646897673606873,0.0,0.0,0.001,730,-0.04534063339233398,0.06537234038114548,0.2
,,,,,4410,,1.63,-0.19349461999999998,147,0.77,16874,0,,,,,,,,,,
-0.027914722478017212,4440,0,0.94,1.14,4440,2713,,,,,,,-8.384386879889405e-07,-0.0033087730407714844,0.2206329047679901,0.0,0.0,0.001,735,-0.04598325490951538,0.10526711493730545,0.2
,,,,,4440,,1.57,-0.18468717999999995,148,0.78,16984,0,,,,,,,,,,
-0.048274369142018256,4470,0,0.94,1.18,4470,2731,,,,,,,-0.019517733392616775,0.367148756980896,0.1848700910806656,0.0533333346247673,0.011302599,0.001,740,-0.22870865166187287,0.05292864143848419,0.2
,,,,,4470,,1.59,-0.20291566999999996,149,0.77,17101,0,,,,,,,,,,
-0.068522670394741,4500,0,0.94,1.2,4500,2750,,,,,,,2.0847718147365413e-06,0.2785272002220154,0.21657716631889343,0.0,0.0,0.001,745,-0.04701953157782555,0.10426462441682816,0.2
,,,,,4500,,1.61,-0.19447948,150,0.75,17216,0,,,,,,,,,,
-0.027949705747887493,4530,0,0.98,1.1,4530,2769,,,,,,,1.673499738585882e-06,0.19499468803405762,0.18939606845378876,0.0,0.0,0.001,750,-0.04708265438675881,0.08850745111703873,0.2
,,,,,4530,,1.6,-0.20499349000000003,151,0.75,17326,0,,,,,,,,,,
-0.04790039846207947,4560,0,0.96,1.12,4560,2786,,,,,,,1.1809666862205859e-06,0.2505674958229065,0.16816640198230742,0.0,0.0,0.001,755,-0.04825692847371101,0.08166000247001648,0.2
,,,,,4560,,1.63,-0.19412370000000004,152,0.74,17428,0,,,,,,,,,,
-0.04846945070661604,4590,0,0.96,1.12,4590,2804,,,,,,,2.940495793524178e-08,0.12823742628097534,0.17288067936897278,0.0,0.0,0.001,760,-0.046997512131929396,0.08102256059646606,0.2
,,,,,4590,,1.64,-0.20297287,153,0.74,17539,0,,,,,,,,,,
-0.17242735389154404,4620,0,0.82,1.42,4620,2822,,,,,,,-5.9350331795826605e-06,0.2131270170211792,0.1920624017715454,0.0,3.973643e-09,0.001,765,-0.047831262648105624,0.09158806502819061,0.2
,,,,,4620,,1.69,-0.22250165999999996,154,0.73,17669,0,,,,,,,,,,
-0.06920468566939235,4650,0,0.9,1.24,4650,2840,,,,,,,-6.02801641313988e-07,-0.01681649684906006,0.19561389982700347,0.0,0.0,0.001,770,-0.04711726605892182,0.09274356812238693,0.2
,,,,,4650,,1.66,-0.20396508000000002,155,0.76,17783,0,,,,,,,,,,
-0.06967359533067792,4680,0,0.9,1.24,4680,2860,,,,,,,-0.008662955140074757,0.02223837375640869,0.22239575088024138,0.026666668057441712,0.08328271,0.001,775,-0.04968518689274788,0.09545312821865082,0.2
,,,,,4680,,1.67,-0.21407733999999995,156,0.76,17895,0,,,,,,,,,,
-0.13858087074942887,4710,0,0.86,1.36,4710,2879,,,,,,,-2.044836719505838e-06,0.29682010412216187,0.153341606259346,0.0,0.0,0.001,780,-0.04451342448592186,0.07231426239013672,0.2
,,,,,4710,,1.59,-0.19291035999999998,157,0.78,18015,0,,,,,,,,,,
-0.06895275321789086,4740,0,0.92,1.22,4740,2893,,,,,,,-7.585684451250075e-07,0.16306400299072266,0.17180301249027252,0.0,0.0,0.001,785,-0.04366742372512818,0.08536505699157715,0.2
,,,,,4740,,1.65,-0.21759283,158,0.75,18132,0,,,,,,,,,,
-0.09123832920566201,4770,0,0.86,1.3,4770,2915,,,,,,,1.9152959236379273e-07,0.1836261749267578,0.22786588668823243,0.0,0.0,0.001,790,-0.04311568066477776,0.10139337927103043,0.2
,,,,,4770,,1.63,-0.21899776999999998,159,0.74,18251,0,,,,,,,,,,
-0.07662911583669484,4800,0,0.9,1.34,4800,2933,,,,,,,-6.47703796374799e-08,0.25770121812820435,0.2040505439043045,0.0,0.0,0.001,795,-0.04286220520734787,0.10490874946117401,0.2
,,,,,4800,,1.58,-0.18772372999999998,160,0.76,18362,0,,,,,,,,,,
-0.06950241591315716,4830,0,0.9,1.24,4830,2950,,,,,,,-3.178914296242397e-08,0.24366331100463867,0.16396311521530152,0.0,0.0,0.001,800,-0.04266786947846413,0.07067658007144928,0.2
,,,,,4830,,1.66,-0.22656581000000006,161,0.72,18480,0,,,,,,,,,,
-0.029999857256188988,4860,0,0.94,1.2,4860,2971,,,,,,,-4.8875809888215824e-08,-0.041063785552978516,0.27461515069007875,0.0,0.0,0.001,805,-0.04256745502352714,0.13586625456809998,0.2
,,,,,4860,,1.66,-0.22806653000000002,162,0.73,18597,0,,,,,,,,,,
-0.04968907600268722,4890,0,0.92,1.2,4890,2989,,,,,,,2.662340801151686e-08,-0.04338276386260986,0.19109518229961395,0.0,0.0,0.001,810,-0.042546533048152924,0.08863703906536102,0.2
,,,,,4890,,1.61,-0.21141667000000003,163,0.76,18707,0,,,,,,,,,,
-0.08874785648658871,4920,0,0.92,1.2,4920,3007,,,,,,,1.430511540334578e-08,0.1948506236076355,0.2347934752702713,0.0,0.0,0.001,815,-0.04251481145620346,0.1075284406542778,0.2
,,,,,4920,,1.61,-0.20807700999999998,164,0.76,18817,0,,,,,,,,,,
-0.13174436964094638,4950,0,0.86,1.32,4950,3029,,,,,,,-4.629294148017493e-08,0.07070302963256836,0.1933077722787857,0.0,0.0,0.001,820,-0.04248183518648148,0.09431927651166916,0.2
,,,,,4950,,1.58,-0.21720284999999998,165,0.76,18950,0,,,,,,,,,,
-0.04751923024188727,4980,0,0.96,1.12,4980,3049,,,,,,,-5.364418065312293e-08,0.26504582166671753,0.15034110248088836,0.0,0.0,0.001,825,-0.0425117664039135,0.07115103304386139,0.2
,,,,,4980,,1.53,-0.18247663000000003,166,0.8,19052,0,,,,,,,,,,
-0.06912070816848427,5010,0,0.9,1.22,5010,3068,,,,,,,-8.543332619126431e-08,0.3039979934692383,0.10329239815473557,0.0,0.0,0.001,830,-0.04246466308832168,0.04838426411151886,0.2
,,,,,5010,,1.53,-0.18050632,167,0.8,19158,0,,,,,,,,,,
-0.17209841700736433,5040,0,0.82,1.44,5040,3089,,,,,,,-0.002582035409286654,0.06667828559875488,0.18913404047489166,0.026666668057441712,0.048208203,0.001,835,-0.10407286137342453,0.07559976726770401,0.2
,,,,,5040,,1.5,-0.16610547,168,0.82,19280,0,,,,,,,,,,
-0.029051146833226085,5070,0,0.92,1.18,5070,3110,,,,,,,-0.00010925531186023463,0.5090361833572388,0.09292874038219452,0.0,5.590717e-05,0.001,840,-0.041835778206586835,0.04094758257269859,0.2
,,,,,5070,,1.43,-0.14387460000000002,169,0.85,19389,0,,,,,,,,,,
-0.15034018143545835,5100,0,0.84,1.36,5100,3131,,,,,,,-1.2914335378866325e-09,0.3679116368293762,0.10008570998907089,0.0,0.0,0.001,845,-0.039073703438043596,0.03996020182967186,0.2
,,,,,5100,,1.46,-0.16654692999999998,170,0.84,19509,0,,,,,,,,,,
-0.11670252154581248,5130,0,0.88,1.32,5130,3149,,,,,,,-2.811352395326594e-08,0.13937288522720337,0.23996999263763427,0.0,0.0,0.001,850,-0.03709776774048805,0.10477390885353088,0.2
,,,,,5130,,1.49,-0.18649987999999998,171,0.81,19625,0,,,,,,,,,,
-0.0695911458786577,5160,0,0.92,1.24,5160,3169,,,,,,,-8.47220422269146e-05,-0.005167245864868164,0.21275333166122437,0.0,2.7747948e-05,0.001,855,-0.036679471284151076,0.09219660609960556,0.2
,,,,,5160,,1.48,-0.19403284000000004,172,0.81,19735,0,,,,,,,,,,
-0.1097353635309264,5190,0,0.88,1.32,5190,3190,,,,,,,1.0331472211078107e-08,0.08208030462265015,0.2004050374031067,0.0,5.9604645e-08,0.001,860,-0.0388730987906456,0.09139705449342728,0.2
,,,,,5190,,1.49,-0.18311857,173,0.82,19854,0,,,,,,,,,,
-0.10995759167242795,5220,0,0.88,1.28,5220,3210,,,,,,,-4.7286351900766024e-08,0.13615554571151733,0.13962292969226836,0.0,0.0,0.001,865,-0.0407722070813179,0.06324898451566696,0.2
,,,,,5220,,1.51,-0.1929405,174,0.82,19968,0,,,,,,,,,,
-0.11115797188598663,5250,0,0.88,1.3,5250,3227,,,,,,,4.013379388823068e-08,0.21494609117507935,0.16949830055236817,0.0,0.0,0.001,870,-0.041911186277866365,0.08063438534736633,0.2
,,,,,5250,,1.54,-0.19731308000000003,175,0.82,20094,0,,,,,,,,,,
