eval/mean_reward,env/current_idx,eval/mean_ep_length,time/total_timesteps,eval/success_rate,env/n_steps,env/completion_counter,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/fps,time/time_elapsed,rollout/success_rate,train/n_updates,train/loss,train/explained_variance,train/entropy_loss,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/approx_kl,train/clip_range,train/learning_rate
-0.02764348218217492,3332,1.08,5580,0.98,5580,0,,,,,,,1850,0.08423743396997452,0.434120237827301,-0.016523322090506554,0.20394462645053862,-3.684560429917383e-06,0.0,0.0,0.2,0.001
,,,5580,,,,1.75,-0.34556784999999995,186,0,21796,0.66,,,,,,,,,,
-0.13438328844029457,3352,1.36,5610,0.84,5610,0,,,,,,,1860,0.09409070760011673,0.021792113780975342,-0.01411093370988965,0.2263909325003624,9.353955509272538e-07,0.0,0.0,0.2,0.001
,,,5610,,,,1.68,-0.32324875,187,0,21925,0.69,,,,,,,,,,
-0.006684261215850711,3371,1.04,5640,1.0,5640,0,,,,,,,1870,0.06739547103643417,0.2686658501625061,-0.014500201866030692,0.1576443448662758,-5.326867121979717e-06,0.0,0.0,0.2,0.001
,,,5640,,,,1.67,-0.30941432,188,0,22025,0.69,,,,,,,,,,
-0.06932916528079659,3390,1.18,5670,0.94,5670,0,,,,,,,1880,0.05228237807750702,0.3461001515388489,-0.015535909868776798,0.13217265978455545,-1.230411227277628e-05,0.0,0.0,0.2,0.001
,,,5670,,,,1.6,-0.28189806,189,0,22135,0.73,,,,,,,,,,
-0.04998838358093053,3406,1.26,5700,0.92,5700,0,,,,,,,1890,0.06979772448539734,0.005260109901428223,-0.01563713317736983,0.19778362214565276,-0.00781730505016931,0.026666668057441712,0.0164991,0.2,0.001
,,,5700,,,,1.6,-0.2726399,190,0,22246,0.73,,,,,,,,,,
-0.1309256215300411,3424,1.34,5730,0.86,5730,0,,,,,,,1900,0.0702391266822815,0.35300296545028687,-0.007854773243889213,0.1566947177052498,4.464785262481286e-06,0.0,1.5894573e-08,0.2,0.001
,,,5730,,,,1.6,-0.27434934,191,0,22371,0.73,,,,,,,,,,
-0.049216240686364474,3442,1.22,5760,0.94,5760,0,,,,,,,1910,0.05031647905707359,0.23697733879089355,-0.05027413032948971,0.18356941193342208,-0.013627277314662933,0.036666668578982355,0.12359841,0.2,0.001
,,,5760,,,,1.65,-0.30752483999999997,192,0,22486,0.7,,,,,,,,,,
-0.028575419606640937,3462,1.16,5790,0.94,5790,0,,,,,,,1920,0.05735922232270241,0.432547926902771,-0.006033385777845979,0.13272790983319283,-3.068149114060503e-06,0.0,0.0,0.2,0.001
,,,5790,,,,1.62,-0.31005956,193,0,22595,0.72,,,,,,,,,,
-0.050420614294707775,3482,1.2,5820,0.92,5820,0,,,,,,,1930,0.06168145313858986,0.48698437213897705,-0.0072359413839876655,0.15021454840898513,-7.626016953743431e-06,0.0,0.0,0.2,0.001
,,,5820,,,,1.6,-0.3211923699999999,194,0,22744,0.72,,,,,,,,,,
-0.028637967063114046,3498,1.1,5850,0.98,5850,0,,,,,,,1940,0.07397211343050003,0.09696424007415771,-0.006833606166765094,0.20368585884571075,2.0358959675448316e-06,0.0,0.0,0.2,0.001
,,,5850,,,,1.62,-0.34859951999999994,195,0,22857,0.7,,,,,,,,,,
-0.07683319782838226,3516,1.22,5880,0.92,5880,0,,,,,,,1950,0.11443451046943665,-0.029803872108459473,-0.007192510785534978,0.27634029388427733,-1.6742944524139602e-06,0.0,0.0,0.2,0.001
,,,5880,,,,1.63,-0.32870471000000007,196,0,22983,0.7,,,,,,,,,,
-0.11186727550812066,3537,1.3,5910,0.88,5910,0,,,,,,,1960,0.11363545060157776,0.20699596405029297,-0.008294498175382614,0.332100410759449,-7.405877244792691e-08,0.0,0.0,0.2,0.001
,,,5910,,,,1.57,-0.27604965000000004,197,0,23094,0.75,,,,,,,,,,
-0.0905134172970429,3558,1.18,5940,0.92,5940,0,,,,,,,1970,0.06782451272010803,0.2648266553878784,-0.007919121347367764,0.12544820457696915,-6.964802832243322e-07,0.0,0.0,0.2,0.001
,,,5940,,,,1.57,-0.26509889,198,0,23216,0.75,,,,,,,,,,
-0.13217795454431325,3575,1.36,5970,0.84,5970,0,,,,,,,1980,0.07060246914625168,0.38958507776260376,-0.008062908705323935,0.19654005616903306,-1.4801323295898783e-06,0.0,0.0,0.2,0.001
,,,5970,,,,1.58,-0.25481904,199,0,23332,0.75,,,,,,,,,,
-0.03179385346360505,3592,1.1,6000,0.96,6000,0,,,,,,,1990,0.08380430191755295,0.210094153881073,-0.007101488998159766,0.20482896119356156,6.000200977851478e-07,0.0,0.0,0.2,0.001
,,,6000,,,,1.6,-0.22294814,200,0,23448,0.76,,,,,,,,,,
-0.047122562886215746,3609,1.08,6030,0.96,6030,0,,,,,,,2000,0.0352831594645977,0.4568514823913574,-0.008165910188108683,0.09387659355998039,-1.4529625598669326e-06,0.0,0.0,0.2,0.001
,,,6030,,,,1.61,-0.22159385,201,0,23563,0.76,,,,,,,,,,
-0.0479927812423557,3624,1.12,6060,0.94,6060,0,,,,,,,2010,0.11712618917226791,-0.04925072193145752,-0.007969485595822334,0.3538459032773972,-4.8875812019844036e-08,0.0,0.0,0.2,0.001
,,,6060,,,,1.67,-0.26836191000000004,202,0,23676,0.72,,,,,,,,,,
-0.047226633802056314,3645,1.1,6090,0.96,6090,0,,,,,,,2020,0.12461654096841812,-0.5303648710250854,-0.005461996980011463,0.2853588372468948,-1.5050173018948954e-07,0.0,0.0,0.2,0.001
,,,6090,,,,1.68,-0.27673292,203,0,23779,0.71,,,,,,,,,,
-0.05144855570048094,3662,1.26,6120,0.9,6120,0,,,,,,,2030,0.10257011651992798,-0.031110167503356934,-0.005692061502486467,0.31804717481136324,-3.0199685951970424e-08,0.0,0.0,0.2,0.001
,,,6120,,,,1.74,-0.30618347,204,0,23893,0.69,,,,,,,,,,
-0.04808712667785585,3679,1.16,6150,0.96,6150,0,,,,,,,2040,0.11184392124414444,0.24885642528533936,-0.006469025183469057,0.2602055951952934,-0.004812431479804235,0.023333334550261497,0.013368243,0.2,0.001
,,,6150,,,,1.74,-0.30330795999999993,205,0,23998,0.69,,,,,,,,,,
-0.06907800367102027,3699,1.2,6180,0.94,6180,0,,,,,,,2050,0.07925918698310852,0.22568953037261963,-0.004566939151845873,0.19038957208395005,-0.005502465587730043,0.026666668057441712,0.018201975,0.2,0.001
,,,6180,,,,1.67,-0.28416994,206,0,24108,0.72,,,,,,,,,,
-0.11021077779121696,3719,1.28,6210,0.9,6210,0,,,,,,,2060,0.09565424919128418,-0.04806160926818848,-0.0025146045954898,0.22654784321784974,-3.693302470075821e-06,0.0,0.0,0.2,0.001
,,,6210,,,,1.58,-0.22769356999999998,207,0,24219,0.76,,,,,,,,,,
-0.06853143048007042,3738,1.14,6240,0.94,6240,0,,,,,,,2070,0.07187861949205399,-0.09731090068817139,-0.002154412865638733,0.17735662758350373,-2.274910601718361e-06,0.0,0.0,0.2,0.001
,,,6240,,,,1.56,-0.22137862000000003,208,0,24327,0.77,,,,,,,,,,
-0.11030183316674083,3758,1.3,6270,0.86,6270,0,,,,,,,2080,0.09332677721977234,0.06653004884719849,-0.0018992363940924406,0.2070640042424202,-4.805127750362459e-07,0.0,0.0,0.2,0.001
,,,6270,,,,1.56,-0.21829398,209,0,24441,0.77,,,,,,,,,,
-0.06907362429890782,3775,1.16,6300,0.94,6300,0,,,,,,,2090,0.06500792503356934,0.09491091966629028,-0.0018329630373045802,0.19446829706430435,7.609526528895571e-08,0.0,0.0,0.2,0.001
,,,6300,,,,1.58,-0.2335471,210,0,24547,0.74,,,,,,,,,,
-0.10989589538425207,3792,1.28,6330,0.86,6330,0,,,,,,,2100,0.053842246532440186,0.2352231740951538,-0.033542444184422496,0.15655785128474237,-0.0020522456215500418,0.003333333507180214,0.0011851391,0.2,0.001
,,,6330,,,,1.6,-0.22422932000000004,211,0,24681,0.74,,,,,,,,,,
-0.05131817844696343,3812,1.14,6360,0.94,6360,0,,,,,,,2110,0.10598526895046234,-0.037078261375427246,-0.0018078507855534554,0.23628605306148528,-1.609325459561717e-08,0.0,0.0,0.2,0.001
,,,6360,,,,1.59,-0.23931465000000007,212,0,24793,0.75,,,,,,,,,,
-0.0530696694785729,3833,1.22,6390,0.96,6390,0,,,,,,,2120,0.10321706533432007,0.028471291065216064,-0.0018483902094885707,0.22058923542499542,4.818042125265265e-08,0.0,0.0,0.2,0.001
,,,6390,,,,1.58,-0.25809244,213,0,24903,0.75,,,,,,,,,,
-0.09531362930312753,3850,1.28,6420,0.9,6420,0,,,,,,,2130,0.07799304276704788,0.2022128701210022,-0.0018687412841245532,0.1781609535217285,4.112720524140911e-08,0.0,0.0,0.2,0.001
,,,6420,,,,1.57,-0.22555951000000005,214,0,25022,0.76,,,,,,,,,,
-0.04858013117220253,3867,1.2,6450,0.94,6450,0,,,,,,,2140,0.05415795370936394,0.3400513529777527,-0.0021448450861498713,0.13728532046079636,-3.8246314115752966e-08,0.0,0.0,0.2,0.001
,,,6450,,,,1.65,-0.2614875100000001,215,0,25127,0.74,,,,,,,,,,
-0.008547042915597557,3885,1.14,6480,0.94,6480,0,,,,,,,2150,0.12324261665344238,-0.22308635711669922,-0.0020036195404827596,0.2944857567548752,-1.529852615700378e-08,0.0,0.0,0.2,0.001
,,,6480,,,,1.64,-0.23364051,216,0,25235,0.74,,,,,,,,,,
-0.048414795729331675,3902,1.16,6510,0.94,6510,0,,,,,,,2160,0.09077833592891693,0.021902918815612793,-0.00186478013638407,0.20009299367666245,1.7484029601888552e-08,0.0,0.0,0.2,0.001
,,,6510,,,,1.68,-0.26910064000000006,217,0,25339,0.73,,,,,,,,,,
-0.04911054173484444,3923,1.18,6540,0.94,6540,0,,,,,,,2170,0.07848355174064636,0.20550590753555298,-0.002504886221140623,0.19990704357624053,-4.7395626836532754e-07,0.0,0.0,0.2,0.001
,,,6540,,,,1.65,-0.23798540999999993,218,0,25445,0.75,,,,,,,,,,
-0.04738912640139461,3945,1.1,6570,0.96,6570,0,,,,,,,2180,0.06756914407014847,0.14875346422195435,-0.0018452796852216125,0.1701963245868683,7.768472063407472e-08,0.0,0.0,0.2,0.001
,,,6570,,,,1.62,-0.22615529,219,0,25550,0.75,,,,,,,,,,
-0.09123045911081135,3963,1.26,6600,0.9,6600,0,,,,,,,2190,0.050517596304416656,0.02071988582611084,-0.0017461073002777994,0.1583336688578129,-6.268421870458951e-08,0.0,0.0,0.2,0.001
,,,6600,,,,1.56,-0.22464947999999998,220,0,25671,0.77,,,,,,,,,,
-0.027824947689659894,3983,1.1,6630,0.98,6630,0,,,,,,,2200,0.05731767788529396,0.3254208564758301,-0.001965921954251826,0.15466210395097732,-1.2914339730940583e-08,0.0,0.0,0.2,0.001
,,,6630,,,,1.52,-0.22174636,221,0,25786,0.79,,,,,,,,,,
-0.047904505566693845,4009,1.1,6660,0.96,6660,0,,,,,,,2210,0.07815635204315186,-0.08184731006622314,-0.001970943622291088,0.21640318930149077,-8.046627320013044e-09,0.0,0.0,0.2,0.001
,,,6660,,,,1.41,-0.17211279999999998,222,0,25886,0.83,,,,,,,,,,
-0.047851544190198186,4030,1.14,6690,0.94,6690,0,,,,,,,2220,0.04587839916348457,-0.7159022092819214,-0.0018787196255289017,0.11625889390707016,-4.7932068381051354e-08,0.0,0.0,0.2,0.001
,,,6690,,,,1.41,-0.17368583999999998,223,0,25992,0.83,,,,,,,,,,
-0.04792146951891482,4046,1.1,6720,0.96,6720,0,,,,,,,2230,0.103909932076931,0.13365161418914795,-0.0018118327017873526,0.2211017295718193,3.1391779398148856e-08,0.0,0.0,0.2,0.001
,,,6720,,,,1.47,-0.20032187999999998,224,0,26093,0.81,,,,,,,,,,
-0.02949041564948857,4064,1.18,6750,0.94,6750,0,,,,,,,2240,0.05410272628068924,0.3207775354385376,-0.0021388438297435643,0.15101389437913895,2.3146471073154373e-08,0.0,0.0,0.2,0.001
,,,6750,,,,1.48,-0.18179308999999996,225,0,26212,0.82,,,,,,,,,,
-0.11205068497918547,4078,1.3,6780,0.88,6780,0,,,,,,,2250,0.06552716344594955,0.17468243837356567,-0.0027495145564898848,0.16590883433818818,-2.1525720588932983e-05,0.0,7.947286e-09,0.2,0.001
,,,6780,,,,1.55,-0.21733584000000003,226,0,26327,0.78,,,,,,,,,,
-0.007384146861732006,4097,1.06,6810,1.0,6810,0,,,,,,,2260,0.09082509577274323,0.2000565528869629,-0.002002920303493738,0.22091029733419418,6.179014881979583e-08,0.0,0.0,0.2,0.001
,,,6810,,,,1.65,-0.27354001,227,0,26421,0.73,,,,,,,,,,
-0.09159711421933026,4114,1.26,6840,0.88,6840,0,,,,,,,2270,0.06754721701145172,0.3250182867050171,-0.001880060019902885,0.1727505385875702,-6.953875182347247e-08,0.0,0.0,0.2,0.001
,,,6840,,,,1.67,-0.2802677,228,0,26535,0.72,,,,,,,,,,
-0.1342894612485543,4131,1.32,6870,0.88,6870,0,,,,,,,2280,0.07087109982967377,0.07149696350097656,-0.0018861971329897642,0.19491375535726546,-7.847945182604121e-09,0.0,0.0,0.2,0.001
,,,6870,,,,1.77,-0.32571687999999993,229,0,26648,0.67,,,,,,,,,,
-0.11066174471285194,4146,1.34,6900,0.88,6900,0,,,,,,,2290,0.06674369424581528,0.10897910594940186,-0.0021827637450769545,0.17783580124378204,-1.4442205461318024e-06,0.0,0.0,0.2,0.001
,,,6900,,,,1.8,-0.3117375,230,0,26761,0.65,,,,,,,,,,
-0.10957219058647752,4164,1.28,6930,0.88,6930,0,,,,,,,2300,0.08704326301813126,-0.0848090648651123,-0.0020206243032589557,0.20961092859506608,1.1920929754438702e-08,0.0,0.0,0.2,0.001
,,,6930,,,,1.79,-0.31981755,231,0,26865,0.64,,,,,,,,,,
-0.07166131926700472,4179,1.26,6960,0.9,6960,0,,,,,,,2310,0.05829106643795967,-0.2623358964920044,-0.08490743339061738,0.19800231903791427,-0.0062052217203504515,0.023333334550261497,0.0011778474,0.2,0.001
,,,6960,,,,1.78,-0.31908145000000004,232,0,26974,0.65,,,,,,,,,,
-0.08921001920010894,4195,1.22,6990,0.9,6990,0,,,,,,,2320,0.07258528470993042,0.3199552893638611,-0.00193299213424325,0.1741310641169548,-8.058547878553313e-07,0.0,0.0,0.2,0.001
,,,6990,,,,1.85,-0.3269845800000001,233,0,27078,0.63,,,,,,,,,,
-0.007095052390359342,4211,1.08,7020,1.0,7020,0,,,,,,,2330,0.08239376544952393,0.026968002319335938,-0.001994286314584315,0.21290089339017867,-4.0948390562789426e-07,0.0,0.0,0.2,0.001
,,,7020,,,,1.88,-0.31773217000000004,234,0,27181,0.62,,,,,,,,,,
-0.0688785196794197,4230,1.2,7050,0.92,7050,0,,,,,,,2340,0.07511736452579498,0.09047675132751465,-0.002010062336921692,0.17669312059879302,9.159246907586294e-08,0.0,0.0,0.2,0.001
,,,7050,,,,1.79,-0.28516967000000004,235,0,27286,0.66,,,,,,,,,,
