time/total_timesteps,env/n_steps,time/time_elapsed,time/fps,env/current_idx,env/completion_counter,rollout/ep_rew_mean,rollout/ep_len_mean,rollout/success_rate,time/iterations,train/entropy_loss,train/value_loss,train/learning_rate,train/n_updates,train/policy_gradient_loss,train/explained_variance,train/loss,train/clip_range,train/approx_kl,train/clip_fraction,eval/mean_ep_length,eval/mean_reward,eval/success_rate
34700,34700,97994,0,3250,5,-0.015528989999999998,1.0,1.0,347,-0.0020895777735859154,0.0447623610496521,0.001,3460,-1.2576579422329814e-08,-1.9405097961425781,0.0171889066696167,0.2,0.0,0.0,,,
34800,34800,98126,0,3329,5,-0.06789962,1.21,0.98,348,-0.0019442653167061508,0.0023447205894626677,0.001,3470,-2.360343836826928e-07,-1.218480110168457,0.0006422961014322937,0.2,5.9604643e-10,0.0,,,
34900,34900,98258,0,3394,5,-0.11610308,1.35,0.97,349,-0.0024069408653303983,0.2883639305830002,0.001,3480,-3.838538997769092e-08,0.17638003826141357,0.1118728294968605,0.2,-1.7881393e-09,0.0,,,
35000,35000,,,3477,5,,,,,-0.0025406030472368,0.5491133868694306,0.001,3490,-1.8131732333337424e-07,0.061125874519348145,0.2555597126483917,0.2,-5.364418e-09,0.0,1.34,-0.09701310368487612,0.97
35000,,98606,0,,,-0.07840435,1.26,0.98,350,,,,,,,,,,,,,
35100,35100,98743,0,3547,5,-0.09510091000000001,1.38,0.99,351,-0.0022993805119767784,0.22451795786619186,0.001,3500,-2.1874904265750673e-08,0.444271981716156,0.10778127610683441,0.2,-7.7486035e-09,0.0,,,
35200,35200,98895,0,3639,5,-0.023824539999999995,1.09,1.0,352,-0.0027621719986200334,0.24416929483413696,0.001,3510,-6.198882922525683e-08,0.22867363691329956,0.10953397303819656,0.2,0.0,0.0,,,
35300,35300,99034,0,3724,5,-0.05671954999999999,1.19,0.98,353,-0.0020471265306696296,0.04197846315801144,0.001,3520,-6.103515408639737e-08,-0.30060768127441406,0.017475295811891556,0.2,0.0,0.0,,,
35400,35400,99189,0,3808,5,-0.04935320000000001,1.16,0.99,354,-0.0021788720740005376,0.13408217430114747,0.001,3530,4.637241270977199e-08,0.3492673635482788,0.0562623031437397,0.2,0.0,0.0,,,
35500,35500,99329,0,3883,5,-0.07589844,1.27,0.98,355,-0.0023683283012360334,0.09044199287891388,0.001,3540,-1.3720988896182006e-07,0.6205101609230042,0.03726111352443695,0.2,-9.536743e-09,0.0,,,
35600,35600,99497,0,3954,5,-0.10409564999999998,1.4,0.97,356,-0.0026312169386073945,0.14131515771150588,0.001,3550,-7.188319885997885e-08,0.6108153462409973,0.06294529139995575,0.2,-8.34465e-09,0.0,,,
35700,35700,99640,0,4021,5,-0.13777545000000002,1.51,0.96,357,-0.0024764167610555887,0.2049897849559784,0.001,3560,-5.412101675705827e-08,0.223749577999115,0.0841803252696991,0.2,-1.0728836e-08,0.0,,,
35800,35800,99792,0,4103,5,-0.09215486,1.31,0.98,358,-0.0027582303388044237,0.20569691956043243,0.001,3570,-1.4901160683145066e-08,0.623213529586792,0.0905965119600296,0.2,-1.0728836e-08,0.0,,,
35900,35900,99945,0,4185,5,-0.06571569999999999,1.2,0.99,359,-0.0023615680634975432,0.27032177448272704,0.001,3580,-1.4805793266958744e-07,0.2823011875152588,0.10809368640184402,0.2,-7.7486035e-09,0.0,,,
36000,36000,,,4285,5,,,,,-0.0024160533910617234,0.19656437486410142,0.001,3590,-8.231401320557552e-08,0.41788482666015625,0.087949238717556,0.2,-7.152557e-09,0.0,1.42,-0.11528641670942306,0.97
36000,,100307,0,,,-0.012810130000000001,1.0,1.0,360,,,,,,,,,,,,,
36100,36100,100457,0,4384,5,-0.01651675,1.01,1.0,361,-0.0019673375878483056,0.0053098167991265655,0.001,3600,-2.5987624674428388e-08,-21.142858505249023,0.0016224592691287398,0.2,0.0,0.0,,,
36200,36200,100608,0,4469,5,-0.04746209999999999,1.15,0.99,362,-0.001959707378409803,0.009383631870150566,0.001,3610,-1.1038779872407644e-07,-9.060370445251465,0.0022499205078929663,0.2,0.0,0.0,,,
36300,36300,100760,0,4553,5,-0.054042690000000004,1.16,0.99,363,-0.0022269879700616,0.09035203605890274,0.001,3620,6.914138630520484e-08,0.5360116958618164,0.04306808114051819,0.2,0.0,0.0,,,
36400,36400,100908,0,4640,5,-0.07795444,1.23,0.98,364,-0.0022406235337257387,0.13080383241176605,0.001,3630,-5.733966825793857e-08,0.47890710830688477,0.04976693168282509,0.2,-1.7881393e-09,0.0,,,
36500,36500,101055,0,4727,5,-0.049635120000000005,1.13,0.99,365,-0.0022211251081898807,0.08799328804016113,0.001,3640,-1.381635615915755e-07,0.5228224992752075,0.039714016020298004,0.2,-1.1920929e-09,0.0,,,
36600,36600,101203,0,4809,5,-0.05088082000000001,1.19,0.99,366,-0.0023245451040565966,0.13117358908057214,0.001,3650,-5.435943561948875e-08,0.5407226085662842,0.0609067939221859,0.2,-2.3841857e-09,0.0,,,
36700,36700,101361,0,4905,5,-0.019617660000000002,1.04,1.0,367,-0.0022793540032580496,0.10785852372646332,0.001,3660,-9.942054504108456e-08,0.2840328812599182,0.0390838123857975,0.2,0.0,0.0,,,
36800,36800,101507,0,4992,5,-0.05266501,1.13,0.99,368,-0.0020172542426735163,0.036648410558700564,0.001,3670,-8.0108638988996e-08,-5.07201623916626,0.016590125858783722,0.2,0.0,0.0,,,
36900,36900,101651,0,69,6,-0.10387429000000001,1.31,0.97,369,-0.0023184980731457473,0.18377418965101242,0.001,3680,-1.084804488460378e-08,0.511759340763092,0.08424612879753113,0.2,0.0,0.0,,,
37000,37000,,,150,6,,,,,-0.0023624045075848698,0.17226505428552627,0.001,3690,-3.194808937401206e-08,0.5866583585739136,0.07445131242275238,0.2,-2.980232e-09,0.0,1.38,-0.1126347167766653,0.97
37000,,102004,0,,,-0.05970054,1.22,0.99,370,,,,,,,,,,,,,
37100,37100,102151,0,241,6,-0.048875520000000006,1.17,0.99,371,-0.002285775146447122,0.18340813368558884,0.001,3700,1.1205673100533887e-08,0.22905641794204712,0.08683959394693375,0.2,0.0,0.0,,,
37200,37200,102292,0,314,6,-0.06269588999999998,1.26,0.99,372,-0.002167844749055803,0.06191480793058872,0.001,3710,-1.0037421898090315e-07,-1.3495025634765625,0.024449637159705162,0.2,0.0,0.0,,,
37300,37300,102442,0,384,6,-0.10989152999999999,1.38,0.97,373,-0.0024784426903352143,0.17801901400089265,0.001,3720,-4.172325143159128e-08,0.3719596266746521,0.07944326847791672,0.2,0.0,0.0,,,
37400,37400,102583,0,455,6,-0.16187280999999998,1.49,0.95,374,-0.00258959480561316,0.4147669404745102,0.001,3730,3.433227444560316e-08,0.32860440015792847,0.17593927681446075,0.2,0.0,0.0,,,
37500,37500,102728,0,543,6,-0.0704012,1.21,0.98,375,-0.0027672448894008996,0.3044020444154739,0.001,3740,-1.214742652244638e-07,0.5630980730056763,0.12739747762680054,0.2,-1.3709068e-08,0.0,,,
37600,37600,102873,0,628,6,-0.05677046999999998,1.15,0.99,376,-0.002297207503579557,0.08580872416496277,0.001,3750,1.0251998494581472e-08,0.5695669651031494,0.03696772828698158,0.2,-5.364418e-09,0.0,,,
37700,37700,103024,0,708,6,-0.05357320000000001,1.2,0.99,377,-0.0022605130216106772,0.19815072268247605,0.001,3760,-7.152556946721234e-09,0.4376227855682373,0.09339269995689392,0.2,0.0,0.0,,,
37800,37800,103179,0,788,6,-0.06493099000000001,1.2,0.99,378,-0.00231352134142071,0.11320604458451271,0.001,3770,-5.203485299309918e-08,0.4957329034805298,0.05142730847001076,0.2,0.0,0.0,,,
37900,37900,103325,0,875,6,-0.06282043,1.21,0.99,379,-0.002415483281947672,0.2167372688651085,0.001,3780,4.7266482283703226e-08,0.4579532742500305,0.1015172228217125,0.2,0.0,0.0,,,
38000,38000,,,952,6,,,,,-0.0023701376048848033,0.05863140970468521,0.001,3790,-3.2424926343921354e-08,0.7857303619384766,0.02184027060866356,0.2,0.0,0.0,1.16,-0.052107610101811586,0.99
38000,,103658,0,,,-0.07581024000000001,1.23,0.98,380,,,,,,,,,,,,,
38100,38100,103825,0,1036,6,-0.05999213999999999,1.18,1.0,381,-0.002672597696073353,0.16171086579561234,0.001,3800,-5.364418065312293e-09,0.6456632614135742,0.07431966811418533,0.2,0.0,0.0,,,
38200,38200,103967,0,1109,6,-0.08300734000000003,1.32,0.98,382,-0.002226645313203335,0.2670403093099594,0.001,3810,-4.875659795899878e-08,-0.3911665678024292,0.12701761722564697,0.2,0.0,0.0,,,
38300,38300,104121,0,1192,6,-0.05457787000000001,1.17,0.99,383,-0.002611020556651056,0.25385258346796036,0.001,3820,-5.0783155947087264e-08,0.37317603826522827,0.12100324034690857,0.2,0.0,0.0,,,
38400,38400,104266,0,1272,6,-0.06130571,1.2,0.98,384,-0.002455325215123594,0.16880260556936263,0.001,3830,-1.418590527713093e-07,0.4020780324935913,0.06625692546367645,0.2,-4.7683715e-09,0.0,,,
38500,38500,104413,0,1352,6,-0.07153497999999998,1.28,0.98,385,-0.0023965634871274235,0.2219536319375038,0.001,3840,-2.7871131242918067e-07,0.17194533348083496,0.10229851305484772,0.2,0.0,0.0,,,
38600,38600,104585,0,1435,6,-0.06443491000000001,1.21,0.99,386,-0.0023521944181993603,0.0892273873090744,0.001,3850,-3.024339650270491e-07,0.4286693334579468,0.03805840015411377,0.2,-6.556511e-09,0.0,,,
38700,38700,104757,0,1517,6,-0.05554666,1.18,0.99,387,-0.0025619843509048223,0.16228096336126327,0.001,3860,-9.155273303917965e-08,0.5002739429473877,0.06319636851549149,0.2,-5.9604643e-10,0.0,,,
38800,38800,104904,0,1614,6,-0.02063836,1.04,1.0,388,-0.0025339435786008837,0.07887156046926976,0.001,3870,-2.908706591142618e-08,0.6021830439567566,0.030618146061897278,0.2,0.0,0.0,,,
38900,38900,105049,0,1683,6,-0.07887400000000001,1.31,0.98,389,-0.0020992918871343136,0.006598618347197771,0.001,3880,-1.2397765569716057e-08,-1.7407212257385254,0.002527500269934535,0.2,0.0,0.0,,,
39000,39000,,,1771,6,,,,,-0.002626772201620042,0.36090206205844877,0.001,3890,7.510185073833497e-08,-0.1686701774597168,0.15516196191310883,0.2,0.0,0.0,1.29,-0.07050675087142735,0.99
39000,,105401,0,,,-0.05727819,1.18,0.99,390,,,,,,,,,,,,,
39100,39100,105550,0,1867,6,-0.021556369999999995,1.03,1.0,391,-0.0022829017834737897,0.26498716324567795,0.001,3900,-1.8012523295141136e-07,0.1864195466041565,0.11198961734771729,0.2,-5.364418e-09,0.0,,,
39200,39200,105708,0,1946,6,-0.07425812,1.22,0.98,392,-0.0020057019544765355,0.014477356430143118,0.001,3910,5.555152711167466e-08,-1.5566165447235107,0.006553581915795803,0.2,0.0,0.0,,,
39300,39300,105870,0,2031,6,-0.07498227,1.24,0.98,393,-0.0023439299780875444,0.21027850061655046,0.001,3920,-3.957748271332662e-08,0.31781089305877686,0.09370345622301102,0.2,0.0,0.0,,,
39400,39400,106016,0,2105,6,-0.09165802999999999,1.32,0.98,394,-0.0026335149304941297,0.13142618238925935,0.001,3930,-2.4110078058026117e-06,0.497269868850708,0.05160507187247276,0.2,-2.980232e-09,0.0,,,
39500,39500,106168,0,2190,6,-0.05045009,1.17,0.99,395,-0.002678827475756407,0.1402799054980278,0.001,3940,-3.4070013485987263e-07,0.6362831592559814,0.05498911440372467,0.2,4.7683715e-09,0.0,,,
39600,39600,106314,0,2263,6,-0.11563784999999999,1.38,0.96,396,-0.0021759750321507453,0.12377151772379875,0.001,3950,5.3644178699130404e-08,0.3762062191963196,0.05239922180771828,0.2,0.0,0.0,,,
39700,39700,106469,0,2349,6,-0.06435155000000001,1.21,0.99,397,-0.002505239169113338,0.21774992048740388,0.001,3960,-1.1396407977315448e-07,0.5593699812889099,0.09117681533098221,0.2,-8.34465e-09,0.0,,,
39800,39800,106626,0,2425,6,-0.06846548999999999,1.28,0.99,398,-0.002280922420322895,0.14794839024543763,0.001,3970,2.6345252557291586e-08,-1.1344115734100342,0.06110404431819916,0.2,0.0,0.0,,,
39900,39900,106783,0,2511,6,-0.05100744000000001,1.16,0.99,399,-0.0025428655790165067,0.14764800667762756,0.001,3980,-6.234645635316838e-08,0.306026816368103,0.059799015522003174,0.2,0.0,0.0,,,
40000,40000,,,2587,6,,,,,-0.0023354934062808754,0.11136040538549423,0.001,3990,-5.80549228246241e-08,0.4909496307373047,0.04015025123953819,0.2,0.0,0.0,1.01,-0.015557331484742462,1.0
40000,,107105,0,,,-0.07204252,1.24,0.99,400,,,,,,,,,,,,,
40100,40100,107265,0,2672,6,-0.054707940000000004,1.15,0.99,401,-0.002688510320149362,0.2102226972579956,0.001,4000,-1.192092735635697e-09,0.42888152599334717,0.09105148911476135,0.2,-5.9604643e-10,0.0,,,
40200,40200,107422,0,2752,6,-0.11213375,1.3,0.97,402,-0.0023147666826844214,0.09102913588285447,0.001,4010,-1.0323524173294629e-07,0.7298681735992432,0.02980303391814232,0.2,0.0,0.0,,,
40300,40300,107587,0,2832,6,-0.06858945,1.23,0.99,403,-0.0025961740175262094,0.3769988179206848,0.001,4020,-6.41345958118933e-08,0.3136668801307678,0.14985093474388123,0.2,-2.3841857e-09,0.0,,,
40400,40400,107736,0,2920,6,-0.07659598,1.24,0.99,404,-0.005238740751519799,0.22612329795956612,0.001,4030,-0.00029031418960219214,0.820219874382019,0.04586245119571686,0.2,1.2499094e-06,0.0,,,
40500,40500,107879,0,2993,6,-0.10270757,1.34,0.98,405,-0.0025992965791374447,0.1688902795314789,0.001,4040,4.339218046034432e-06,-0.08190619945526123,0.0737595185637474,0.2,2.682209e-08,0.0,,,
40600,40600,108029,0,3081,6,-0.04773557999999999,1.14,0.99,406,-0.0027672048890963197,0.39979152381420135,0.001,4050,-9.19580439351364e-07,0.1503767967224121,0.14546166360378265,0.2,-4.7683715e-09,0.0,,,
40700,40700,108174,0,3167,6,-0.06219209999999999,1.16,0.99,407,-0.002442239271476865,0.20490720272064208,0.001,4060,-2.382993651295351e-07,0.6555707454681396,0.0675143226981163,0.2,-1.1920929e-09,0.0,,,
40800,40800,108335,0,3262,6,-0.05875675,1.15,0.99,408,-0.002552724559791386,0.15157106071710585,0.001,4070,-3.565549780759625e-07,0.49550747871398926,0.05402645468711853,0.2,-1.1920929e-09,0.0,,,
40900,40900,108479,0,3338,6,-0.07485433000000001,1.25,0.99,409,-0.0022389158373698594,0.039381887018680575,0.001,4080,1.1849403174224449e-07,-14.349797248840332,0.010126850567758083,0.2,0.0,0.0,,,
41000,41000,,,3435,6,,,,,-0.0029095576843246817,0.15656729638576508,0.001,4090,6.592273518180037e-08,0.6234477162361145,0.06833936274051666,0.2,0.0,0.0,1.12,-0.05049935972318053,0.99
41000,,108818,0,,,-0.020639830000000005,1.04,1.0,410,,,,,,,,,,,,,
41100,41100,108972,0,3492,6,-0.13885373999999998,1.43,0.96,411,-0.0022396933753043415,0.017229770217090844,0.001,4100,-1.108646362268928e-07,-8.715583801269531,0.0069589740596711636,0.2,0.0,0.0,,,
41200,41200,109118,0,3577,6,-0.04887574,1.15,0.99,412,-0.003629896393977106,0.579222297668457,0.001,4110,-1.740455610743652e-08,0.23405641317367554,0.22853636741638184,0.2,0.0,0.0,,,
41300,41300,109274,0,3673,6,-0.020255410000000005,1.04,1.0,413,-0.002711864421144128,0.2796511083841324,0.001,4120,-7.641315207251864e-08,0.49497246742248535,0.09807553142309189,0.2,0.0,0.0,,,
41400,41400,109425,0,3760,6,-0.03806387,1.13,0.99,414,-0.002330665453337133,0.06993608959019185,0.001,4130,-8.85725005339566e-08,-15.592323303222656,0.030487284064292908,0.2,0.0,0.0,,,
41500,41500,109572,0,3839,6,-0.061557060000000004,1.24,0.99,415,-0.002364590670913458,0.16674232557415963,0.001,4140,5.3524969279017395e-08,0.10970902442932129,0.05647766590118408,0.2,0.0,0.0,,,
41600,41600,109710,0,3915,6,-0.07460987999999999,1.25,0.98,416,-0.0024870566558092833,0.1359281435608864,0.001,4150,-7.152557053302644e-08,0.31559693813323975,0.05778008699417114,0.2,-1.7881393e-09,0.0,,,
41700,41700,109852,0,3983,6,-0.13189033000000003,1.52,0.96,417,-0.0029203694546595218,0.13500366881489753,0.001,4160,-2.537965672289033e-07,0.5510991215705872,0.046314537525177,0.2,2.980232e-09,0.0,,,
41800,41800,110004,0,4075,6,-0.03642288,1.14,1.0,418,-0.0031388229224830868,0.18056308925151826,0.001,4170,-1.049041689071828e-08,0.46997618675231934,0.05834551900625229,0.2,0.0,0.0,,,
41900,41900,110150,0,4160,6,-0.04805938000000001,1.16,0.99,419,-0.002440099813975394,0.03198356982320547,0.001,4180,-2.4914740919257384e-07,-8.414105415344238,0.007636237423866987,0.2,0.0,0.0,,,
42000,42000,,,4253,6,,,,,-0.0027072782162576915,0.10536247789859772,0.001,4190,-6.796121498453545e-07,0.42376255989074707,0.0434507392346859,0.2,5.9604643e-10,0.0,1.15,-0.04577466687420383,1.0
42000,,110494,0,,,-0.025778830000000003,1.07,1.0,420,,,,,,,,,,,,,
42100,42100,110656,0,4324,6,-0.07815815000000001,1.28,0.98,421,-0.002263314463198185,0.020633910596370698,0.001,4200,4.565715721049912e-08,-1.2647387981414795,0.008821601048111916,0.2,0.0,0.0,,,
42200,42200,110820,0,4410,6,-0.06348062,1.21,0.99,422,-0.0030336730880662797,0.31528759002685547,0.001,4210,4.154443598025637e-08,0.11204630136489868,0.1308629959821701,0.2,-1.7881393e-09,0.0,,,
42300,42300,110980,0,4481,6,-0.07842067999999999,1.29,0.98,423,-0.0026447766926139594,0.20826615542173385,0.001,4220,-0.0001487913087185433,0.38556575775146484,0.07606623321771622,0.2,9.0367794e-05,0.0,,,
42400,42400,111133,0,4569,6,-0.04790386,1.14,0.99,424,-0.0038471351377665996,0.13529712855815887,0.001,4230,-3.8579701813645785e-06,0.6313949823379517,0.0526043139398098,0.2,1.7285346e-08,0.0,,,
42500,42500,111285,0,4654,6,-0.034193070000000006,1.12,1.0,425,-0.003071383759379387,0.07013836055994034,0.001,4240,-5.184411904224362e-07,0.5837787389755249,0.026915116235613823,0.2,2.7418135e-08,0.0,,,
42600,42600,111446,0,4736,6,-0.06001722000000001,1.23,0.99,426,-0.0033640552312135695,0.0654427669942379,0.001,4250,3.8731097595778863e-07,-1.4240918159484863,0.021230487152934074,0.2,2.324581e-08,0.0,,,
42700,42700,111596,0,4820,6,-0.04574501999999999,1.16,0.99,427,-0.003786116256378591,0.08892960399389267,0.001,4260,-1.3083219442489026e-06,0.31449490785598755,0.039559002965688705,0.2,-3.2782555e-08,0.0,,,
42800,42800,111750,0,4910,6,-0.023255449999999997,1.07,1.0,428,-0.0036372982198372484,0.08074277900159359,0.001,4270,-1.7318129204468846e-06,0.43581026792526245,0.022703081369400024,0.2,-1.013279e-08,0.0,,,
42900,42900,111900,0,0,7,-0.04521300999999999,1.14,1.0,429,-0.0034430965082719923,0.039063170179724695,0.001,4280,2.0217895020380182e-07,0.4123116731643677,0.016986742615699768,0.2,-2.4437904e-08,0.0,,,
43000,43000,,,84,7,,,,,-0.003446865524165332,0.06845496781170368,0.001,4290,-1.6939639375657122e-07,-1.222757339477539,0.02576514147222042,0.2,0.0,0.0,1.11,-0.040736745237372814,0.99
43000,,112230,0,,,-0.03831507,1.11,1.0,430,,,,,,,,,,,,,
43100,43100,112386,0,176,7,-0.057215640000000005,1.15,0.99,431,-0.0036325386259704827,0.11470063552260398,0.001,4300,-1.0764598661339164e-07,0.3287662863731384,0.03142658993601799,0.2,0.0,0.0,,,
43200,43200,112528,0,266,7,-0.02809906,1.1,1.0,432,-0.00309549777302891,0.03485909420996904,0.001,4310,-5.6564805839265375e-08,0.46661341190338135,0.014978991821408272,0.2,0.0,0.0,,,
43300,43300,112666,0,329,7,-0.12668066,1.44,0.98,433,-0.003198711317963898,0.018115166760981082,0.001,4320,-4.379153200950725e-07,-0.24547767639160156,0.006740224082022905,0.2,0.0,0.0,,,
43400,43400,112839,0,395,7,-0.1469328,1.52,0.97,434,-0.004699489520862699,0.44035967588424685,0.001,4330,2.85148613343722e-07,0.27334392070770264,0.191205695271492,0.2,0.0,0.0,,,
43500,43500,112988,0,486,7,-0.029106510000000002,1.09,1.0,435,-0.004436363140121103,0.3393713742494583,0.001,4340,-1.0292530037592229e-06,0.2156190276145935,0.15125718712806702,0.2,-1.7881392e-08,0.0,,,
43600,43600,113126,0,559,7,-0.09971212,1.29,0.97,436,-0.0035004896810278295,0.0772064071148634,0.001,4350,5.102157402347984e-07,-3.6245322227478027,0.032255761325359344,0.2,-1.4305114e-08,0.0,,,
43700,43700,113300,0,649,7,-0.034762140000000004,1.1,1.0,437,-0.006839299248531461,0.21213269755244255,0.001,4360,-9.303474266371125e-05,0.7266159057617188,0.05198868736624718,0.2,7.2300435e-07,0.0,,,
43800,43800,113449,0,734,7,-0.04600343000000001,1.15,0.99,438,-0.0033359293825924396,0.08883414790034294,0.001,4370,2.079248365394193e-06,-0.3563659191131592,0.018859757110476494,0.2,1.66893e-08,0.0,,,
43900,43900,113599,0,828,7,-0.021943659999999997,1.07,1.0,439,-0.004148696037009359,0.13288623392581939,0.001,4380,-2.2764205477976416e-06,0.3284766674041748,0.044113095849752426,0.2,2.026558e-08,0.0,,,
44000,44000,,,915,7,,,,,-0.0035489550791680813,0.05077432636171579,0.001,4390,8.302926822523205e-07,-5.223202228546143,0.009902422316372395,0.2,-1.7881392e-08,0.0,1.18,-0.05931187571957707,0.99
44000,,113938,0,,,-0.03884608,1.15,1.0,440,,,,,,,,,,,,,
44100,44100,114103,0,1010,7,-0.026449550000000002,1.05,1.0,441,-0.003999111521989107,0.03108822610229254,0.001,4400,-2.878308208664748e-07,-0.39717888832092285,0.008677915669977665,0.2,0.0,0.0,,,
44200,44200,114261,0,1100,7,-0.04689943999999999,1.1,0.99,442,-0.0033323096577078104,0.01237503457814455,0.001,4410,-6.592273539496318e-07,-0.17593276500701904,0.0044124010019004345,0.2,0.0,0.0,,,
44300,44300,114412,0,1174,7,-0.08998140000000002,1.27,0.98,443,-0.0037161906715482474,0.19118186235427856,0.001,4420,1.9693374357920846e-07,0.2606591582298279,0.06515618413686752,0.2,0.0,0.0,,,
44400,44400,114570,0,1266,7,-0.06149255,1.17,0.99,444,-0.0044671943411231044,0.29667815268039704,0.001,4430,-1.6515254716242823e-06,0.3164443373680115,0.11344598233699799,0.2,1.7881393e-09,0.0,,,
44500,44500,114719,0,1352,7,-0.041286140000000006,1.14,0.99,445,-0.0034068314358592033,0.04513764753937721,0.001,4440,5.499124398511412e-07,-1.1300349235534668,0.02162138931453228,0.2,-6.556511e-09,0.0,,,
44600,44600,114885,0,1431,7,-0.048531399999999995,1.23,1.0,446,-0.0036896987119689586,0.062272873148322104,0.001,4450,-3.981590133150803e-08,0.6665104627609253,0.023327670991420746,0.2,0.0,0.0,,,
44700,44700,115035,0,1527,7,-0.022793570000000006,1.06,1.0,447,-0.004682237328961491,0.08958065807819367,0.001,4460,-9.06339259017841e-05,-0.6720932722091675,0.038518812507390976,0.2,3.9577483e-07,0.0,,,
44800,44800,115172,0,1609,7,-0.06473309,1.18,0.99,448,-0.0034999225521460176,0.021992236934602262,0.001,4470,-2.2571086233824646e-06,-10.156898498535156,0.006917011924088001,0.2,0.0,0.0,,,
