env/n_steps,env/completion_counter,time/fps,time/total_timesteps,time/time_elapsed,rollout/success_rate,rollout/ep_len_mean,env/current_idx,time/iterations,rollout/ep_rew_mean,train/value_loss,train/learning_rate,train/clip_range,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss,train/approx_kl,train/n_updates,train/explained_variance,train/loss,eval/success_rate,eval/mean_reward,eval/mean_ep_length
30090,1,0,30090,37208,0.91,1.41,5828,1003,-0.10427264999999998,0.057208510972559454,0.0001,0.2,0.12666667073965074,-0.043898467103640225,-0.07442322120070458,0.29869124,50100,-0.5844264030456543,-0.05142097547650337,,,
30120,1,0,30120,37239,0.91,1.41,5849,1004,-0.10516001999999997,0.041016008937731385,0.0001,0.2,0.12466667063534259,-0.018025331410268918,-0.07088999271392822,0.022632858,50150,-0.004026889801025391,-0.018589826300740242,,,
30150,1,0,30150,37271,0.88,1.47,5865,1005,-0.12653376999999996,0.037242947658523914,0.0001,0.2,0.17000000312924385,-0.033644748505825814,-0.11186683461070061,0.09796156,50200,0.4231206178665161,-0.03923550620675087,,,
30180,1,0,30180,37301,0.87,1.54,5881,1006,-0.13788762999999998,0.05435072768479585,0.0001,0.2,0.07600000344216823,-0.01621541076471722,-0.0648267239332199,0.07118203,50250,0.5828253626823425,-0.02568708546459675,,,
30210,1,0,30210,37333,0.85,1.59,5901,1007,-0.14901794,0.08115390408784151,0.0001,0.2,0.10200000286102295,-0.034125560373067854,-0.06576409347355366,0.16474836,50300,0.07778525352478027,-0.03326059505343437,,,
30240,1,0,30240,37370,0.87,1.5,5926,1008,-0.11687528000000003,0.04650778445415199,0.0001,0.2,0.0826666683703661,-0.009526659497680771,-0.05864951521158218,0.023045707,50350,-0.04347050189971924,-0.008609465323388577,,,
30270,1,0,30270,37404,0.85,1.56,5947,1009,-0.12670726999999998,0.014214689722284674,0.0001,0.2,0.11333333626389504,-0.013442685018293545,-0.08764427021145821,0.030299716,50400,-1.2749335765838623,-0.016970116645097733,,,
30300,1,0,30300,37440,0.88,1.45,5966,1010,-0.10262645,0.04285599472001195,0.0001,0.2,0.13933333672583104,-0.02162692966219038,-0.13997700929641724,0.10899896,50450,0.1622236967086792,-0.028331954032182693,,,
30330,1,0,30330,37472,0.89,1.42,5985,1011,-0.09246251000000001,0.15002198591828347,0.0001,0.2,0.2940000085532665,-0.07306797894711309,-0.1890345060825348,0.28979072,50500,-0.09596848487854004,-0.07991611212491989,,,
30360,1,0,30360,37503,0.89,1.41,6010,1012,-0.10178217000000002,0.049016924686729905,0.0001,0.2,0.11800000570714474,-0.00920084753353148,-0.09101629674434662,0.023008877,50550,-0.06224465370178223,-0.005970590747892857,,,
30390,1,0,30390,37540,0.9,1.38,6035,1013,-0.10124665000000001,0.04497623624280095,0.0001,0.2,0.1866666727513075,-0.06495605912307897,-0.1499161344766617,0.72766227,50600,0.28207600116729736,-0.08898641914129257,,,
30420,1,0,30420,37571,0.94,1.29,6057,1014,-0.07039063,0.019892596807330847,0.0001,0.2,0.11400000505149364,-0.02176393147061262,-0.08635966032743454,0.040229637,50650,0.6289067268371582,-0.0285191610455513,,,
30450,1,0,30450,37604,0.94,1.27,6080,1015,-0.06305314000000001,0.039137134738266466,0.0001,0.2,0.21666667580604554,-0.053271157956371835,-0.11409705296158791,0.112711124,50700,0.5328824520111084,-0.0557684525847435,,,
30480,1,0,30480,37637,0.93,1.31,6099,1016,-0.07371169999999999,0.013909782650880515,0.0001,0.2,0.19200000680983068,-0.03944444968551398,-0.1183904978632927,0.19272824,50750,0.6426465511322021,-0.04668893292546272,,,
30510,1,0,30510,37671,0.93,1.33,6124,1017,-0.07531447,0.05376160684973001,0.0001,0.2,0.0,-0.0002134758223801292,-0.013604316618293524,1.26143295e-05,50800,0.05063211917877197,0.0015104340855032206,,,
30540,1,0,30540,37703,0.91,1.37,6146,1018,-0.09561779000000001,0.029602174456231298,0.0001,0.2,0.17000000290572642,-0.02569624263855319,-0.12866187661886216,0.7278637,50850,0.1857205033302307,-0.037692587822675705,,,
30570,1,0,30570,37734,0.91,1.34,6170,1019,-0.08331003000000001,0.07804477848112583,0.0001,0.2,0.06266666986048222,-0.021989542144331294,-0.06105275504291058,0.108599946,50900,-0.022029519081115723,-0.03788148984313011,,,
30600,1,0,30600,37771,0.91,1.37,6188,1020,-0.08519035999999998,0.023839642591774464,0.0001,0.2,0.15466667130589484,-0.019490597645441667,-0.1288554175198078,0.1318641,50950,0.5430033206939697,-0.036925479769706726,,,
30630,1,0,30630,37802,0.91,1.34,6210,1021,-0.0834491,0.17686596289277076,0.0001,0.2,0.18533333599567414,-0.046739036576201515,-0.18557201325893402,0.110334925,51000,-0.5758719444274902,-0.023100122809410095,,,
30660,1,0,30660,37833,0.89,1.42,6228,1022,-0.10719294,0.07196519646793603,0.0001,0.2,0.22533334068953992,-0.04592684425786137,-0.14711177289485933,0.08716011,51050,0.13552677631378174,-0.05017787963151932,,,
30690,1,0,30690,37864,0.88,1.44,6252,1023,-0.11740604999999998,0.10872757725417614,0.0001,0.2,0.2173333425819874,-0.05758606553388141,-0.16819973468780516,0.15928009,51100,0.10210829973220825,-0.06191205605864525,,,
30720,1,0,30720,37895,0.88,1.46,6274,1024,-0.11700801000000002,0.06539882108569145,0.0001,0.2,0.1586666701734066,-0.040593320890019345,-0.09457811415195465,0.56120515,51150,0.09673625230789185,-0.044714152812957764,,,
30750,1,0,30750,37925,0.88,1.46,6292,1025,-0.11564210000000001,0.08107115324586629,0.0001,0.2,0.11800000458955764,-0.02175197106623088,-0.12306816220283508,0.1769623,51200,-0.6635109186172485,-0.02775275520980358,,,
30780,1,0,30780,37956,0.84,1.59,6307,1026,-0.14729431,0.06990597918629646,0.0001,0.2,0.3326666735112667,-0.0652803383941452,-0.17163702934980393,1.0011662,51250,0.18158221244812012,-0.07472822815179825,,,
30810,1,0,30810,37987,0.88,1.5,6328,1027,-0.1034398,0.12464009750634432,0.0001,0.2,0.06466666981577873,-0.015669919057593944,-0.09415252685546875,0.07314126,51300,-0.008488774299621582,-0.012631620280444622,,,
30840,1,0,30840,38026,0.89,1.5,6352,1028,-0.09363371,0.07487966096028685,0.0001,0.2,0.16133333891630172,-0.03550531870437162,-0.1913706398010254,0.06415877,51350,-0.7281346321105957,-0.04974066838622093,,,
30870,1,0,30870,38063,0.9,1.46,6377,1029,-0.09226259000000002,0.015555170592851936,0.0001,0.2,0.16866667181253434,-0.04427243994673095,-0.1415376527607441,0.66375715,51400,0.5272887945175171,-0.07426203042268753,,,
30900,1,0,30900,38094,0.93,1.38,6397,1030,-0.08208299999999999,0.025025112694129346,0.0001,0.2,0.21866667449474333,-0.038115163055559016,-0.1796511247754097,0.19441238,51450,0.2699880599975586,-0.04306667298078537,,,
30930,1,0,30930,38126,0.95,1.32,6418,1031,-0.06355426999999998,0.06289133800193668,0.0001,0.2,0.2806666749715805,-0.04922821875754744,-0.18009353101253509,0.37179443,51500,0.0029212236404418945,-0.06307146698236465,,,
30960,1,0,30960,38158,0.94,1.3,6442,1032,-0.07522192999999999,0.07275749776512384,0.0001,0.2,0.1553333367407322,-0.026818028515204782,-0.13195886790752412,0.08597803,51550,-0.03574776649475098,-0.014468946494162083,,,
30990,1,0,30990,38190,0.94,1.32,6466,1033,-0.07828993,0.07528504151850939,0.0001,0.2,0.12466667115688324,-0.028885773972297742,-0.11740606755018235,0.044063307,51600,0.17964547872543335,-0.029302775859832764,,,
31020,1,0,31020,38222,0.92,1.37,6487,1034,-0.08882542999999998,0.02943367337808013,0.0001,0.2,0.18533333629369736,-0.05444909013000629,-0.1367330802977085,0.11371796,51650,0.40882760286331177,-0.06058071553707123,,,
31050,1,0,31050,38255,0.91,1.38,6506,1035,-0.09827744000000001,0.04133700517937541,0.0001,0.2,0.13000000424683095,-0.023790962081092104,-0.07859310477972031,0.20232333,51700,0.35230523347854614,-0.028007153421640396,,,
31080,1,0,31080,38285,0.9,1.37,6528,1036,-0.10844968999999999,0.0964161604642868,0.0001,0.2,0.06333333663642407,-0.019918882864837853,-0.06725376427173614,0.10838474,51750,0.2651093602180481,-0.0006420407444238663,,,
31110,1,0,31110,38319,0.91,1.36,6554,1037,-0.09679860000000001,0.06541976092383266,0.0001,0.2,0.23800001092255116,-0.05866304256642863,-0.1036086118221283,0.3154011,51800,0.2947801351547241,-0.05816482752561569,,,
31140,1,0,31140,38351,0.94,1.3,6580,1038,-0.06294475000000001,0.015316189085133373,0.0001,0.2,0.17733333617448807,-0.038367843822886535,-0.12858355343341826,0.13124721,51850,-104.24232482910156,-0.04644535854458809,,,
31170,1,0,31170,38382,0.97,1.23,6602,1039,-0.041920010000000014,0.011132623818702995,0.0001,0.2,0.19466667309403418,-0.0366966253241214,-0.1677300164103508,0.35315722,51900,-106.10166931152344,-0.0543319396674633,,,
31200,1,0,31200,38414,0.98,1.24,6625,1040,-0.03167873000000001,0.011866270708851516,0.0001,0.2,0.17333333745598792,-0.04044561807314558,-0.12619702979922295,0.85140556,51950,0.5756245851516724,-0.07421067357063293,,,
31230,1,0,31230,38445,0.98,1.22,6650,1041,-0.031331130000000006,0.04081611886620522,0.0001,0.2,0.17066667079925538,-0.0425680909749741,-0.15125795483589172,0.09327992,52000,-0.014375686645507812,-0.05563637614250183,,,
31260,1,0,31260,38477,0.96,1.29,6672,1042,-0.03308948,0.010604984797537327,0.0001,0.2,0.12933333784341813,-0.037850480544070385,-0.12200444012880325,0.080270186,52050,-45.743988037109375,-0.043385282158851624,,,
31290,1,0,31290,38510,0.95,1.3,6694,1043,-0.041986369999999995,0.004467165623791516,0.0001,0.2,0.23600000739097596,-0.03748791183562325,-0.1996456950902939,0.19937323,52100,-11.00718879699707,-0.0490722730755806,,,
31320,1,0,31320,38547,0.95,1.26,6720,1044,-0.030988439999999992,0.09666593015193939,0.0001,0.2,0.20066667526960372,-0.06062022263308368,-0.16912876427173615,0.36757195,52150,0.12890464067459106,-0.060801438987255096,,,
31350,1,0,31350,38581,0.94,1.29,6744,1045,-0.042116730000000005,0.008011319949291646,0.0001,0.2,0.10866667091846466,-0.026018090357693566,-0.0866865286231041,0.04284483,52200,-102.89834594726562,-0.02957800216972828,,,
31380,1,0,31380,38616,0.94,1.28,6767,1046,-0.05087969000000002,0.05866015531122684,0.0001,0.2,0.19400000445544718,-0.039088191935792625,-0.13528090849518776,0.10503691,52250,-0.12491345405578613,-0.0595894381403923,,,
31410,1,0,31410,38647,0.93,1.29,6787,1047,-0.06110402000000001,0.02742616563104093,0.0001,0.2,0.2600000085681677,-0.04821724067131683,-0.14630428731441497,0.40739888,52300,0.3338087201118469,-0.05115017294883728,,,
31440,1,0,31440,38681,0.95,1.3,6810,1048,-0.05140949,0.11571418911218644,0.0001,0.2,0.1773333352059126,-0.046778739194075276,-0.08105135455727577,0.17650205,52350,-0.09189260005950928,-0.03868267685174942,,,
31470,1,0,31470,38715,0.96,1.24,6840,1049,-0.039537459999999996,0.0067429089685902,0.0001,0.2,0.18000000663101673,-0.016858550568188805,-0.1301100717484951,0.31269872,52400,-78.10192108154297,-0.02545296400785446,,,
31500,1,0,31500,38751,0.95,1.28,6860,1050,-0.05077144000000001,0.0060402904683724045,0.0001,0.2,0.17800000309944153,-0.029620438745866267,-0.12206845432519912,0.18343183,52450,-6737.07421875,-0.0350886806845665,,,
31530,1,0,31530,38786,0.95,1.31,6880,1051,-0.05283613,0.0985048245638609,0.0001,0.2,0.1293333375453949,-0.03360273222376902,-0.11386730954051018,0.06507185,52500,0.02913534641265869,-0.021860552951693535,,,
31560,1,0,31560,38823,0.95,1.25,6902,1052,-0.06470203000000001,0.1200539492815733,0.0001,0.2,0.11933333896100522,-0.03249310965215166,-0.08885252460837365,0.177026,52550,-0.16246795654296875,-0.02157522737979889,,,
31590,1,0,31590,38857,0.92,1.39,6921,1053,-0.09688510999999998,0.019768973449245095,0.0001,0.2,0.19800000190734862,-0.04384552460101745,-0.08774009332060814,0.23869653,52600,0.637425422668457,-0.04999532178044319,,,
31620,1,0,31620,38890,0.92,1.38,6947,1054,-0.09753834,0.02659433616325259,0.0001,0.2,0.21066667206585407,-0.036191541951149694,-0.14627116039395333,0.7762202,52650,0.6695843935012817,-0.062434010207653046,,,
31650,1,0,31650,38921,0.91,1.36,6968,1055,-0.10648200999999999,0.012697972822934389,0.0001,0.2,0.25533334210515024,-0.05536259054144224,-0.1528231267631054,0.5179045,52700,0.7306365966796875,-0.06637126207351685,,,
31680,1,0,31680,38954,0.89,1.44,6983,1056,-0.11684504000000001,0.042758070779964324,0.0001,0.2,0.11933333821594715,-0.026746459776690833,-0.08135316491127015,0.17868176,52750,0.5714457035064697,-0.04841025918722153,,,
31710,1,0,31710,38985,0.9,1.4,7010,1057,-0.09398268999999998,0.08488625429570675,0.0001,0.2,0.1800000026077032,-0.03345623759863276,-0.14534923762083055,0.15680689,52800,0.18032526969909668,-0.018194347620010376,,,
31740,1,0,31740,39019,0.91,1.34,7033,1058,-0.07287053999999997,0.01638517716433853,0.0001,0.2,0.12000000357627869,-0.01936530177357298,-0.08029919505119323,0.13653141,52850,-419.5647277832031,-0.02438296563923359,,,
31770,1,0,31770,39051,0.9,1.38,7059,1059,-0.08349224,0.06454068433493376,0.0001,0.2,0.09466666810214519,-0.00761699637615429,-0.09074774965643882,0.030472321,52900,-0.3230283260345459,-0.004653574898838997,,,
31800,1,0,31800,39084,0.93,1.28,7080,1060,-0.051474900000000004,0.07031195048242807,0.0001,0.2,0.06333333663642407,-0.007188962792977662,-0.06320105895400047,0.06737809,52950,-0.153486967086792,0.0011481605470180511,,,
31830,1,0,31830,39118,0.93,1.3,7102,1061,-0.06151175,0.1127117469534278,0.0001,0.2,0.23466667719185352,-0.0507691990037759,-0.10099068656563759,0.31183165,53000,-0.4735844135284424,-0.047068074345588684,,,
31860,1,0,31860,39150,0.95,1.22,7131,1062,-0.04999263999999999,0.05379115954041481,0.0001,0.2,0.059333336278796195,-0.02447501233903072,-0.0427908968180418,0.06347533,53050,-0.34455811977386475,-0.03366294130682945,,,
31890,1,0,31890,39182,0.94,1.26,7150,1063,-0.05022734999999999,0.014741831868886947,0.0001,0.2,0.11133333764970303,-0.027277181441585228,-0.04735156655311584,0.21523479,53100,-10344.2978515625,-0.030003324151039124,,,
31920,1,0,31920,39218,0.93,1.34,7169,1064,-0.06538063000000001,0.06889867767691613,0.0001,0.2,0.08200000196695328,-0.008461301982092344,-0.09802352145314217,0.045012597,53150,-0.508222222328186,-0.0023613711819052696,,,
31950,1,0,31950,39250,0.92,1.35,7190,1065,-0.07601191,0.10155052781105041,0.0001,0.2,0.09400000154972077,-0.011466633345621311,-0.04254766769707203,0.086800024,53200,0.25237786769866943,0.005637001246213913,,,
31980,1,0,31980,39282,0.92,1.35,7217,1066,-0.07588415,0.17792109474539758,0.0001,0.2,0.0,-0.006008835124453391,-0.01642090406268835,0.0006225546,53250,-0.13777601718902588,0.020322706550359726,,,
32010,1,0,32010,39314,0.94,1.28,7243,1067,-0.06527940000000002,0.030265381941571832,0.0001,0.2,0.15733333729207516,-0.02333010974510884,-0.08962325647473335,0.36442348,53300,-67.06039428710938,-0.03178980201482773,,,
32040,1,0,32040,39348,0.93,1.28,7266,1068,-0.07360932,0.006144176544621587,0.0001,0.2,0.21133334182202815,-0.027563882215569463,-0.15883653104305268,0.1933847,53350,-0.3060218095779419,-0.0347704142332077,,,
32070,1,0,32070,39380,0.94,1.25,7285,1069,-0.06024369999999999,0.05932085471227765,0.0001,0.2,0.2093333399295807,-0.04885504337524374,-0.09866484329104423,0.68161356,53400,0.3438887596130371,-0.05511024594306946,,,
32100,1,0,32100,39420,0.93,1.27,7310,1070,-0.07101541,0.10371555343270301,0.0001,0.2,0.08400000266730785,-0.028043326984780494,-0.10920694425702095,0.018910913,53450,0.25376129150390625,-0.01815258339047432,,,
32130,1,0,32130,39453,0.92,1.33,7334,1071,-0.08188391000000003,0.04841783232986927,0.0001,0.2,0.12466667219996452,-0.05078427093848589,-0.09645806685090065,0.10111494,53500,0.10099989175796509,-0.057932667434215546,,,
32160,1,0,32160,39485,0.92,1.34,7355,1072,-0.08325560000000001,0.04099253529682755,0.0001,0.2,0.13200000286102295,-0.035489655340711294,-0.1118364803493023,0.07135892,53550,0.18986362218856812,-0.04065706580877304,,,
32190,1,0,32190,39515,0.9,1.43,7370,1073,-0.10702678,0.03300258575007319,0.0001,0.2,0.2600000087171793,-0.054245807159692044,-0.10586490109562874,0.54004186,53600,0.49505823850631714,-0.06625594198703766,,,
32220,1,0,32220,39547,0.89,1.46,7386,1074,-0.11756919999999998,0.04486834241077304,0.0001,0.2,0.28600000649690627,-0.060192968520025404,-0.17474453032016754,0.6622192,53650,0.6721247434616089,-0.07321199029684067,,,
32250,1,0,32250,39582,0.88,1.5,7409,1075,-0.12874554,0.07028472682461143,0.0001,0.2,0.08466666989028454,-0.018027169615030286,-0.12210670679807663,0.051830307,53700,0.2682337760925293,-0.024518398568034172,,,
32280,1,0,32280,39614,0.88,1.51,7433,1076,-0.11904102,0.060386645533144476,0.0001,0.2,0.19000000409781934,-0.029748888401935503,-0.12343774318695068,0.13127947,53750,0.16741985082626343,-0.02757072076201439,,,
32310,1,0,32310,39646,0.9,1.44,7457,1077,-0.10428752000000001,0.007785912333056331,0.0001,0.2,0.3040000076591969,-0.060087831185509796,-0.21053619772195817,0.099860735,53800,-61.90989685058594,-0.06825658679008484,,,
32340,1,0,32340,39680,0.94,1.28,7481,1078,-0.052797359999999995,0.07819483250379562,0.0001,0.2,0.17866667188704013,-0.048525304240485095,-0.16646813690662385,0.085680366,53850,-0.21269094944000244,-0.06068775802850723,,,
32370,1,0,32370,39711,0.93,1.31,7502,1079,-0.0633504,0.018407373055815697,0.0001,0.2,0.1773333365470171,-0.03601883377631509,-0.13347219944000244,0.12602337,53900,0.6403689384460449,-0.03652474656701088,,,
32400,1,0,32400,39748,0.94,1.29,7524,1080,-0.062194049999999994,0.1356894326210022,0.0001,0.2,0.13266666956245898,-0.03864368533886349,-0.11725447207689285,0.23609772,53950,-0.10282707214355469,-0.03603542223572731,,,
32430,1,0,32430,39785,0.94,1.29,7548,1081,-0.06203502,0.06333224961534142,0.0001,0.2,0.1960000044852495,-0.031660929141566214,-0.13569856137037278,0.032682892,54000,-0.4666546583175659,-0.029162967577576637,,,
32460,1,0,32460,39819,0.92,1.36,7568,1082,-0.09393175,0.05746164985001087,0.0001,0.2,0.14933333799242973,-0.042309645647803935,-0.1496599881350994,0.07319799,54050,0.14972805976867676,-0.03807424008846283,,,
32490,1,0,32490,39851,0.92,1.35,7590,1083,-0.09344761,0.07430808063596488,0.0001,0.2,0.19600000709295273,-0.051395107479145,-0.17710162162780763,0.14966072,54100,0.3248739242553711,-0.06792309880256653,,,
32520,1,0,32520,39882,0.93,1.28,7617,1084,-0.0718192,0.05052117988467217,0.0001,0.2,0.2773333408683538,-0.05192323003833493,-0.17494545012712479,0.12469397,54150,0.5643608570098877,-0.059622276574373245,,,
32550,1,0,32550,39919,0.93,1.3,7640,1085,-0.07328077000000001,0.01184349595569074,0.0001,0.2,0.18066667154431343,-0.02568233949722103,-0.13947929948568344,0.37368596,54200,-51.24924850463867,-0.03674246743321419,,,
32580,1,0,32580,39952,0.91,1.33,7661,1086,-0.09425961999999999,0.03770905857905746,0.0001,0.2,0.13466667100787164,-0.023980980596505077,-0.09992137029767037,0.13279083,54250,0.3406441807746887,-0.02088264375925064,,,
32610,1,0,32610,39989,0.94,1.25,7685,1087,-0.06164485,0.12607844427227974,0.0001,0.2,0.141333337277174,-0.03908002648549143,-0.11853313341736793,0.10653237,54300,0.27209967374801636,-0.04043568670749664,,,
32640,1,0,32640,40021,0.95,1.25,7712,1088,-0.06147937000000001,0.05779817460104823,0.0001,0.2,0.24000000558793544,-0.026742648258805277,-0.16872722178697586,0.16024753,54350,-0.015558600425720215,-0.02581622637808323,,,
32670,1,0,32670,40053,0.95,1.25,7737,1089,-0.06066918000000001,0.005555381649173796,0.0001,0.2,0.24266667433083058,-0.05823065635810295,-0.133238482773304,0.3472292,54400,-328.93426513671875,-0.07293054461479187,,,
32700,1,0,32700,40084,0.92,1.33,7754,1090,-0.08148892999999999,0.03961073718965054,0.0001,0.2,0.16200000375509263,-0.03314583860182516,-0.10506649255752563,0.26606232,54450,0.23138582706451416,-0.03260752186179161,,,
32730,1,0,32730,40118,0.93,1.34,7772,1091,-0.07136731,0.060607650857418774,0.0001,0.2,0.17800000496208668,-0.05550176522756617,-0.12450004652142525,0.32442105,54500,0.29360252618789673,-0.0790112242102623,,,
32760,1,0,32760,40151,0.89,1.46,7789,1092,-0.11529253999999999,0.10720959175378084,0.0001,0.2,0.1473333365470171,-0.03843673815368675,-0.1120653510093689,0.11324032,54550,-0.24447143077850342,-0.039874784648418427,,,
32790,1,0,32790,40188,0.9,1.4,7817,1093,-0.10443244999999997,0.15064196296036245,0.0001,0.2,0.15733333721756934,-0.029122171720179432,-0.16668592393398285,0.0736818,54600,0.18299663066864014,-0.03635767847299576,,,
