eval/success_rate,eval/mean_reward,env/current_idx,env/n_steps,time/total_timesteps,eval/mean_ep_length,env/completion_counter,rollout/ep_rew_mean,time/fps,time/iterations,rollout/success_rate,rollout/ep_len_mean,time/time_elapsed,train/approx_kl,train/loss,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/clip_fraction,train/value_loss,train/learning_rate
0.88,-0.11030521893873811,3273,5640,5640,1.26,0,,,,,,,2.3841858e-07,0.07378141582012177,0.2,-0.17450666129589082,-1.5398860211846e-06,0.3694947361946106,1870,0.0,0.1686639130115509,0.0001
,,,,5640,,,-0.26578422999999995,0,188,0.68,1.74,21901,,,,,,,,,,
0.84,-0.13574578046798705,3289,5670,5670,1.36,0,,,,,,,3.3775964e-07,0.08796296268701553,0.2,-0.17219242304563523,-2.3035208747579363e-06,0.19012755155563354,1880,0.0,0.19121876507997512,0.0001
,,,,5670,,,-0.28598059000000003,0,189,0.68,1.76,22024,,,,,,,,,,
0.88,-0.08965461122337728,3304,5700,5700,1.26,0,,,,,,,0.0,0.06757452338933945,0.2,-0.1723315879702568,-3.3537547352580075e-07,0.3829362988471985,1890,0.0,0.14482858777046204,0.0001
,,,,5700,,,-0.3269163499999999,0,190,0.64,1.84,22134,,,,,,,,,,
0.9,-0.09099436760880053,3323,5730,5730,1.3,0,,,,,,,0.0,0.0862932875752449,0.2,-0.17291303277015685,-6.72042384053384e-07,0.16819381713867188,1900,0.0,0.19132377207279205,0.0001
,,,,5730,,,-0.30669073999999996,0,191,0.68,1.73,22254,,,,,,,,,,
0.92,-0.06975502653047443,3345,5760,5760,1.2,0,,,,,,,1.5981992e-05,0.09090147912502289,0.2,-0.17318262308835983,-0.00017336904943174858,0.1954345703125,1910,0.0,0.20231062769889832,0.0001
,,,,5760,,,-0.26655817000000004,0,192,0.73,1.63,22364,,,,,,,,,,
0.88,-0.11024524367414415,3365,5790,5790,1.28,0,,,,,,,6.1591464e-08,0.08931102603673935,0.2,-0.17668187320232392,-7.187326765745184e-07,0.17350232601165771,1920,0.0,0.2211756095290184,0.0001
,,,,5790,,,-0.26308194,0,193,0.73,1.62,22471,,,,,,,,,,
0.86,-0.09284103842452168,3380,5820,5820,1.36,0,,,,,,,0.0,0.07617998868227005,0.2,-0.17708239257335662,-1.8740197258892976e-06,0.1418951153755188,1930,0.0,0.17325560450553895,0.0001
,,,,5820,,,-0.24136912000000005,0,194,0.72,1.63,22596,,,,,,,,,,
0.92,-0.09039538722019642,3402,5850,5850,1.2,0,,,,,,,0.000573349,0.08209247887134552,0.2,-0.19118519276380538,-0.0032312673080014064,-0.16940391063690186,1940,0.0,0.2029896482825279,0.0001
,,,,5850,,,-0.19287578999999996,0,195,0.78,1.51,22706,,,,,,,,,,
0.94,-0.04840441453736275,3423,5880,5880,1.14,0,,,,,,,0.00051003695,0.04593256860971451,0.2,-0.16424930840730667,-0.0036130667190688247,0.4656502604484558,1950,0.0,0.12363533601164818,0.0001
,,,,5880,,,-0.19929344000000002,0,196,0.78,1.51,22821,,,,,,,,,,
0.9,-0.0777246455103159,3446,5910,5910,1.26,0,,,,,,,6.204049e-05,0.07494302839040756,0.2,-0.1552330270409584,-0.0004550940768967671,0.4074985980987549,1960,0.0,0.1667199581861496,0.0001
,,,,5910,,,-0.19806652,0,197,0.79,1.47,22935,,,,,,,,,,
0.88,-0.07133564825635404,3465,5940,5940,1.32,0,,,,,,,2.3841858e-07,0.1023268848657608,0.2,-0.1584319680929184,-5.250175814097702e-08,0.036258161067962646,1970,0.0,0.24229992777109147,0.0001
,,,,5940,,,-0.20913689,0,198,0.78,1.49,23048,,,,,,,,,,
0.88,-0.11075267671141774,3482,5970,5970,1.32,0,,,,,,,5.761782e-08,0.07165168970823288,0.2,-0.16107157766819,-8.409718688540124e-07,0.28494536876678467,1980,0.0,0.15555398017168046,0.0001
,,,,5970,,,-0.21186993000000004,0,199,0.79,1.48,23167,,,,,,,,,,
0.9,-0.049743031449615956,3497,6000,6000,1.22,0,,,,,,,0.0003039221,0.09223048388957977,0.2,-0.16020204424858092,-0.0026228243992470366,0.026113033294677734,1990,0.0,0.21973109543323516,0.0001
,,,,6000,,,-0.25671821000000006,0,200,0.74,1.59,23277,,,,,,,,,,
0.94,-0.06925759031902999,3520,6030,6030,1.14,0,,,,,,,5.9604645e-07,0.05788594111800194,0.2,-0.15125031620264054,-1.2069940546588498e-06,0.4505807161331177,2000,0.0,0.12724073156714438,0.0001
,,,,6030,,,-0.22042726,0,201,0.77,1.54,23384,,,,,,,,,,
0.9,-0.03199386657215655,3537,6060,6060,1.26,0,,,,,,,1.1920929e-07,0.061453431844711304,0.2,-0.14750853478908538,-1.933177321333801e-07,0.3600740432739258,2010,0.0,0.14444128870964051,0.0001
,,,,6060,,,-0.24471833999999998,0,202,0.74,1.61,23501,,,,,,,,,,
0.94,-0.07035429253708571,3555,6090,6090,1.16,0,,,,,,,0.0,0.1061495691537857,0.2,-0.14619215726852416,-1.380840943809858e-08,0.2366008162498474,2020,0.0,0.22774727195501326,0.0001
,,,,6090,,,-0.27967499999999995,0,203,0.71,1.68,23617,,,,,,,,,,
0.86,-0.13602556716650724,3573,6120,6120,1.32,0,,,,,,,0.00013857086,0.09636867046356201,0.2,-0.14368808269500732,-0.0008304825385615277,0.19592362642288208,2030,0.0,0.2121391251683235,0.0001
,,,,6120,,,-0.27872387,0,204,0.72,1.66,23730,,,,,,,,,,
0.88,-0.11076076406985522,3589,6150,6150,1.24,0,,,,,,,4.808108e-07,0.11437755823135376,0.2,-0.13639207780361176,-5.738933891663578e-07,0.01588541269302368,2040,0.0,0.24880984276533127,0.0001
,,,,6150,,,-0.27590244,0,205,0.7,1.66,23838,,,,,,,,,,
0.9,-0.11074883183930069,3608,6180,6180,1.3,0,,,,,,,7.217924e-05,0.09566798061132431,0.2,-0.13150061666965485,-0.000404648585123768,0.02070707082748413,2050,0.0,0.21479084342718124,0.0001
,,,,6180,,,-0.26728989999999997,0,206,0.71,1.65,23957,,,,,,,,,,
0.82,-0.17522057618945838,3627,6210,6210,1.5,0,,,,,,,2.3841858e-07,0.10643105208873749,0.2,-0.12718507647514343,-1.8209219083686888e-07,-0.19195926189422607,2060,0.0,0.23676707297563554,0.0001
,,,,6210,,,-0.24293379,0,207,0.71,1.66,24088,,,,,,,,,,
0.88,-0.09015265279915184,3644,6240,6240,1.28,0,,,,,,,0.0019951642,0.09442511945962906,0.2,-0.12669016569852828,-0.0007175598553536666,-0.1253831386566162,2070,0.010000000521540642,0.21326857507228852,0.0001
,,,,6240,,,-0.25811433,0,208,0.7,1.68,24207,,,,,,,,,,
0.88,-0.07048783073201775,3663,6270,6270,1.28,0,,,,,,,0.0,0.09074661135673523,0.2,-0.1252377986907959,-1.2497107167774856e-06,0.3528715968132019,2080,0.0,0.19369829148054124,0.0001
,,,,6270,,,-0.24668827000000007,0,209,0.72,1.63,24322,,,,,,,,,,
0.92,-0.08852853154297918,3683,6300,6300,1.18,0,,,,,,,0.0,0.07354313135147095,0.2,-0.12604437470436097,1.468261086046141e-07,0.27313554286956787,2090,0.0,0.16327182650566102,0.0001
,,,,6300,,,-0.24749822999999999,0,210,0.71,1.64,24427,,,,,,,,,,
0.94,-0.050445922911167146,3703,6330,6330,1.18,0,,,,,,,0.0,0.07376044988632202,0.2,-0.12566709220409394,5.958477640177762e-07,0.3597564101219177,2100,0.0,0.16140822023153306,0.0001
,,,,6330,,,-0.22567163999999998,0,211,0.75,1.56,24532,,,,,,,,,,
0.9,-0.06980076003819705,3721,6360,6360,1.28,0,,,,,,,8.616646e-05,0.06980380415916443,0.2,-0.12680386006832123,-0.0014620169080444612,0.27306246757507324,2110,0.0,0.16249809563159942,0.0001
,,,,6360,,,-0.23891136,0,212,0.72,1.62,24641,,,,,,,,,,
0.94,-0.047621538816019895,3737,6390,6390,1.14,0,,,,,,,1.8874805e-07,0.09119649231433868,0.2,-0.13135187923908234,2.662017891148505e-05,0.11399495601654053,2120,0.0,0.1954273149371147,0.0001
,,,,6390,,,-0.23394507999999997,0,213,0.73,1.63,24745,,,,,,,,,,
0.88,-0.13030127712525427,3755,6420,6420,1.28,0,,,,,,,0.00014902552,0.07044833153486252,0.2,-0.13411085307598114,-0.000835022166647903,0.3522396683692932,2130,0.0,0.157985357940197,0.0001
,,,,6420,,,-0.24300218,0,214,0.73,1.63,24857,,,,,,,,,,
0.94,-0.02840159153100103,3774,6450,6450,1.16,0,,,,,,,3.0001004e-07,0.09466176480054855,0.2,-0.13880965560674668,-5.527834195717674e-07,0.20459210872650146,2140,0.0,0.2026739686727524,0.0001
,,,,6450,,,-0.25734818000000004,0,215,0.74,1.64,24963,,,,,,,,,,
0.86,-0.09301462874747812,3795,6480,6480,1.34,0,,,,,,,0.0029658119,0.12603668868541718,0.2,-0.1977565735578537,-0.007299858750775457,-0.28259074687957764,2150,0.020000001043081285,0.2989130914211273,0.0001
,,,,6480,,,-0.22631854,0,216,0.75,1.62,25078,,,,,,,,,,
0.94,-0.049963349313475194,3814,6510,6510,1.22,0,,,,,,,2.5749207e-06,0.06532259285449982,0.2,-0.14814596325159074,1.4019806937071166e-05,-0.07308435440063477,2160,0.0,0.16081962138414382,0.0001
,,,,6510,,,-0.23850242,0,217,0.74,1.64,25182,,,,,,,,,,
0.9,-0.09193980774376541,3830,6540,6540,1.22,0,,,,,,,0.0,0.0896439477801323,0.2,-0.14758867174386978,1.6987323654404917e-07,0.17154276371002197,2170,0.0,0.1891094371676445,0.0001
,,,,6540,,,-0.25848117000000004,0,218,0.73,1.64,25295,,,,,,,,,,
0.92,-0.08968137715943157,3846,6570,6570,1.22,0,,,,,,,0.0029798427,0.0749390572309494,0.2,-0.1768729254603386,-0.0035109145562939757,0.3484668731689453,2180,0.010000000521540642,0.20646199136972426,0.0001
,,,,6570,,,-0.24829062000000002,0,219,0.72,1.65,25401,,,,,,,,,,
0.92,-0.09132794531993568,3863,6600,6600,1.18,0,,,,,,,1.3411045e-06,0.10566072911024094,0.2,-0.14805613756179808,0.00017887532565508124,0.02696126699447632,2190,0.0,0.22337678223848342,0.0001
,,,,6600,,,-0.23417077999999994,0,220,0.73,1.67,25505,,,,,,,,,,
0.84,-0.11204578924924136,3880,6630,6630,1.32,0,,,,,,,0.018945375,0.06245121359825134,0.2,-0.2960843056440353,-0.007619921877048919,0.4124237298965454,2200,0.0600000012665987,0.1533335953950882,0.0001
,,,,6630,,,-0.26467462999999997,0,221,0.7,1.72,25630,,,,,,,,,,
0.9,-0.09144200538750738,3896,6660,6660,1.3,0,,,,,,,8.636713e-06,0.0929635614156723,0.2,-0.14828813672065735,-0.00015724797922302968,0.2903097867965698,2210,0.0,0.20556486696004866,0.0001
,,,,6660,,,-0.31124421999999996,0,222,0.68,1.78,25737,,,,,,,,,,
0.92,-0.028844211800023913,3916,6690,6690,1.22,0,,,,,,,0.00020693739,0.11203386634588242,0.2,-0.15365450233221054,-0.0023006748997918434,0.11418956518173218,2220,0.0,0.2615794509649277,0.0001
,,,,6690,,,-0.3077484100000001,0,223,0.69,1.78,25844,,,,,,,,,,
0.86,-0.11034205712378026,3938,6720,6720,1.32,0,,,,,,,2.7795634e-06,0.10942363739013672,0.2,-0.1750265836715698,4.494984913527844e-06,0.08504652976989746,2230,0.0,0.23546047657728195,0.0001
,,,,6720,,,-0.22475755,0,224,0.76,1.63,25960,,,,,,,,,,
0.92,-0.04966200807597488,3953,6750,6750,1.2,0,,,,,,,2.4954477e-05,0.05402297526597977,0.2,-0.1697495087981224,-0.0002075310053502477,0.1291680932044983,2240,0.0,0.15634622424840927,0.0001
,,,,6750,,,-0.23911269000000002,0,225,0.76,1.66,26072,,,,,,,,,,
0.96,-0.02696818276774138,3972,6780,6780,1.08,0,,,,,,,0.00024418434,0.08025860786437988,0.2,-0.17262689173221588,-0.0018825576693052072,0.2908216118812561,2250,0.0,0.17525120377540587,0.0001
,,,,6780,,,-0.23800984000000003,0,226,0.75,1.64,26176,,,,,,,,,,
0.94,-0.028870631838217378,3993,6810,6810,1.22,0,,,,,,,2.925992e-05,0.07944053411483765,0.2,-0.17621008604764937,-0.00021783441089304745,0.15920311212539673,2260,0.0,0.1739637956023216,0.0001
,,,,6810,,,-0.18879833999999998,0,227,0.78,1.55,26285,,,,,,,,,,
1.0,-0.008439114112406968,4012,6840,6840,1.08,0,,,,,,,2.3841858e-07,0.059842441231012344,0.2,-0.17308001816272736,-2.015729764970331e-06,0.2424025535583496,2270,0.0,0.132613392919302,0.0001
