env/completion_counter,time/total_timesteps,eval/mean_reward,eval/success_rate,env/n_steps,env/current_idx,eval/mean_ep_length,rollout/ep_rew_mean,time/fps,rollout/success_rate,rollout/ep_len_mean,time/iterations,time/time_elapsed,train/policy_gradient_loss,train/approx_kl,train/loss,train/explained_variance,train/learning_rate,train/clip_range,train/n_updates,train/value_loss,train/clip_fraction,train/entropy_loss
0,5610,-0.09112093326635659,0.9,5610,3155,1.24,,,,,,,-0.0015516344791585367,5.0646067e-05,0.08490701019763947,0.03606647253036499,0.0001,0.2,930,0.18158678114414215,0.0,-0.32033771276474
,5610,,,,,,-0.19161245999999996,0,0.83,1.5,187,21204,,,,,,,,,,
0,5640,-0.08896663490217178,0.9,5640,3173,1.2,,,,,,,-0.0014279484376309882,8.4137915e-05,0.10397927463054657,0.15006095170974731,0.0001,0.2,935,0.2249400347471237,0.0,-0.30791818499565127
,5640,,,,,,-0.24757344,0,0.78,1.57,188,21324,,,,,,,,,,
0,5670,-0.09467036958783864,0.88,5670,3191,1.28,,,,,,,0.0007134614415312158,2.9949348e-05,0.08170237392187119,0.3752977252006531,0.0001,0.2,940,0.1733161360025406,0.0,-0.2965876698493958
,5670,,,,,,-0.28886109,0,0.75,1.64,189,21441,,,,,,,,,,
0,5700,-0.04994574936106801,0.94,5700,3210,1.16,,,,,,,-0.0008456718863456558,2.6261807e-05,0.13578356802463531,0.05298423767089844,0.0001,0.2,945,0.2764191746711731,0.0,-0.2906014442443848
,5700,,,,,,-0.25926012,0,0.78,1.6,190,21547,,,,,,,,,,
0,5730,-0.08879235768690705,0.9,5730,3226,1.26,,,,,,,-0.0048838421329861605,0.00015363297,0.12396367639303207,-0.012646913528442383,0.0001,0.2,950,0.2761841654777527,0.0,-0.28315675258636475
,5730,,,,,,-0.26060827000000003,0,0.74,1.66,191,21654,,,,,,,,,,
0,5760,-0.07045613144524396,0.92,5760,3247,1.22,,,,,,,-0.002943391387040606,8.7114175e-05,0.1177685335278511,-0.08867430686950684,0.0001,0.2,955,0.27405456602573397,0.0,-0.27364432215690615
,5760,,,,,,-0.2487991,0,0.75,1.62,192,21763,,,,,,,,,,
0,5790,-0.11176518724299968,0.9,5790,3266,1.22,,,,,,,0.00011455655068886017,4.044175e-05,0.11655771732330322,0.07252812385559082,0.0001,0.2,960,0.2510574609041214,0.0,-0.2650663673877716
,5790,,,,,,-0.23661516999999999,0,0.76,1.62,193,21881,,,,,,,,,,
0,5820,-0.08950750176794826,0.9,5820,3289,1.26,,,,,,,0.00023624181533996592,1.1444092e-06,0.09196322411298752,0.2516009211540222,0.0001,0.2,965,0.1835678458213806,0.0,-0.2603278696537018
,5820,,,,,,-0.17456961,0,0.81,1.52,194,21994,,,,,,,,,,
0,5850,-0.08970411628950387,0.92,5850,3305,1.2,,,,,,,-6.978710481497785e-07,2.7815501e-08,0.08150903135538101,-0.17868030071258545,0.0001,0.2,970,0.1726260244846344,0.0,-0.2598098814487457
,5850,,,,,,-0.19839449000000006,0,0.77,1.59,195,22098,,,,,,,,,,
0,5880,-0.08997716818004847,0.9,5880,3321,1.26,,,,,,,-8.63321638220782e-05,1.2079875e-06,0.09710800647735596,0.3284326195716858,0.0001,0.2,975,0.19935774505138398,0.0,-0.2598044633865356
,5880,,,,,,-0.23960601,0,0.76,1.58,196,22208,,,,,,,,,,
0,5910,-0.08952397082932294,0.92,5910,3340,1.24,,,,,,,-0.00010546048758737214,1.5894572e-06,0.15810498595237732,-0.03782248497009277,0.0001,0.2,980,0.3385995090007782,0.0,-0.2586549758911133
,5910,,,,,,-0.24029541000000001,0,0.74,1.62,197,22334,,,,,,,,,,
0,5940,-0.10971479049418122,0.9,5940,3361,1.24,,,,,,,-0.00010626951926191452,2.7338663e-06,0.07889514416456223,0.30827391147613525,0.0001,0.2,985,0.16204092502593995,0.0,-0.256911963224411
,5940,,,,,,-0.22742708,0,0.76,1.57,198,22449,,,,,,,,,,
0,5970,-0.0910367933055386,0.9,5970,3378,1.28,,,,,,,-0.000653527177637514,2.2117298e-05,0.11054916679859161,-0.04996919631958008,0.0001,0.2,990,0.22958050072193145,0.0,-0.25353212356567384
,5970,,,,,,-0.23944875000000004,0,0.73,1.64,199,22569,,,,,,,,,,
0,6000,-0.04811315984930843,0.96,6000,3398,1.16,,,,,,,-2.263108641855638e-05,1.1960666e-06,0.08250444382429123,0.27850496768951416,0.0001,0.2,995,0.17147267758846282,0.0,-0.24891708493232728
,6000,,,,,,-0.24557870999999998,0,0.71,1.64,200,22696,,,,,,,,,,
0,6030,-0.04956700512208045,0.96,6030,3417,1.14,,,,,,,-2.9898484827128867e-05,7.212162e-07,0.08322696387767792,0.19660896062850952,0.0001,0.2,1000,0.174087592959404,0.0,-0.24913853108882905
,6030,,,,,,-0.21121159000000003,0,0.75,1.56,201,22808,,,,,,,,,,
0,6060,-0.11155569499358535,0.9,6060,3438,1.24,,,,,,,-1.0331472566349476e-08,5.9604645e-08,0.07400267571210861,0.32172203063964844,0.0001,0.2,1005,0.15549616813659667,0.0,-0.25110231041908265
,6060,,,,,,-0.20118746999999998,0,0.78,1.52,202,22917,,,,,,,,,,
0,6090,-0.12932584235444666,0.88,6090,3455,1.3,,,,,,,-0.0001329660419530754,7.178386e-06,0.06475252658128738,0.41616833209991455,0.0001,0.2,1010,0.13552258014678956,0.0,-0.2527110278606415
,6090,,,,,,-0.22469576999999993,0,0.76,1.58,203,23043,,,,,,,,,,
0,6120,-0.09011945716105402,0.88,6120,3476,1.26,,,,,,,-0.00013699690452355638,3.1431516e-06,0.08979180455207825,0.2913622260093689,0.0001,0.2,1015,0.19218581020832062,0.0,-0.2553569972515106
,6120,,,,,,-0.21693246999999996,0,0.78,1.54,204,23162,,,,,,,,,,
0,6150,-0.027954203407280147,0.94,6150,3493,1.14,,,,,,,-0.00032341162223019636,3.4034251e-06,0.12057431042194366,-0.03413426876068115,0.0001,0.2,1020,0.24382712841033935,0.0,-0.25738611817359924
,6150,,,,,,-0.24761847,0,0.77,1.56,205,23269,,,,,,,,,,
0,6180,-0.06845857935026288,0.94,6180,3515,1.18,,,,,,,-0.0006011029045719596,2.2902092e-05,0.10823313146829605,0.09602069854736328,0.0001,0.2,1025,0.22536751627922058,0.0,-0.2539448797702789
,6180,,,,,,-0.21026389,0,0.82,1.52,206,23384,,,,,,,,,,
0,6210,-0.0495469664176926,0.96,6210,3531,1.2,,,,,,,5.36839183240545e-07,4.7683716e-07,0.10061430931091309,-0.2641850709915161,0.0001,0.2,1030,0.21401844620704652,0.0,-0.24803058803081512
,6210,,,,,,-0.25349793,0,0.78,1.59,207,23495,,,,,,,,,,
0,6240,-0.08962102964520455,0.9,6240,3546,1.28,,,,,,,-0.00019471546091764935,1.5501182e-05,0.11062326282262802,0.1556594967842102,0.0001,0.2,1035,0.22575235962867737,0.0,-0.24345043897628785
,6240,,,,,,-0.28107539000000004,0,0.75,1.65,208,23606,,,,,,,,,,
0,6270,-0.00796202126890421,1.0,6270,3565,1.04,,,,,,,1.3574759116607992e-05,3.973643e-08,0.07000604271888733,0.3395211100578308,0.0001,0.2,1040,0.1516752600669861,0.0,-0.24075254499912263
,6270,,,,,,-0.27966672000000004,0,0.74,1.65,209,23706,,,,,,,,,,
0,6300,-0.11029697760008275,0.88,6300,3587,1.26,,,,,,,-1.2516975900211946e-08,0.0,0.06779497116804123,0.4804365038871765,0.0001,0.2,1045,0.13700157701969146,0.0,-0.24012605845928192
,6300,,,,,,-0.23727856999999997,0,0.77,1.61,210,23819,,,,,,,,,,
0,6330,-0.11278327787294984,0.88,6330,3602,1.26,,,,,,,4.008531560799611e-05,2.4239222e-07,0.09935349971055984,0.08971470594406128,0.0001,0.2,1050,0.22547303438186644,0.0,-0.2402224600315094
,6330,,,,,,-0.26807986,0,0.72,1.68,211,23927,,,,,,,,,,
0,6360,-0.06863854161929339,0.92,6360,3622,1.2,,,,,,,-1.986821578370268e-08,0.0,0.09645630419254303,0.15213555097579956,0.0001,0.2,1055,0.19743269681930542,0.0,-0.23952175080776214
,6360,,,,,,-0.27585397999999994,0,0.71,1.69,212,24035,,,,,,,,,,
0,6390,-0.11071798815391957,0.88,6390,3643,1.3,,,,,,,-0.00041715144267087114,1.0126829e-05,0.1157841831445694,0.10378396511077881,0.0001,0.2,1060,0.24071510434150695,0.0,-0.23836043179035188
,6390,,,,,,-0.19285001000000002,0,0.78,1.56,213,24148,,,,,,,,,,
0,6420,-0.08842001318931579,0.92,6420,3659,1.22,,,,,,,1.7285347375661786e-08,2.3841858e-07,0.11100124567747116,-0.34336137771606445,0.0001,0.2,1065,0.23196482062339782,0.0,-0.23445454239845276
,6420,,,,,,-0.21428584,0,0.77,1.58,214,24250,,,,,,,,,,
0,6450,-0.06956081058830023,0.92,6450,3680,1.18,,,,,,,-0.0005537541771381882,1.1581183e-05,0.0745210126042366,0.406269907951355,0.0001,0.2,1070,0.15605798363685608,0.0,-0.23103088438510894
,6450,,,,,,-0.22431007,0,0.76,1.61,215,24354,,,,,,,,,,
0,6480,-0.06983085772022606,0.92,6480,3695,1.16,,,,,,,2.416968264640218e-07,2.3841858e-07,0.07144016027450562,0.048443734645843506,0.0001,0.2,1075,0.15312224328517915,0.0,-0.226720130443573
,6480,,,,,,-0.21303972,0,0.76,1.59,216,24459,,,,,,,,,,
0,6510,-0.04942061746492982,0.94,6510,3713,1.24,,,,,,,-1.6353923977696638e-05,2.9007595e-07,0.09356459975242615,0.3674629330635071,0.0001,0.2,1080,0.19172682166099547,0.0,-0.224354287981987
,6510,,,,,,-0.25224797,0,0.73,1.63,217,24571,,,,,,,,,,
0,6540,-0.09435317828319967,0.9,6540,3733,1.22,,,,,,,-5.1031114405120095e-05,5.8412553e-07,0.09730581194162369,0.3097732663154602,0.0001,0.2,1085,0.2099229097366333,0.0,-0.22379967868328093
,6540,,,,,,-0.25385042,0,0.73,1.61,218,24678,,,,,,,,,,
0,6570,-0.15125135849695653,0.86,6570,3751,1.34,,,,,,,-0.000609844127708925,2.4586916e-05,0.10400301963090897,0.11712253093719482,0.0001,0.2,1090,0.21478457748889923,0.0,-0.22268348336219787
,6570,,,,,,-0.25887899,0,0.71,1.65,219,24793,,,,,,,,,,
0,6600,-0.0901817701710388,0.92,6600,3770,1.22,,,,,,,-3.239293905306084e-05,1.347065e-06,0.05869348719716072,0.615229606628418,0.0001,0.2,1095,0.1283942297101021,0.0,-0.2203460991382599
,6600,,,,,,-0.25828685,0,0.71,1.63,220,24917,,,,,,,,,,
0,6630,-0.13230917465407402,0.88,6630,3787,1.3,,,,,,,9.536743306171047e-09,0.0,0.08644166588783264,0.25434136390686035,0.0001,0.2,1100,0.17874715328216553,0.0,-0.2183539539575577
,6630,,,,,,-0.26905618,0,0.71,1.64,221,25031,,,,,,,,,,
0,6660,-0.027283468693494798,0.98,6660,3807,1.1,,,,,,,-0.0003926789658727614,1.2771288e-05,0.10817920416593552,-0.1532580852508545,0.0001,0.2,1105,0.2278689533472061,0.0,-0.2181488186120987
,6660,,,,,,-0.27301684,0,0.71,1.65,222,25142,,,,,,,,,,
0,6690,-0.04791262698359788,0.94,6690,3829,1.16,,,,,,,-5.36441810083943e-08,1.1920929e-07,0.11735372245311737,0.23084169626235962,0.0001,0.2,1110,0.24180087447166443,0.0,-0.22098763883113862
,6690,,,,,,-0.21673424,0,0.76,1.59,223,25243,,,,,,,,,,
0,6720,-0.09007705947384238,0.92,6720,3845,1.16,,,,,,,4.592736546982223e-06,4.7107537e-06,0.06865230947732925,0.03895223140716553,0.0001,0.2,1115,0.1411159485578537,0.0,-0.22330322563648225
,6720,,,,,,-0.22842550000000003,0,0.75,1.62,224,25350,,,,,,,,,,
0,6750,-0.07020591673906892,0.9,6750,3860,1.3,,,,,,,-1.3391176807431292e-07,0.0,0.11140096932649612,0.10251176357269287,0.0001,0.2,1120,0.22800152599811555,0.0,-0.2243972897529602
,6750,,,,,,-0.24703729,0,0.73,1.65,225,25454,,,,,,,,,,
0,6780,-0.09097385371569544,0.88,6780,3876,1.28,,,,,,,-0.00018801053403905144,2.004703e-06,0.09401118010282516,0.26568931341171265,0.0001,0.2,1125,0.20645648539066314,0.0,-0.22512805163860322
,6780,,,,,,-0.29068649999999996,0,0.7,1.7,226,25568,,,,,,,,,,
0,6810,-0.07301598660647869,0.94,6810,3898,1.2,,,,,,,-0.00023759086841899091,4.416704e-06,0.09403301030397415,0.2004384994506836,0.0001,0.2,1130,0.20271158814430237,0.0,-0.22509815096855162
,6810,,,,,,-0.24435237,0,0.75,1.61,227,25681,,,,,,,,,,
0,6840,-0.04986651189159602,0.9,6840,3916,1.22,,,,,,,-0.00039636989124112174,7.446607e-06,0.11747206747531891,0.2076893448829651,0.0001,0.2,1135,0.23205827474594115,0.0,-0.2214108109474182
,6840,,,,,,-0.28949864000000003,0,0.7,1.7,228,25784,,,,,,,,,,
