eval/mean_reward,eval/mean_ep_length,eval/success_rate,time/total_timesteps,env/current_idx,env/n_steps,env/completion_counter,time/fps,time/time_elapsed,rollout/success_rate,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/clip_fraction,train/learning_rate,train/value_loss,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/explained_variance,train/loss,train/n_updates,train/clip_range
-0.07030432037077844,1.2,0.92,5610,3156,5610,0,,,,,,,0.0,0.0001,0.08787977695465088,-0.0019784948353966493,0.00062659977,-0.39360311627388,0.36574721336364746,0.037898484617471695,930,0.2
,,,5610,,,,0,21292,0.77,187,1.64,-0.22119853000000003,,,,,,,,,,
-0.006995175406336785,1.06,1.0,5640,3175,5640,0,,,,,,,0.0,0.0001,0.30428204536437986,-0.00018448193945594938,4.353126e-06,-0.33888121247291564,-0.16904973983764648,0.1477007120847702,935,0.2
,,,5640,,,,0,21392,0.76,188,1.64,-0.22834844,,,,,,,,,,
-0.048646777723915874,1.2,0.92,5670,3194,5670,0,,,,,,,0.0,0.0001,0.1974949598312378,-0.00012857953455132077,2.759695e-06,-0.33695998787879944,0.07655555009841919,0.09504074603319168,940,0.2
,,,5670,,,,0,21511,0.76,189,1.62,-0.22209374999999998,,,,,,,,,,
-0.027783105028793217,1.14,0.96,5700,3211,5700,0,,,,,,,0.0,0.0001,0.2420833706855774,-0.0002036754278622155,2.6404857e-06,-0.33345490097999575,0.19255000352859497,0.1164046972990036,945,0.2
,,,5700,,,,0,21616,0.73,190,1.65,-0.2605578,,,,,,,,,,
-0.07133244058582931,1.16,0.94,5730,3230,5730,0,,,,,,,0.0,0.0001,0.18075732588768006,-0.000491170889775816,8.662541e-06,-0.3293473720550537,0.32141703367233276,0.08425836265087128,950,0.2
,,,5730,,,,0,21720,0.72,191,1.65,-0.28462188,,,,,,,,,,
-0.027362404661253094,1.08,0.98,5760,3248,5760,0,,,,,,,0.0,0.0001,0.1820224791765213,0.00016306003167620986,4.0789446e-06,-0.3262536644935608,0.3454742431640625,0.08944345265626907,955,0.2
,,,5760,,,,0,21821,0.72,192,1.66,-0.29730716,,,,,,,,,,
-0.008347467114217579,1.1,0.98,5790,3266,5790,0,,,,,,,0.0,0.0001,0.17019864916801453,-0.00020443440080271104,3.3517679e-06,-0.32739614248275756,0.34086042642593384,0.08094856142997742,960,0.2
,,,5790,,,,0,21926,0.73,193,1.65,-0.28265474999999995,,,,,,,,,,
-0.11049049925524741,1.2,0.9,5820,3281,5820,0,,,,,,,0.0,0.0001,0.14376325607299806,-0.00046453555308598735,2.0974874e-05,-0.3345947444438934,0.38346701860427856,0.06521996855735779,965,0.2
,,,5820,,,,0,22038,0.7,194,1.69,-0.31831873,,,,,,,,,,
-0.029479081565514206,1.24,0.94,5850,3301,5850,0,,,,,,,0.0,0.0001,0.17946691811084747,7.009267928239637e-05,1.5262764e-05,-0.33821754455566405,0.2981659770011902,0.08561284095048904,970,0.2
,,,5850,,,,0,22149,0.75,195,1.62,-0.27869068999999996,,,,,,,,,,
-0.13294254833366723,1.32,0.86,5880,3320,5880,0,,,,,,,0.0,0.0001,0.19926013052463531,7.947289049070605e-10,1.1920929e-07,-0.3416866064071655,0.23259401321411133,0.0993511900305748,975,0.2
,,,5880,,,,0,22273,0.76,196,1.62,-0.24503583999999998,,,,,,,,,,
-0.05049959814175963,1.18,0.92,5910,3338,5910,0,,,,,,,0.0,0.0001,0.22595714032649994,-8.86011126748798e-05,4.5021375e-06,-0.3443894267082214,0.024341464042663574,0.10340243577957153,980,0.2
,,,5910,,,,0,22388,0.74,197,1.66,-0.25980242,,,,,,,,,,
-0.0761001062206924,1.3,0.9,5940,3356,5940,0,,,,,,,0.0,0.0001,0.1317804515361786,3.9259593256346646e-07,6.1591464e-08,-0.3456692278385162,0.40732723474502563,0.05874226614832878,985,0.2
,,,5940,,,,0,22501,0.74,198,1.65,-0.25077467,,,,,,,,,,
-0.11110040788073093,1.26,0.88,5970,3378,5970,0,,,,,,,0.0,0.0001,0.1967716932296753,-0.0005856968988275923,5.5472055e-06,-0.34656444787979124,0.3023955225944519,0.09856238961219788,990,0.2
,,,5970,,,,0,22647,0.78,199,1.6,-0.21005195999999998,,,,,,,,,,
-0.09100964915938675,1.24,0.92,6000,3392,6000,0,,,,,,,0.0,0.0001,0.10260165184736252,-0.00014698545099243177,1.5304486e-05,-0.3419680595397949,-0.18166935443878174,0.04838945344090462,995,0.2
,,,6000,,,,0,22753,0.75,200,1.64,-0.23115417000000005,,,,,,,,,,
-0.07048727396409958,1.32,0.88,6030,3411,6030,0,,,,,,,0.0,0.0001,0.3415189743041992,6.13717241018108e-05,9.23872e-07,-0.33791130781173706,0.19840145111083984,0.1590009480714798,1000,0.2
,,,6030,,,,0,22869,0.77,201,1.6,-0.22957801000000003,,,,,,,,,,
-0.09563847173005342,1.28,0.92,6060,3431,6060,0,,,,,,,0.0,0.0001,0.21136969625949859,-0.00025931398413376884,5.5054825e-06,-0.33611850142478944,0.24006730318069458,0.09534964710474014,1005,0.2
,,,6060,,,,0,22983,0.74,202,1.64,-0.23909670000000002,,,,,,,,,,
-0.05062748573254794,1.22,0.94,6090,3451,6090,0,,,,,,,0.0,0.0001,0.14115208387374878,0.00015215794420058159,8.4439915e-07,-0.334055095911026,0.13525152206420898,0.07193946838378906,1010,0.2
