env/current_idx,eval/mean_ep_length,env/completion_counter,env/n_steps,eval/success_rate,eval/mean_reward,time/total_timesteps,time/iterations,rollout/success_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/time_elapsed,train/entropy_loss,train/value_loss,train/explained_variance,train/clip_range,train/approx_kl,train/policy_gradient_loss,train/clip_fraction,train/loss,train/n_updates,train/learning_rate
2344,1.4,0,5610,0.94,-0.05332413481082767,5610,,,,,,,-0.5852797508239747,0.13504569828510285,0.435758113861084,0.2,1.9053618e-06,-1.4275908251804025e-05,0.0,0.06276385486125946,930,0.0001
,,,,,,5610,187,0.79,-0.24896424,2.13,0,23185,,,,,,,,,,
2360,1.22,0,5640,0.96,-0.049328696168959144,5640,,,,,,,-0.5858227849006653,0.15618974566459656,0.3764547109603882,0.2,2.4676324e-06,-0.0002555604797212396,0.0,0.07471378147602081,935,0.0001
,,,,,,5640,188,0.79,-0.24789379,2.08,0,23298,,,,,,,,,,
2378,1.34,0,5670,0.94,-0.07164995607919991,5670,,,,,,,-0.5852194786071777,0.13154585361480714,0.3816239833831787,0.2,1.3204416e-05,-0.0005144830533632572,0.0,0.06329071521759033,940,0.0001
,,,,,,5670,189,0.79,-0.23756221000000002,2.02,0,23414,,,,,,,,,,
2391,1.26,0,5700,0.96,-0.032073207148350776,5700,,,,,,,-0.5926311135292053,0.223062664270401,0.11992835998535156,0.2,6.959836e-06,0.00026951312824774476,0.0,0.10429295152425766,945,0.0001
,,,,,,5700,190,0.79,-0.24105803,2.04,0,23534,,,,,,,,,,
2408,1.36,0,5730,0.94,-0.0531861987663433,5730,,,,,,,-0.5934025645256042,0.2934053838253021,-0.32540035247802734,0.2,2.2470952e-06,-8.030990917173852e-05,0.0,0.13830111920833588,950,0.0001
,,,,,,5730,191,0.83,-0.20835355999999997,1.92,0,23653,,,,,,,,,,
2422,1.58,0,5760,0.88,-0.09639653452206404,5760,,,,,,,-0.5889390110969543,0.277791166305542,-0.032434701919555664,0.2,7.722775e-06,-0.00026323478154779425,0.0,0.132359117269516,955,0.0001
,,,,,,5760,192,0.82,-0.2203964,1.94,0,23781,,,,,,,,,,
2434,1.38,0,5790,0.96,-0.050914125363342465,5790,,,,,,,-0.5805516958236694,0.11384348124265671,0.5638717412948608,0.2,1.5161435e-05,-0.0006964256463106722,0.0,0.05461161956191063,960,0.0001
,,,,,,5790,193,0.82,-0.22283390999999997,1.95,0,23906,,,,,,,,,,
2448,1.38,0,5820,0.94,-0.05435026890598237,5820,,,,,,,-0.5739395499229432,0.16476693451404573,0.36921316385269165,0.2,4.7421454e-05,-6.096959157737558e-05,0.0,0.0774177759885788,965,0.0001
,,,,,,5820,194,0.81,-0.23568329999999996,2.01,0,24022,,,,,,,,,,
2465,1.32,0,5850,0.96,-0.05065977517515421,5850,,,,,,,-0.5625624418258667,0.13376737833023072,0.43263858556747437,0.2,5.1049392e-05,-0.0012994265587378707,0.0,0.06211402267217636,970,0.0001
,,,,,,5850,195,0.8,-0.25377725000000007,2.01,0,24135,,,,,,,,,,
2490,1.1,0,5880,0.98,-0.02721957702189684,5880,,,,,,,-0.5524422645568847,0.21983154118061066,0.3822043538093567,0.2,0.000107202926,-0.0012308732590945227,0.0,0.10260588675737381,975,0.0001
,,,,,,5880,196,0.85,-0.19891500999999998,1.82,0,24240,,,,,,,,,,
2502,1.46,0,5910,0.94,-0.0759245846234262,5910,,,,,,,-0.5457981705665589,0.137980654835701,-19.183469772338867,0.2,4.255573e-05,-0.0005202050931984558,0.0,0.06458140909671783,980,0.0001
,,,,,,5910,197,0.85,-0.20094194999999998,1.9,0,24358,,,,,,,,,,
2522,1.4,0,5940,0.92,-0.09099438649602234,5940,,,,,,,-0.5381533145904541,0.0927429661154747,0.5924042463302612,0.2,4.511873e-05,-0.0004354478923296767,0.0,0.03999410942196846,985,0.0001
,,,,,,5940,198,0.88,-0.16917057,1.8,0,24480,,,,,,,,,,
2539,1.32,0,5970,0.94,-0.07157607570756226,5970,,,,,,,-0.5309064626693726,0.15726167261600493,0.015835344791412354,0.2,1.2874603e-06,-1.7841656889672208e-06,0.0,0.07698051631450653,990,0.0001
,,,,,,5970,199,0.91,-0.11418621999999999,1.64,0,24603,,,,,,,,,,
2555,1.46,0,6000,0.96,-0.05393819883465767,6000,,,,,,,-0.525368845462799,0.06444954425096512,-0.46147620677948,0.2,5.8134397e-06,-0.000243199065055677,0.0,0.024462100118398666,995,0.0001
,,,,,,6000,200,0.89,-0.13612530999999997,1.73,0,24724,,,,,,,,,,
2568,1.06,0,6030,1.0,-0.007170610134489834,6030,,,,,,,-0.527009391784668,0.227055823802948,0.3949357867240906,0.2,3.002286e-05,-0.0010478762929171381,0.0,0.11310768127441406,1000,0.0001
,,,,,,6030,201,0.89,-0.13767796000000002,1.76,0,24818,,,,,,,,,,
2585,1.2,0,6060,0.98,-0.03344453446567058,6060,,,,,,,-0.5174136638641358,0.46193426847457886,0.03921025991439819,0.2,9.9202e-06,0.00032624424202367666,0.0,0.2105364352464676,1005,0.0001
,,,,,,6060,202,0.88,-0.15044268000000002,1.86,0,24930,,,,,,,,,,
2601,1.34,0,6090,0.94,-0.08244540098588914,6090,,,,,,,-0.511050033569336,0.18987670838832854,-0.1685035228729248,0.2,4.3402117e-05,-0.0015810648802045079,0.0,0.08943189680576324,1010,0.0001
,,,,,,6090,203,0.87,-0.15533306000000002,1.82,0,25054,,,,,,,,,,
