env/current_idx,time/time_elapsed,rollout/ep_len_mean,time/iterations,rollout/success_rate,time/fps,time/total_timesteps,env/n_steps,rollout/ep_rew_mean,env/completion_counter,train/clip_range,train/learning_rate,train/value_loss,train/explained_variance,train/entropy_loss,train/n_updates,train/clip_fraction,train/approx_kl,train/policy_gradient_loss,train/loss,eval/mean_reward,eval/success_rate,eval/mean_ep_length
9428,16519,1.37,429,0.92,0,12870,12870,-0.08403769999999999,0,0.2,0.0001,0.11508373096585274,0.3707667589187622,-0.9057903587818146,4280,0.0,0.0009025355,-0.008540907156032862,0.027776531875133514,,,
9450,16552,1.39,430,0.92,0,12900,12900,-0.08349617000000001,0,0.2,0.0001,0.10327737927436828,0.5745190382003784,-0.8708722054958343,4290,0.0,0.00036042134,-0.0013046977758254031,0.03989562764763832,,,
9470,16586,1.45,431,0.9,0,12930,12930,-0.10608560999999998,0,0.2,0.0001,0.12983714491128923,-0.20463764667510986,-0.8954897820949554,4300,0.0,0.0001276354,-0.0001697090813346236,0.05219603329896927,,,
9495,16632,1.35,432,0.92,0,12960,12960,-0.08425301000000002,0,0.2,0.0001,0.1479492887854576,0.304840624332428,-0.9246802449226379,4310,0.0,0.0006399274,-0.006303459491270047,0.05196546018123627,,,
9518,16668,1.31,433,0.92,0,12990,12990,-0.08255409000000002,0,0.2,0.0001,0.07896755784749984,0.45011329650878906,-0.873940372467041,4320,0.0,0.000113022325,-0.0017939468095086396,0.0303107388317585,,,
9542,16702,1.31,434,0.92,0,13020,13020,-0.08299327999999999,0,0.2,0.0001,0.08023966997861862,0.5067411661148071,-0.8907105445861816,4330,0.0,0.0008408169,-0.003364783152549933,0.02484988048672676,,,
9571,16744,1.18,435,0.96,0,13050,13050,-0.039250480000000004,0,0.2,0.0001,0.059451502934098246,-22.901704788208008,-0.9153432130813599,4340,0.0,0.00039886832,-0.0027299436362831385,0.014521466568112373,,,
9594,16777,1.2,436,0.96,0,13080,13080,-0.029375969999999998,0,0.2,0.0001,0.02174994768574834,-927.01416015625,-0.8989401459693909,4350,0.0,0.00034615397,-0.002202797122105604,0.0019677728414535522,,,
9617,16812,1.22,437,0.96,0,13110,13110,-0.019656700000000006,0,0.2,0.0001,0.019148362055420875,-2.2656633853912354,-0.8637777328491211,4360,0.0,0.0009774307,-0.005140557539804469,-0.006037156097590923,,,
9636,16844,1.27,438,0.94,0,13140,13140,-0.040842989999999996,0,0.2,0.0001,0.09651004523038864,-0.03621959686279297,-0.8144079923629761,4370,0.0,4.674991e-05,-0.0001950739802184742,0.03657619282603264,,,
9658,16877,1.33,439,0.92,0,13170,13170,-0.06162267,0,0.2,0.0001,0.11100238636136055,0.3130541443824768,-0.9277306199073792,4380,0.0,0.0003782193,-0.004083130140788848,0.03064698725938797,,,
9680,16915,1.34,440,0.92,0,13200,13200,-0.07257899999999999,0,0.2,0.0001,0.14003119021654128,0.204592764377594,-0.9499922931194306,4390,0.0,0.00070982374,-0.008308737725407411,0.04756348952651024,,,
9698,16953,1.41,441,0.9,0,13230,13230,-0.10403452000000002,0,0.2,0.0001,0.07670035660266876,0.537327766418457,-0.8692791700363159,4400,0.0,0.0005292018,-0.002568869264408491,0.026441769674420357,,,
9721,16986,1.43,442,0.91,0,13260,13260,-0.09334866,0,0.2,0.0001,0.16481758356094361,0.2765823006629944,-0.9162967443466187,4410,0.0,0.00036390225,-0.004656079442744598,0.060192838311195374,,,
9744,17018,1.38,443,0.93,0,13290,13290,-0.08231550999999998,0,0.2,0.0001,0.0894453264772892,-75.40428924560547,-0.8776536762714386,4420,0.0,0.00016252995,-0.0013936954747379104,0.02848331443965435,,,
9767,17052,1.4,444,0.93,0,13320,13320,-0.08280761,0,0.2,0.0001,0.06796825230121613,0.34334367513656616,-0.850501298904419,4430,0.0,0.00035846035,-0.002694839597037024,0.0245889350771904,,,
9794,17085,1.27,445,0.97,0,13350,13350,-0.04075416999999999,0,0.2,0.0001,0.0707607962191105,0.3120742440223694,-0.8787244200706482,4440,0.0,0.0007012149,-0.0020158184467193863,0.02771545574069023,,,
9816,17119,1.25,446,0.96,0,13380,13380,-0.05054865,0,0.2,0.0001,0.022576135583221912,-211.58473205566406,-0.9536198973655701,4450,0.0,0.00021614035,-0.001262878581389515,0.0034233094193041325,,,
9839,17152,1.26,447,0.95,0,13410,13410,-0.05110261000000001,0,0.2,0.0001,0.17163866460323335,0.19521301984786987,-0.9146705329418182,4460,0.0,0.000115104514,-0.0010928297051091107,0.07409682869911194,,,
9863,17185,1.24,448,0.95,0,13440,13440,-0.05003884000000001,0,0.2,0.0001,0.12279823124408722,-0.27956879138946533,-0.8811364114284516,4470,0.0,0.00031885505,-0.0013395623622151297,0.051648180931806564,,,
9887,17222,1.28,449,0.94,0,13470,13470,-0.061357190000000006,0,0.2,0.0001,0.11755197867751122,-0.2304288148880005,-0.9045049250125885,4480,0.0,0.0006314377,-0.005405151533583919,0.041123297065496445,,,
9911,17255,1.29,450,0.94,0,13500,13500,-0.06103718999999999,0,0.2,0.0001,0.05976434201002121,0.439464807510376,-0.7951558649539947,4490,0.0,0.0003226618,-0.000829750710448307,0.023321395739912987,,,
9932,17286,1.34,451,0.93,0,13530,13530,-0.07171058000000001,0,0.2,0.0001,0.0923256330192089,0.08409154415130615,-0.8017877876758576,4500,0.0,0.0007218301,-0.0031636196504891247,0.03375864028930664,,,
9958,17320,1.28,452,0.95,0,13560,13560,-0.06030258,0,0.2,0.0001,0.14197420775890351,0.1756342649459839,-0.7385774672031402,4510,0.0,0.00088214874,-0.0031979816228464132,0.054578062146902084,,,
9983,17354,1.24,453,0.96,0,13590,13590,-0.03932362,0,0.2,0.0001,0.06467354111373425,-47.43207931518555,-0.7663345515727997,4520,0.0,0.00049851736,-0.001329965013331602,0.023460887372493744,,,
10006,17389,1.28,454,0.95,0,13620,13620,-0.05030751999999999,0,0.2,0.0001,0.03983175810426474,-8.260188102722168,-0.7385099530220032,4530,0.003333333507180214,0.00072670577,-0.002407541964009141,0.005652576219290495,,,
10031,17424,1.2,455,0.97,0,13650,13650,-0.029482480000000005,0,0.2,0.0001,0.1093379057943821,-0.03909599781036377,-0.702057284116745,4540,0.0,1.7148257e-05,-0.0006570522212010488,0.046748388558626175,,,
10053,17456,1.25,456,0.95,0,13680,13680,-0.049860370000000015,0,0.2,0.0001,0.1039546974003315,0.009350359439849854,-0.7220542252063751,4550,0.013333334028720856,0.004106134,-0.0027845706707255503,0.04150014370679855,,,
10077,17489,1.3,457,0.94,0,13710,13710,-0.06059482,0,0.2,0.0001,0.11104304268956185,0.3853784203529358,-0.7150525569915771,4560,0.0,0.00019153158,-0.0017655068591313494,0.045110031962394714,,,
10097,17522,1.33,458,0.92,0,13740,13740,-0.08079735999999998,0,0.2,0.0001,0.09000626727938651,0.31516391038894653,-0.7417906105518342,4570,0.0,0.0002742966,-0.0009683005213324769,0.03747706115245819,,,
10114,17565,1.41,459,0.9,0,13770,13770,-0.10289973000000002,0,0.2,0.0001,0.12193964123725891,0.288521945476532,-0.6766282796859742,4580,0.0,0.0003537019,-0.0024221648611032266,0.04861303046345711,,,
10135,17598,1.46,460,0.89,0,13800,13800,-0.11436098999999998,0,0.2,0.0001,0.10375343784689903,0.5104384422302246,-0.6975112795829773,4590,0.0,0.00010805329,-0.0016203868481291296,0.03845016285777092,,,
10159,17632,1.43,461,0.9,0,13830,13830,-0.10443045,0,0.2,0.0001,0.1598664864897728,0.09512168169021606,-0.7201879858970642,4600,0.0,0.00085107086,-0.007747546238824654,0.054908011108636856,,,
10181,17666,1.46,462,0.89,0,13860,13860,-0.11521039999999998,0,0.2,0.0001,0.08056802153587342,0.27904802560806274,-0.7219024717807769,4610,0.0,0.00012294452,-0.0005856717590965843,0.03340502083301544,,,
10200,17704,1.43,463,0.92,0,13890,13890,-0.09488479,0,0.2,0.0001,0.08026129752397537,0.5459357500076294,-0.6977626740932464,4620,0.0,0.00017719864,-0.000820812772544599,0.03252309188246727,,,
10223,17738,1.39,464,0.93,0,13920,13920,-0.08267238,0,0.2,0.0001,0.12628026455640792,-1.0119211673736572,-0.8009616374969483,4630,0.0,0.0005329271,-0.008835668812583464,0.017896365374326706,,,
10240,17773,1.45,465,0.91,0,13950,13950,-0.07460500999999999,0,0.2,0.0001,0.08392024859786033,0.09998965263366699,-0.6997511923313141,4640,0.0,0.00021147529,-0.0012879460900391492,0.030880993232131004,,,
10265,17806,1.41,466,0.92,0,13980,13980,-0.06391343,0,0.2,0.0001,0.09484565034508705,0.17853617668151855,-0.6569824576377868,4650,0.0,0.00030673147,-0.003775826867009968,0.026689760386943817,,,
10288,17840,1.4,467,0.92,0,14010,14010,-0.053415939999999995,0,0.2,0.0001,0.018934243358671665,0.21156412363052368,-0.7716942071914673,4660,0.010000000521540642,0.0019720893,-0.008316156927806694,-0.007548195309937,,,
10310,17875,1.38,468,0.91,0,14040,14040,-0.0525411,0,0.2,0.0001,0.0920882485806942,0.17247658967971802,-0.7070209324359894,4670,0.0,0.0004006942,-0.0044717047241285,0.028408633545041084,,,
10329,17908,1.38,469,0.92,0,14070,14070,-0.06268349,0,0.2,0.0001,0.0671754963696003,0.3013203740119934,-0.8040278077125549,4680,0.0,0.0009930969,-0.009317761516431312,0.0035485029220581055,,,
10355,17941,1.34,470,0.93,0,14100,14100,-0.060945719999999995,0,0.2,0.0001,0.11882799342274666,0.27875226736068726,-0.8187289953231811,4690,0.0,0.0006392082,-0.004140077212650794,0.04180134832859039,,,
10375,17978,1.39,471,0.93,0,14130,14130,-0.07297653,0,0.2,0.0001,0.04218120016157627,0.6165431141853333,-0.8978380858898163,4700,0.0,0.0035045068,-0.014333428063740428,-0.017831169068813324,,,
10397,18013,1.4,472,0.92,0,14160,14160,-0.08323556000000001,0,0.2,0.0001,0.10054223835468293,-0.08030366897583008,-0.8642522096633911,4710,0.0,0.0002792895,0.00029832866198074013,0.03712523728609085,,,
10414,18048,1.45,473,0.9,0,14190,14190,-0.10470565999999999,0,0.2,0.0001,0.0920451819896698,0.43000274896621704,-0.8811947464942932,4720,0.03333333507180214,0.008284388,-0.00954383456458654,0.026062333956360817,,,
10436,18080,1.43,474,0.9,0,14220,14220,-0.09497963999999999,0,0.2,0.0001,0.19134464263916015,0.20583444833755493,-0.7818715214729309,4730,0.006666667014360428,0.002235359,-0.011391093592780167,0.06136694177985191,,,
10457,18115,1.47,475,0.89,0,14250,14250,-0.09687899,0,0.2,0.0001,0.11933189183473587,0.014574050903320312,-0.7478515326976776,4740,0.0,0.00057008065,-0.0011322369150426504,0.044049154967069626,,,
10476,18148,1.47,476,0.88,0,14280,14280,-0.10602701999999997,0,0.2,0.0001,0.10255802720785141,0.10093170404434204,-0.7184747159481049,4750,0.0,0.00027368267,-0.002007780574300977,0.04053247720003128,,,
10502,18189,1.45,477,0.89,0,14310,14310,-0.09562436000000002,0,0.2,0.0001,0.19756392687559127,0.29600512981414795,-0.7865286231040954,4760,0.0,0.00015095671,-0.0018789958651662443,0.07854251563549042,,,
10524,18229,1.32,478,0.93,0,14340,14340,-0.07307708,0,0.2,0.0001,0.036288384534418586,-64.75607299804688,-0.801845771074295,4770,0.010000000521540642,0.0034060697,-0.01518378472266102,-0.01980607956647873,,,
10542,18269,1.38,479,0.92,0,14370,14370,-0.08286187,0,0.2,0.0001,0.11660854890942574,0.3469032049179077,-0.8867949903011322,4780,0.07000000290572643,0.05335469,-0.01438298795682691,0.02698499895632267,,,
10567,18303,1.36,480,0.92,0,14400,14400,-0.07267955999999999,0,0.2,0.0001,0.1791450262069702,-0.03825879096984863,-1.008122831583023,4790,0.0,0.0017417689,-0.004857926428521608,0.06712326407432556,,,
10585,18337,1.38,481,0.92,0,14430,14430,-0.07301894999999999,0,0.2,0.0001,0.05131365563720465,-44.746009826660156,-0.9567267894744873,4800,0.003333333507180214,0.00097104907,-0.0039844043823540785,0.001787649467587471,,,
10605,18374,1.47,482,0.89,0,14460,14460,-0.09522605999999997,0,0.2,0.0001,0.19317206740379333,0.0053160786628723145,-0.8224055051803589,4810,0.0,0.0013303101,-0.004288166899932566,0.07895398139953613,,,
10630,18409,1.37,483,0.91,0,14490,14490,-0.06280503999999999,0,0.2,0.0001,0.2565964385867119,-0.5616070032119751,-1.03037149310112,4820,0.006666667014360428,0.0039835116,-0.01162439494548977,0.07291393727064133,,,
10652,18444,1.38,484,0.9,0,14520,14520,-0.07326981,0,0.2,0.0001,0.04521934315562248,-0.8380821943283081,-1.1089016556739808,4830,0.020000001043081285,0.0046476764,-0.013260602036801572,-0.005777152255177498,,,
10672,18477,1.41,485,0.9,0,14550,14550,-0.06391552000000002,0,0.2,0.0001,0.1269645944237709,0.04743534326553345,-1.0536604285240174,4840,0.0,0.0008536657,-0.011458200450288114,0.02470678649842739,,,
10696,18513,1.33,486,0.91,0,14580,14580,-0.061949489999999996,0,0.2,0.0001,0.046247458457946776,-1.4182376861572266,-0.9987557888031006,4850,0.0,0.0011615435,-0.004607600993088767,0.004519302397966385,,,
10717,18549,1.38,487,0.9,0,14610,14610,-0.07195612000000001,0,0.2,0.0001,0.0915414422750473,0.5474467277526855,-1.0315337955951691,4860,0.0,0.0020243665,-0.007189042160753445,0.02269854210317135,,,
10739,18591,1.39,488,0.91,0,14640,14640,-0.07251623999999998,0,0.2,0.0001,0.1343374602496624,0.29198867082595825,-1.1133361101150512,4870,0.013333334028720856,0.005530403,-0.015819560141923362,0.027412347495555878,,,
10757,18623,1.38,489,0.91,0,14670,14670,-0.09266589000000003,0,0.2,0.0001,0.11471153125166893,-0.05476367473602295,-1.2004384517669677,4880,0.020000001043081285,0.009178949,-0.015211822330408431,0.01577497273683548,,,
10774,18660,1.46,490,0.9,0,14700,14700,-0.11352338999999999,0,0.2,0.0001,0.1942102715373039,0.24727433919906616,-1.2163581490516662,4890,0.04666666761040687,0.010046903,-0.01222603872263175,0.06425316631793976,,,
10791,18697,1.53,491,0.89,0,14730,14730,-0.11464107999999999,0,0.2,0.0001,0.1615953728556633,0.2625398635864258,-1.4036211013793944,4900,0.0,0.003265643,-0.013233082003425878,0.035987287759780884,,,
10818,18730,1.49,492,0.89,0,14760,14760,-0.11364002999999999,0,0.2,0.0001,0.13739506229758264,0.25883418321609497,-1.223654532432556,4910,0.0,0.0050841016,-0.0046290448664997545,0.0477745421230793,,,
10840,18771,1.49,493,0.88,0,14790,14790,-0.11322523999999999,0,0.2,0.0001,0.08760812953114509,0.3094283938407898,-1.1740209221839906,4920,0.003333333507180214,0.001738437,-0.009915028532273062,0.014239221811294556,,,
10862,18806,1.39,494,0.91,0,14820,14820,-0.08149400999999999,0,0.2,0.0001,0.07658130079507827,0.301979660987854,-1.178909432888031,4930,0.006666667014360428,0.0041470467,-0.018312518640692988,-0.009005729109048843,,,
10888,18852,1.25,495,0.94,0,14850,14850,-0.05932424,0,0.2,0.0001,0.041455719619989395,0.5545570850372314,-1.1429457187652587,4940,0.030000001192092896,0.009860477,-0.02187461550657943,-0.025472406297922134,,,
10911,18890,1.3,496,0.93,0,14880,14880,-0.06189185000000001,0,0.2,0.0001,0.07733798027038574,0.19781148433685303,-1.2174395799636841,4950,0.0,0.0019268473,-0.013354267890099436,0.0016296058893203735,,,
10933,18921,1.27,497,0.95,0,14910,14910,-0.041847499999999996,0,0.2,0.0001,0.04846133626997471,0.5573278665542603,-1.0272485136985778,4960,0.013333334028720856,0.0051071364,-0.006724765400479527,-0.005383919924497604,,,
10956,18956,1.25,498,0.95,0,14940,14940,-0.04131944,0,0.2,0.0001,0.02480150368064642,-47.13071060180664,-1.190283203125,4970,0.07333333678543567,0.022900784,-0.016245410749688816,-0.018498700112104416,,,
10976,18994,1.3,499,0.94,0,14970,14970,-0.03208545,0,0.2,0.0001,0.11672078594565391,-0.23126530647277832,-1.0848805546760558,4980,0.023333334550261497,0.0056667607,-0.01094044993476322,0.02982873097062111,,,
11001,,,,,,15000,15000,,0,0.2,0.0001,0.026749707758426666,-3.0306081771850586,-1.173146092891693,4990,0.013333334028720856,0.002571372,-0.016843846763949698,-0.025726674124598503,-0.05147871815599501,0.95,1.32
,19196,1.32,500,0.94,0,15000,,-0.04095774999999999,,,,,,,,,,,,,,
11024,19239,1.31,501,0.93,0,15030,15030,-0.05058879,0,0.2,0.0001,0.1040259651839733,0.20015954971313477,-1.0342790603637695,5000,0.0,0.001054434,-0.0013215502206001873,0.03540467470884323,,,
11049,19274,1.29,502,0.94,0,15060,15060,-0.05073044,0,0.2,0.0001,0.0810359239578247,0.2522246241569519,-0.9879338085651398,5010,0.04333333484828472,0.010197333,-0.016992916143499313,0.005759909749031067,,,
11065,19315,1.35,503,0.93,0,15090,15090,-0.06243525999999999,0,0.2,0.0001,0.10117454156279564,-0.04725909233093262,-0.9378960430622101,5020,0.040000001713633535,0.010157583,-0.010604203365122088,0.028213221579790115,,,
11083,19348,1.39,504,0.92,0,15120,15120,-0.0735867,0,0.2,0.0001,0.12507764250040054,-0.2256166934967041,-0.862649530172348,5030,0.010000000521540642,0.0025435963,-0.0039760784786389,0.045003850013017654,,,
11107,19380,1.42,505,0.91,0,15150,15150,-0.08382813000000003,0,0.2,0.0001,0.2559073746204376,0.07674890756607056,-0.917366087436676,5040,0.01666666753590107,0.0031998951,-0.009354820049678202,0.09910256415605545,,,
11132,19415,1.38,506,0.93,0,15180,15180,-0.06314279,0,0.2,0.0001,0.061803536489605904,0.4061007499694824,-0.9717994928359985,5050,0.006666667014360428,0.0026557287,-0.008592201523909715,0.005589399486780167,,,
11156,19451,1.33,507,0.95,0,15210,15210,-0.06349935999999999,0,0.2,0.0001,0.03903486933559179,-29.070255279541016,-0.8512610852718353,5060,0.0,0.00052728056,-0.0016084268635800925,0.005259359255433083,,,
11180,19483,1.25,508,0.97,0,15240,15240,-0.031924770000000005,0,0.2,0.0001,0.0702154204249382,0.42490941286087036,-0.9638020694255829,5070,0.0,0.00069607893,-0.003429467769650074,0.024112403392791748,,,
11200,19517,1.3,509,0.96,0,15270,15270,-0.043253380000000015,0,0.2,0.0001,0.025901896692812443,-21.644439697265625,-0.9436623632907868,5080,0.013333334028720856,0.004613801,-0.010425859470851862,-0.01186185423284769,,,
11213,19552,1.42,510,0.92,0,15300,15300,-0.05573123,0,0.2,0.0001,0.12944218069314956,0.3242340683937073,-0.8659538149833679,5090,0.006666667014360428,0.0012618483,-0.006824325882237936,0.035264141857624054,,,
11237,19588,1.39,511,0.91,0,15330,15330,-0.06349587,0,0.2,0.0001,0.09518055617809296,0.05941414833068848,-0.8881120324134827,5100,0.01666666753590107,0.0024727166,-0.0018481100104205338,0.03969861939549446,,,
11261,19622,1.45,512,0.91,0,15360,15360,-0.06463476,0,0.2,0.0001,0.12055903151631356,0.2808747887611389,-0.8511626899242402,5110,0.0,0.000270615,-0.006307724352615551,0.035838644951581955,,,
11286,19659,1.4,513,0.92,0,15390,15390,-0.06317351,0,0.2,0.0001,0.033062968775629996,-49.78607177734375,-0.784112399816513,5120,0.01666666753590107,0.0046563507,-0.019033655913857216,-0.0197775736451149,,,
11313,19691,1.21,514,0.97,0,15420,15420,-0.03922298,0,0.2,0.0001,0.07025253847241401,0.2862982153892517,-0.8478160321712493,5130,0.013333334028720856,0.0027044893,-0.004273556798968237,0.020182717591524124,,,
11336,19729,1.22,515,0.97,0,15450,15450,-0.043143020000000004,0,0.2,0.0001,0.010638364916667342,-139.92022705078125,-0.973713618516922,5140,0.03333333469927311,0.008861265,-0.023531802697107196,-0.042122434824705124,,,
11356,19765,1.26,516,0.94,0,15480,15480,-0.06387089,0,0.2,0.0001,0.0738388229161501,0.6460806727409363,-0.8173539519309998,5150,0.0,0.00057346025,-0.003840558330315069,0.01810184307396412,,,
11383,19800,1.23,517,0.95,0,15510,15510,-0.05344335000000001,0,0.2,0.0001,0.07232067883014678,0.5568382143974304,-0.7741997122764588,5160,0.0,0.0008521696,-0.004323950580243619,0.021113287657499313,,,
11404,19839,1.28,518,0.93,0,15540,15540,-0.06490777,0,0.2,0.0001,0.045070399343967435,-240.1915283203125,-0.8252458930015564,5170,0.0,0.0020639817,-0.005634724258755597,0.001954859122633934,,,
11424,19872,1.37,519,0.9,0,15570,15570,-0.08579553000000002,0,0.2,0.0001,0.08398929312825203,0.3620736598968506,-0.8846985459327698,5180,0.0900000024586916,0.055789836,-0.030476291384547948,-0.005140349268913269,,,
11448,19905,1.3,520,0.93,0,15600,15600,-0.06119410000000001,0,0.2,0.0001,0.09224682524800301,0.5231664776802063,-0.6462196290493012,5190,0.0,0.0006225268,-0.00274705746443944,0.03326498344540596,,,
11468,19945,1.37,521,0.91,0,15630,15630,-0.07234716999999999,0,0.2,0.0001,0.07913832738995552,0.17577385902404785,-0.7741783320903778,5200,0.013333334028720856,0.004173754,-0.002985250031439701,0.02919331006705761,,,
11492,19978,1.35,522,0.92,0,15660,15660,-0.062159210000000006,0,0.2,0.0001,0.14446535110473632,0.10843080282211304,-0.6005149006843566,5210,0.0,0.00085050066,-0.005627521196341423,0.04459957405924797,,,
11520,20011,1.29,523,0.94,0,15690,15690,-0.05063276999999999,0,0.2,0.0001,0.007229250343516469,0.5857682228088379,-0.6694081783294678,5220,0.020000001043081285,0.009273729,-0.007272322564774214,-0.00917872879654169,,,
11542,20044,1.27,524,0.95,0,15720,15720,-0.04021860999999999,0,0.2,0.0001,0.007077256916090846,-717.9149169921875,-0.5832167983055114,5230,0.01666666753590107,0.0034769971,-0.006093265740588949,-0.006981358863413334,,,
11566,20077,1.22,525,0.97,0,15750,15750,-0.028816920000000003,0,0.2,0.0001,0.04639750011265278,0.6016045212745667,-0.6222244322299957,5240,0.003333333507180214,0.001078848,-0.0038659148899993665,0.008228362537920475,,,
