env/completion_counter,env/current_idx,eval/mean_ep_length,time/total_timesteps,eval/success_rate,env/n_steps,eval/mean_reward,time/iterations,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/success_rate,train/entropy_loss,train/loss,train/n_updates,train/clip_fraction,train/value_loss,train/learning_rate,train/approx_kl,train/clip_range,train/explained_variance,train/policy_gradient_loss
0,9,1.58,30,0.88,30,-0.13978697829414158,,,,,,,,,,,,,,,,
,,,30,,,,1,3.5,139,-0.5176268749999999,0,0.625,,,,,,,,,,
0,20,1.22,60,0.96,60,-0.04936209555249661,,,,,,,-1.945093297958374,0.25804898142814636,5,0.0,0.7908093929290771,0.001,0.0023889323,0.2,0.0007405877113342285,-0.015845352324346605
,,,60,,,,2,3.0526315789473686,243,-0.4075685263157894,0,0.6842105263157895,,,,,,,,,,
0,31,1.64,90,0.86,90,-0.16039439116138965,,,,,,,-1.9395068883895874,-0.018521029502153397,10,0.0,0.2438763976097107,0.001,0.0052277585,0.2,-0.7365492582321167,-0.0268117793028555
,,,90,,,,3,3.0,381,-0.38635936666666665,0,0.6666666666666666,,,,,,,,,,
0,41,1.56,120,0.88,120,-0.1473377541359514,,,,,,,-1.9281057596206665,0.002312060445547104,15,0.020000000298023225,0.19844601750373841,0.001,0.007156485,0.2,-0.3054227828979492,-0.020157504025846863
,,,120,,,,4,2.975,515,-0.4454982,0,0.65,,,,,,,,,,
0,51,1.52,150,0.92,150,-0.0992379458853975,,,,,,,-1.9111595153808594,0.1342284381389618,20,0.0,0.37620202302932737,0.001,0.0040709395,0.2,-0.17276978492736816,-0.0068876728120571325
,,,150,,,,5,2.98,639,-0.42507996,0,0.64,,,,,,,,,,
0,64,1.58,180,0.88,180,-0.11476031825877726,,,,,,,-1.9103759288787843,0.07544700056314468,25,0.0,0.4122451663017273,0.001,0.003921876,0.2,-0.013853311538696289,-0.006326972460374236
,,,180,,,,6,2.857142857142857,765,-0.39113047619047625,0,0.6666666666666666,,,,,,,,,,
0,74,1.5,210,0.9,210,-0.11577642331831157,,,,,,,-1.9008897066116333,0.06073570251464844,30,0.0,0.2777134209871292,0.001,0.004321156,0.2,-0.18677783012390137,-0.01836650257309245
,,,210,,,,7,2.8767123287671232,882,-0.4090053698630137,0,0.6575342465753424,,,,,,,,,,
0,81,1.94,240,0.78,240,-0.2040751603106037,,,,,,,-1.8867681741714477,0.05240454524755478,35,0.0,0.2356136828660965,0.001,0.0038044176,0.2,0.1490485668182373,-0.012375950206381247
,,,240,,,,8,2.975,1030,-0.44402705000000003,0,0.625,,,,,,,,,,
0,92,2.18,270,0.74,270,-0.24043068264145404,,,,,,,-1.8836490869522096,-0.02421671524643898,40,0.026666668057441712,0.08977131992578506,0.001,0.011046976,0.2,0.10396254062652588,-0.02673908120642139
,,,270,,,,9,2.923076923076923,1184,-0.4316021318681319,0,0.6373626373626373,,,,,,,,,,
0,101,1.38,300,0.92,300,-0.09161250379867852,,,,,,,-1.8712125778198243,0.03515971451997757,45,0.04666666761040687,0.2502365469932556,0.001,0.010645213,0.2,-0.13021361827850342,-0.026997101667026513
,,,300,,,,10,3.0,1302,-0.43549514,0,0.63,,,,,,,,,,
0,109,1.42,330,0.9,330,-0.09273239861242473,,,,,,,-1.8408543348312378,-0.0050772130489349365,50,0.07333333492279052,0.17841354310512542,0.001,0.014429976,0.2,0.01683521270751953,-0.03451490857948851
,,,330,,,,11,3.0,1414,-0.44509777,0,0.61,,,,,,,,,,
0,124,1.38,360,0.94,360,-0.0514661674015224,,,,,,,-1.7972129583358765,0.04342201352119446,55,0.046666666865348816,0.2623185575008392,0.001,0.0092530465,0.2,-0.2071906328201294,-0.02680024976531641
,,,360,,,,12,2.83,1537,-0.40467787,0,0.66,,,,,,,,,,
0,139,1.36,390,0.92,390,-0.07221003124956042,,,,,,,-1.7840201377868652,0.17618237435817719,60,0.006666667014360428,0.5159399628639221,0.001,0.004818048,0.2,0.20856153964996338,-0.015330711534866736
,,,390,,,,13,2.73,1662,-0.37418834999999995,0,0.68,,,,,,,,,,
0,149,1.16,420,0.96,420,-0.047500647646375,,,,,,,-1.79239342212677,0.06423185765743256,65,0.05333333387970925,0.2279936820268631,0.001,0.012293805,0.2,0.004075169563293457,-0.01970552465568005
,,,420,,,,14,2.79,1770,-0.38445803,0,0.68,,,,,,,,,,
0,165,1.3,450,0.96,450,-0.03409908884204924,,,,,,,-1.7159162759780884,0.13231156766414642,70,0.0,0.45567813515663147,0.001,0.008923765,0.2,-0.1455906629562378,-0.010828660906603105
,,,450,,,,15,2.61,1892,-0.35053344000000003,0,0.72,,,,,,,,,,
0,173,1.38,480,0.94,480,-0.07647339021321387,,,,,,,-1.6041806221008301,0.0759301632642746,75,0.0,0.21005108654499055,0.001,0.0032179772,0.2,-0.1888892650604248,-0.006172797087734949
,,,480,,,,16,2.68,2005,-0.36093912000000006,0,0.71,,,,,,,,,,
0,186,1.68,510,0.9,510,-0.1155496808513999,,,,,,,-1.5388412475585938,0.008763283491134644,80,0.06666666865348816,0.12089568674564362,0.001,0.014504989,0.2,0.4650508761405945,-0.024885187111794948
,,,510,,,,17,2.54,2142,-0.31976276000000003,0,0.75,,,,,,,,,,
0,197,1.22,540,0.96,540,-0.0312854509241879,,,,,,,-1.444736933708191,0.03030078113079071,85,0.06666666716337204,0.24332450926303864,0.001,0.017934045,0.2,-0.1293400526046753,-0.037310019731521746
,,,540,,,,18,2.53,2255,-0.33094728,0,0.75,,,,,,,,,,
0,218,1.34,570,0.94,570,-0.07209315856453032,,,,,,,-1.1797661066055298,0.055759597569704056,90,0.13333333879709244,0.17521394193172454,0.001,0.026782665,0.2,0.18627583980560303,-0.017570788376033163
,,,570,,,,19,2.22,2374,-0.2494555,0,0.82,,,,,,,,,,
0,235,1.34,600,0.94,600,-0.07384633535519242,,,,,,,-1.038426399230957,-0.00250837579369545,95,0.0,0.16745119094848632,0.001,0.0042271535,0.2,-2.933673143386841,-0.01793598016103033
,,,600,,,,20,2.2,2490,-0.24551694000000002,0,0.82,,,,,,,,,,
0,252,1.1,630,1.0,630,-0.007156491777859628,,,,,,,-0.9890920281410217,0.09053170680999756,100,0.0,0.19837000966072083,0.001,0.001179264,0.2,0.23690634965896606,-0.0003824241824140984
,,,630,,,,21,2.07,2609,-0.19571496,0,0.84,,,,,,,,,,
0,263,1.64,660,0.88,660,-0.07517424264922738,,,,,,,-0.9187836170196533,0.056545719504356384,105,0.0,0.14939717948436737,0.001,0.0004695018,0.2,-0.4316059350967407,-0.002187612048958698
,,,660,,,,22,2.17,2734,-0.21220482000000002,0,0.83,,,,,,,,,,
0,275,1.26,690,0.98,690,-0.03010254199616611,,,,,,,-0.9438349723815918,0.08165928721427917,110,0.020000000298023225,0.2522511541843414,0.001,0.005462261,0.2,0.009378612041473389,-0.016493526579191453
,,,690,,,,23,2.05,2850,-0.18477491000000001,0,0.85,,,,,,,,,,
0,288,1.32,720,0.96,720,-0.05207538170274347,,,,,,,-0.8552172780036926,0.07730662822723389,115,0.0,0.1855744332075119,0.001,0.0015104612,0.2,0.17865419387817383,0.0015079431391015418
,,,720,,,,24,2.06,2974,-0.18194613000000004,0,0.85,,,,,,,,,,
0,298,1.52,750,0.9,750,-0.12125523372553289,,,,,,,-0.8790840744972229,0.07954110205173492,120,0.0,0.20655172765254975,0.001,0.0029199123,0.2,0.13199132680892944,-0.006753381062299013
,,,750,,,,25,2.07,3104,-0.17421220999999998,0,0.85,,,,,,,,,,
0,315,1.4,780,0.92,780,-0.09419925442896783,,,,,,,-0.8275230288505554,0.06363411247730255,125,0.03333333432674408,0.16874009370803833,0.001,0.0077109756,0.2,0.20859718322753906,-0.004010192935044543
,,,780,,,,26,2.13,3234,-0.19531981,0,0.83,,,,,,,,,,
0,326,1.42,810,0.92,810,-0.09298814452718944,,,,,,,-0.8060663342475891,0.04363018646836281,130,0.04000000059604645,0.14590465873479844,0.001,0.0043607373,0.2,0.3527507185935974,-0.010115690498302498
,,,810,,,,27,2.22,3356,-0.20200785,0,0.82,,,,,,,,,,
0,339,1.4,840,0.92,840,-0.07153665057849139,,,,,,,-0.822976267337799,0.05073871091008186,135,0.0,0.11633766591548919,0.001,0.0009362638,0.2,0.20322179794311523,-0.0003624554475145203
,,,840,,,,28,2.29,3484,-0.22405686000000002,0,0.81,,,,,,,,,,
0,355,1.26,870,0.98,870,-0.031889382670633494,,,,,,,-0.732994270324707,0.06766721606254578,140,0.006666667014360428,0.1948814272880554,0.001,0.0022706648,0.2,-0.025807976722717285,-0.007356485292936555
,,,870,,,,29,2.34,3598,-0.24053143000000002,0,0.8,,,,,,,,,,
0,367,1.52,900,0.9,900,-0.1164205697318539,,,,,,,-0.7005516529083252,0.07749827206134796,145,0.0,0.1874133825302124,0.001,0.0002628108,0.2,0.2888335585594177,0.0015860144553395017
,,,900,,,,30,2.28,3728,-0.25911336999999995,0,0.78,,,,,,,,,,
0,383,1.2,930,0.98,930,-0.028648901851847767,,,,,,,-0.5875710606575012,0.052939072251319885,150,0.06666666716337204,0.2113441437482834,0.001,0.012297746,0.2,0.22494608163833618,-0.016693078093230795
,,,930,,,,31,2.2,3835,-0.23431795,0,0.8,,,,,,,,,,
0,396,1.5,960,0.94,960,-0.07448106507305056,,,,,,,-0.4597668409347534,0.09714590013027191,155,0.006666667014360428,0.2626130789518356,0.001,0.0017863055,0.2,0.02389359474182129,0.0017440216057003966
,,,960,,,,32,2.15,3958,-0.23304451999999998,0,0.81,,,,,,,,,,
0,409,1.48,990,0.94,990,-0.05562980838585645,,,,,,,-0.38563167452812197,0.07121306657791138,160,0.006666667014360428,0.23623363077640533,0.001,0.002113525,0.2,0.07426244020462036,-0.005153641266127096
,,,990,,,,33,2.2,4083,-0.23129920999999995,0,0.81,,,,,,,,,,
0,429,1.54,1020,0.9,1020,-0.12326495108660311,,,,,,,-0.35194737911224366,0.05711537227034569,165,0.0,0.1736718475818634,0.001,0.00024971168,0.2,0.14761728048324585,-0.0030746543306547024
,,,1020,,,,34,2.04,4212,-0.22751493,0,0.82,,,,,,,,,,
0,440,1.3,1050,0.96,1050,-0.051690020454116165,,,,,,,-0.3755203723907471,0.04625454917550087,170,0.0,0.1170385017991066,0.001,0.0017531157,0.2,0.40055614709854126,0.0003282892678786453
,,,1050,,,,35,2.05,4335,-0.23759903,0,0.81,,,,,,,,,,
0,452,1.6,1080,0.94,1080,-0.0749038729351014,,,,,,,-0.41051762700080874,0.057320572435855865,175,0.013333334028720856,0.17786632478237152,0.001,0.0018238068,0.2,0.10225570201873779,-0.0077974916187425695
,,,1080,,,,36,2.15,4472,-0.26025560000000003,0,0.78,,,,,,,,,,
0,464,1.1,1110,1.0,1110,-0.00798826603218913,,,,,,,-0.45803260803222656,0.08427689224481583,180,0.0,0.19743113815784455,0.001,0.00020156105,0.2,0.2599315047264099,0.0012855253640250198
,,,1110,,,,37,2.16,4577,-0.24551882,0,0.79,,,,,,,,,,
0,477,1.48,1140,0.92,1140,-0.09369242853019387,,,,,,,-0.4196624457836151,0.04363652318716049,185,0.03333333432674408,0.15007667243480682,0.001,0.008283645,0.2,0.2870568633079529,-0.01164967012281153
,,,1140,,,,38,2.17,4702,-0.24454981999999997,0,0.79,,,,,,,,,,
0,486,1.1,1170,1.0,1170,-0.007748321872204542,,,,,,,-0.3382524847984314,0.05195926874876022,190,0.0,0.14619963318109513,0.001,0.00013720195,0.2,0.25167572498321533,-0.00022651911412410186
,,,1170,,,,39,2.29,4809,-0.28199240999999997,0,0.77,,,,,,,,,,
0,502,1.26,1200,0.96,1200,-0.05034948875196278,,,,,,,-0.27246212363243105,0.12242604792118073,195,0.006666667014360428,0.34912866950035093,0.001,0.0027624667,0.2,-0.006902217864990234,-0.008894615313038302
,,,1200,,,,40,2.3,4928,-0.31011320000000003,0,0.75,,,,,,,,,,
0,519,1.48,1230,0.92,1230,-0.0934250013018027,,,,,,,-0.2642942011356354,0.13386088609695435,200,0.0,0.2970081329345703,0.001,0.0031060476,0.2,0.08843427896499634,0.0008144218911183998
,,,1230,,,,41,2.21,5049,-0.2996267799999999,0,0.76,,,,,,,,,,
0,537,1.26,1260,0.96,1260,-0.049211141248233614,,,,,,,-0.19662193059921265,0.06658244132995605,205,0.0,0.1565277397632599,0.001,0.00023519396,0.2,0.49260199069976807,-0.002322455590086392
,,,1260,,,,42,2.2,5168,-0.29052016,0,0.77,,,,,,,,,,
0,556,1.18,1290,0.98,1290,-0.029153302609920502,,,,,,,-0.22303722202777862,0.040537308901548386,210,0.006666667014360428,0.1223481461405754,0.001,0.00095500745,0.2,0.43064427375793457,-0.002654426499891116
,,,1290,,,,43,2.03,5293,-0.26237437,0,0.8,,,,,,,,,,
0,568,1.24,1320,0.96,1320,-0.05241728620138019,,,,,,,-0.29823983311653135,0.07758215814828873,215,0.026666668057441712,0.211075821518898,0.001,0.0031200906,0.2,-0.030167222023010254,-0.006187386736273481
,,,1320,,,,44,2.03,5414,-0.27731222,0,0.79,,,,,,,,,,
0,584,1.46,1350,0.92,1350,-0.09317558417562395,,,,,,,-0.3102611303329468,0.07606559991836548,220,0.0,0.1692288726568222,0.001,0.00019492308,0.2,0.37521278858184814,0.0003664914821275289
,,,1350,,,,45,1.87,5535,-0.22600596000000003,0,0.83,,,,,,,,,,
0,603,1.16,1380,1.0,1380,-0.008837230410426855,,,,,,,-0.3307616949081421,0.07216858863830566,225,0.0,0.16703035831451415,0.001,1.2783209e-05,0.2,0.15362536907196045,-0.000254857538717701
,,,1380,,,,46,1.78,5646,-0.18852901,0,0.85,,,,,,,,,,
0,616,1.38,1410,0.96,1410,-0.05555850272066891,,,,,,,-0.341677725315094,0.05457775667309761,230,0.0,0.16836509257555007,0.001,0.00042253733,0.2,0.3658329248428345,-0.002582585845763319
,,,1410,,,,47,1.81,5767,-0.19126439999999995,0,0.85,,,,,,,,,,
0,632,1.36,1440,0.96,1440,-0.05042094193864614,,,,,,,-0.38368770480155945,0.08766528218984604,235,0.0,0.174843493103981,0.001,0.00075685384,0.2,0.36773449182510376,0.0007819755984623811
,,,1440,,,,48,1.89,5888,-0.19516224999999995,0,0.85,,,,,,,,,,
0,645,1.4,1470,0.9,1470,-0.09443649680819362,,,,,,,-0.40696312189102174,0.11096052080392838,240,0.0,0.34408876597881316,0.001,0.00015671055,0.2,-0.11351132392883301,-0.0009357686723042491
,,,1470,,,,49,2.0,6007,-0.22661558999999998,0,0.82,,,,,,,,,,
0,657,1.24,1500,0.96,1500,-0.049416096266359094,,,,,,,-0.3926140069961548,0.16266825795173645,245,0.0,0.3379254937171936,0.001,0.00067005155,0.2,0.09987103939056396,-0.004016067196304362
,,,1500,,,,50,2.06,6119,-0.21841901999999996,0,0.82,,,,,,,,,,
0,673,1.14,1530,0.98,1530,-0.028979819403029978,,,,,,,-0.3724232614040375,0.06488002091646194,250,0.0,0.17270133197307586,0.001,0.0011786302,0.2,0.16076701879501343,-0.006287075753789395
,,,1530,,,,51,1.97,6233,-0.19653836999999996,0,0.84,,,,,,,,,,
0,687,1.32,1560,0.94,1560,-0.07084810253232718,,,,,,,-0.4163114786148071,0.05463484302163124,255,0.0,0.12002363055944443,0.001,3.472964e-06,0.2,0.49536263942718506,0.0014379012732145923
,,,1560,,,,52,2.07,6355,-0.19954022,0,0.82,,,,,,,,,,
0,702,1.64,1590,0.86,1590,-0.15991458802483977,,,,,,,-0.3720856487751007,0.049703411757946014,260,0.020000000298023225,0.15055370032787324,0.001,0.0032341678,0.2,0.12418699264526367,-0.005291999106605871
,,,1590,,,,53,2.11,6502,-0.20038967999999996,0,0.81,,,,,,,,,,
0,714,1.52,1620,0.88,1620,-0.13281377772334962,,,,,,,-0.30504544377326964,0.13600879907608032,265,0.006666667014360428,0.31524447202682493,0.001,0.0014546235,0.2,-0.4274566173553467,-0.007592817985763389
,,,1620,,,,54,2.15,6632,-0.20655698,0,0.8,,,,,,,,,,
0,732,1.1,1650,1.0,1650,-0.008200445091351866,,,,,,,-0.2553181141614914,0.0961129292845726,270,0.0,0.2669681966304779,0.001,0.0006877482,0.2,0.19124376773834229,-5.2611057377305315e-06
,,,1650,,,,55,2.1,6741,-0.19234492000000003,0,0.8,,,,,,,,,,
0,749,1.3,1680,0.94,1680,-0.07041781034320593,,,,,,,-0.24716995656490326,0.17170469462871552,275,0.020000001043081285,0.34400892853736875,0.001,0.0024774214,0.2,-13.898543357849121,-0.009570898376405169
,,,1680,,,,56,1.98,6864,-0.14724737999999998,0,0.83,,,,,,,,,,
0,760,1.28,1710,0.98,1710,-0.02972608173266053,,,,,,,-0.23940430879592894,0.0761842280626297,280,0.0,0.214089298248291,0.001,8.451144e-05,0.2,0.1971713900566101,0.00030915578846730797
,,,1710,,,,57,2.03,6980,-0.17821926000000002,0,0.81,,,,,,,,,,
0,774,1.66,1740,0.88,1740,-0.13669227334670722,,,,,,,-0.2405870348215103,0.14419952034950256,285,0.0,0.277968156337738,0.001,2.7815501e-08,0.2,0.08568555116653442,-3.072261866066128e-05
,,,1740,,,,58,2.07,7121,-0.19650726000000002,0,0.79,,,,,,,,,,
0,790,1.38,1770,0.92,1770,-0.09185477030929177,,,,,,,-0.24211600720882415,0.0898747518658638,290,0.0,0.23064641654491425,0.001,5.9604645e-08,0.2,0.2608339786529541,-3.8319429125266426e-05
,,,1770,,,,59,2.02,7242,-0.19970858000000002,0,0.82,,,,,,,,,,
0,801,1.46,1800,0.92,1800,-0.05398580413777381,,,,,,,-0.2412288337945938,0.11895518749952316,295,0.0,0.23385554254055024,0.001,4.152457e-07,0.2,0.02492547035217285,-2.303481073031577e-05
,,,1800,,,,60,2.11,7374,-0.21751373000000002,0,0.81,,,,,,,,,,
0,815,1.54,1830,0.92,1830,-0.05405715939588845,,,,,,,-0.2534917742013931,0.11464542895555496,300,0.0,0.24981776475906373,0.001,3.7332375e-05,0.2,0.10431152582168579,-0.0004250593906423905
,,,1830,,,,61,2.09,7507,-0.19265198999999997,0,0.82,,,,,,,,,,
0,828,1.38,1860,0.94,1860,-0.05413823935203254,,,,,,,-0.2574918746948242,0.07412512600421906,305,0.0,0.18538795709609984,0.001,0.0011389176,0.2,0.1384550929069519,-0.004083872626845952
,,,1860,,,,62,2.14,7633,-0.22532147000000005,0,0.8,,,,,,,,,,
0,846,1.56,1890,0.88,1890,-0.1146190235670656,,,,,,,-0.31574159264564516,0.12107399851083755,310,0.0,0.26070556342601775,0.001,7.738471e-05,0.2,-0.04627871513366699,0.0002776185671489628
,,,1890,,,,63,2.16,7765,-0.24315839,0,0.8,,,,,,,,,,
0,856,1.22,1920,0.98,1920,-0.028881563735194505,,,,,,,-0.3492194950580597,0.10256944596767426,315,0.0,0.21691101491451265,0.001,3.117323e-05,0.2,0.2974596619606018,-9.259879376699587e-06
,,,1920,,,,64,2.23,7881,-0.28315482000000003,0,0.77,,,,,,,,,,
0,872,1.2,1950,0.98,1950,-0.0289998384937644,,,,,,,-0.37799993753433225,0.05460807681083679,320,0.0,0.14840179681777954,0.001,0.00052447716,0.2,0.34431445598602295,-0.00030426165186057117
,,,1950,,,,65,2.16,7986,-0.25331462000000005,0,0.8,,,,,,,,,,
0,887,1.34,1980,0.96,1980,-0.051013988838531074,,,,,,,-0.4014028966426849,0.17538142204284668,325,0.0,0.3618112564086914,0.001,0.000115191935,0.2,0.364168643951416,0.00042505939723938015
,,,1980,,,,66,2.17,8116,-0.25140478,0,0.8,,,,,,,,,,
0,900,1.48,2010,0.9,2010,-0.12001361374743283,,,,,,,-0.4097107589244843,0.11880738288164139,330,0.0,0.31010185480117797,0.001,0.0001264135,0.2,0.03289449214935303,-0.0008653954612478643
,,,2010,,,,67,2.16,8243,-0.27046671,0,0.78,,,,,,,,,,
0,913,1.24,2040,0.96,2040,-0.03048251018393785,,,,,,,-0.3605040431022644,0.13485939800739288,335,0.0,0.2860834300518036,0.001,6.355047e-05,0.2,0.3247753381729126,2.447525650524085e-05
,,,2040,,,,68,2.16,8361,-0.2712423,0,0.79,,,,,,,,,,
0,927,1.64,2070,0.88,2070,-0.1433918697340414,,,,,,,-0.3179167330265045,0.05735623091459274,340,0.0,0.14400128573179244,0.001,0.0014325499,0.2,0.3756168484687805,-0.00208321415663999
,,,2070,,,,69,2.1,8511,-0.24055940999999997,0,0.81,,,,,,,,,,
0,946,1.38,2100,0.96,2100,-0.03227672782260924,,,,,,,-0.2739110171794891,0.05917634814977646,345,0.0,0.13835682570934296,0.001,5.5611135e-06,0.2,-0.19697272777557373,0.0006329504757495386
,,,2100,,,,70,2.07,8628,-0.22520033,0,0.82,,,,,,,,,,
0,962,1.32,2130,0.96,2130,-0.03195306134410202,,,,,,,-0.2714164137840271,0.0370725654065609,350,0.0,0.10266465246677399,0.001,0.0005954504,0.2,0.4408845901489258,-0.0035853580540666564
,,,2130,,,,71,1.97,8745,-0.17452348999999998,0,0.85,,,,,,,,,,
0,972,1.84,2160,0.84,2160,-0.12530742816627025,,,,,,,-0.2421254277229309,0.058153990656137466,355,0.013333334028720856,0.12612947225570678,0.001,0.001262021,0.2,0.165724515914917,2.9800037009408697e-05
,,,2160,,,,72,2.1,8900,-0.20591368,0,0.82,,,,,,,,,,
0,986,1.58,2190,0.88,2190,-0.1363840366806835,,,,,,,-0.23131737411022185,0.07551591098308563,360,0.0,0.2049613207578659,0.001,6.525914e-05,0.2,0.1350799798965454,0.00014016946176234057
,,,2190,,,,73,2.09,9044,-0.20631815,0,0.81,,,,,,,,,,
0,1000,1.44,2220,0.94,2220,-0.07389809546526521,,,,,,,-0.2757162809371948,0.05180227756500244,365,0.026666668057441712,0.12296947091817856,0.001,0.0151610775,0.2,0.5745035409927368,-0.0034649800695479628
,,,2220,,,,74,2.06,9173,-0.19750223000000006,0,0.82,,,,,,,,,,
0,1016,1.28,2250,0.98,2250,-0.01043148709461093,,,,,,,-0.21956767439842223,0.07748290151357651,370,0.0,0.18224962651729584,0.001,1.748403e-07,0.2,0.47931408882141113,1.296202329470475e-06
,,,2250,,,,75,2.02,9298,-0.19885669999999997,0,0.82,,,,,,,,,,
0,1028,1.2,2280,0.98,2280,-0.029380033733323218,,,,,,,-0.2158498764038086,0.13227808475494385,375,0.0,0.30878534317016604,0.001,1.1920929e-08,0.2,-0.480118989944458,-3.5079320257480617e-06
,,,2280,,,,76,2.06,9415,-0.21920013999999996,0,0.81,,,,,,,,,,
0,1044,1.44,2310,0.9,2310,-0.09661864795722068,,,,,,,-0.21615188121795653,0.11543900519609451,380,0.0,0.2540861308574677,0.001,1.2729565e-05,0.2,0.2896547317504883,-0.00022044301081507455
,,,2310,,,,77,2.15,9550,-0.23852088000000002,0,0.79,,,,,,,,,,
0,1060,1.24,2340,0.98,2340,-0.029423882188275456,,,,,,,-0.22253296971321107,0.03712208941578865,385,0.0,0.0719465121626854,0.001,9.973844e-07,0.2,0.6917345523834229,-4.852215392192605e-06
