env/n_steps,rollout/ep_rew_mean,time/total_timesteps,env/current_idx,time/iterations,rollout/ep_len_mean,time/fps,time/time_elapsed,rollout/success_rate,env/completion_counter,train/approx_kl,train/n_updates,train/entropy_loss,train/clip_range,train/explained_variance,train/value_loss,train/loss,train/clip_fraction,train/learning_rate,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward,eval/success_rate
34560,-0.029711590000000006,34560,8464,576,1.23,0,44123,0.96,1,0.48646486,28750,-0.12971701994538307,0.2,0.3201327919960022,0.026291580866090954,-0.038635510951280594,0.1816666705161333,0.001,-0.030431789657721923,,,
34620,-0.07551863,34620,8504,577,1.37,0,44195,0.92,1,7.542905,28800,-0.08444398552179337,0.2,-76.40248107910156,0.016283751509618014,-0.07914654910564423,0.6146666721254587,0.001,-0.0642495601028204,,,
34680,-0.11622181999999999,34680,8546,578,1.4,0,44261,0.89,1,0.49456266,28850,-0.02393851162865758,0.2,-0.03502357006072998,0.15487275570631026,0.0031769312918186188,0.07933333601802588,0.001,-0.021062411791955428,,,
34740,-0.13947284999999998,34740,8581,579,1.55,0,44333,0.84,1,0.027090427,28900,-0.0038361699879169465,0.2,0.05073285102844238,0.07409635663032532,0.016661258414387703,0.016333334185183047,0.001,-0.006560943735763445,,,
34800,-0.10507473,34800,8619,580,1.51,0,44403,0.85,1,0.7575863,28950,-0.07834074303507804,0.2,0.288019061088562,0.07212691284716129,-0.03557848185300827,0.1776666685193777,0.001,-0.04209872554490964,,,
34860,-0.08555412000000003,34860,8662,581,1.47,0,44468,0.88,1,0.3845248,29000,-0.1145955802500248,0.2,-0.07234883308410645,0.09693663775920867,-0.028786171227693558,0.2493333372846246,0.001,-0.0584045319960763,,,
34920,-0.09587738000000004,34920,8705,582,1.44,0,44532,0.89,1,0.39476767,29050,-0.14813630640506745,0.2,-0.16702532768249512,0.08442862413823604,-0.03093103878200054,0.2716666727140546,0.001,-0.04596926280731949,,,
34980,-0.09579423000000002,34980,8744,583,1.42,0,44609,0.89,1,0.26054972,29100,-0.05212718166410923,0.2,-0.32888495922088623,0.08478048026561737,-0.02453278750181198,0.1680000038444996,0.001,-0.03450302353004617,,,
35040,-0.14007226,35040,8780,584,1.56,0,44681,0.85,1,0.7950805,29150,-0.1444220045208931,0.2,-0.7970558404922485,0.13985957324504852,-0.026098761707544327,0.30166666984558105,0.001,-0.057898836456239236,,,
35100,-0.126339,35100,8826,585,1.46,0,44749,0.87,1,0.6856341,29200,-0.09368204966187477,0.2,0.24548327922821045,0.1622672861814499,0.003003481775522232,0.24566667333245276,0.001,-0.05004187666376438,,,
35160,-0.14732791,35160,8862,586,1.54,0,44816,0.85,1,0.07278205,29250,-0.10069078519940376,0.2,0.4287002682685852,0.0722788617759943,-0.009694913402199745,0.13600000455975533,0.001,-0.022856826805199192,,,
35220,-0.09232312000000001,35220,8907,587,1.4,0,44897,0.91,1,0.83100754,29300,-0.15057003304362296,0.2,0.5643132925033569,0.07469081208109855,-0.038982193917036057,0.2796666717529297,0.001,-0.056532458953559406,,,
35280,-0.06977554000000001,35280,8957,588,1.29,0,44963,0.93,1,0.31609076,29350,-0.11937209531664848,0.2,0.13792014122009277,0.053354415968060495,-0.016230372712016106,0.22166667100042103,0.001,-0.028468465595816637,,,
35340,-0.08066846000000001,35340,8998,589,1.34,0,45028,0.91,1,0.34930286,29400,-0.11405590489506721,0.2,0.13726812601089478,0.08233023136854171,-0.026958271861076355,0.23900000669062138,0.001,-0.05017354730889195,,,
35400,-0.11832927000000001,35400,9038,590,1.39,0,45111,0.89,1,0.27381122,29450,-0.12511299595236777,0.2,0.1319616436958313,0.09751146472990513,-0.055153124034404755,0.2860000045597553,0.001,-0.0744890214415888,,,
35460,-0.10836518999999999,35460,9084,591,1.4,0,45185,0.9,1,0.48385698,29500,-0.1114856943488121,0.2,0.3264618515968323,0.14589613437652588,-0.01990644261240959,0.2753333369642496,0.001,-0.0625472153499723,,,
35520,-0.12314572999999998,35520,9122,592,1.47,0,45257,0.89,1,0.6318899,29550,-0.20231636255979538,0.2,0.06766742467880249,0.06524366967380046,-0.05014409124851227,0.3689999968931079,0.001,-0.056522491912047064,,,
35580,-0.10122234000000001,35580,9169,593,1.38,0,45334,0.9,1,0.7299208,29600,-0.11331885725259781,0.2,0.10064536333084106,0.1414676395058632,-0.018439773470163345,0.2533333357423544,0.001,-0.05623620739330846,,,
35640,-0.06127937,35640,9213,594,1.31,0,45399,0.93,1,0.56439424,29650,-0.12699338912963867,0.2,-0.1704186201095581,0.08843279302120209,-0.03851515054702759,0.2620000022649765,0.001,-0.03849654805411896,,,
35700,-0.12670157999999998,35700,9246,595,1.52,0,45468,0.86,1,0.30513048,29700,-0.0532327975705266,0.2,-0.006180405616760254,0.06379023060202599,-0.03842303529381752,0.09500000242143869,0.001,-0.02072042036227263,,,
35760,-0.12700776,35760,9286,596,1.57,0,45543,0.86,1,0.70854986,29750,-0.0968874665349722,0.2,-0.06100142002105713,0.1532380251586437,-0.0016107670962810516,0.21600000314414503,0.001,-0.043063446517257624,,,
35820,-0.12669655000000002,35820,9328,597,1.59,0,45614,0.85,1,0.26122293,29800,-0.14031121850013734,0.2,0.08164399862289429,0.08701261833310127,-0.017826825380325317,0.19133333586156367,0.001,-0.0403460716555516,,,
35880,-0.09378513,35880,9370,598,1.41,0,45682,0.91,1,0.32484967,29850,-0.06139782130718231,0.2,0.1476297378540039,0.06386985316872597,-0.04274129495024681,0.18600000262260438,0.001,-0.04757693605621654,,,
35940,-0.09099602,35940,9411,599,1.38,0,45757,0.91,1,0.3653122,29900,-0.1240066896378994,0.2,0.30406540632247925,0.07155467107892037,-0.05846106633543968,0.2620000046491623,0.001,-0.06574591765056055,,,
36000,,36000,9459,,,,,,1,0.475198,29950,-0.0818573735654354,0.2,0.2620195150375366,0.08135238341987133,-0.013731425628066063,0.15933333702385424,0.001,-0.03754685841749115,1.5,-0.11664489189861342,0.88
,-0.08090535000000001,36000,,600,1.35,0,46013,0.92,,,,,,,,,,,,,,
36060,-0.04005808,36060,9508,601,1.24,0,46096,0.96,1,0.5654924,30000,-0.04982769824564457,0.2,0.1933695673942566,0.07951704889535904,-0.026335611939430237,0.1773333364725113,0.001,-0.05643611447513109,,,
36120,-0.04991655,36120,9552,602,1.25,0,46167,0.94,1,0.4870381,30050,-0.10291428938508033,0.2,0.2612592577934265,0.008239832415711135,-0.03255092725157738,0.14500000357627868,0.001,-0.019353510851312115,,,
36180,-0.06296946,36180,9594,603,1.37,0,46233,0.92,1,0.9849141,30100,-0.059196008890867235,0.2,0.36074697971343994,0.05592851728200912,-0.03229466453194618,0.23233333572745324,0.001,-0.045443107568969195,,,
36240,-0.06366709,36240,9638,604,1.41,0,46306,0.93,1,2.4507365,30150,-0.08623274095356465,0.2,-0.08606600761413574,0.057333634980022904,-0.05987969785928726,0.24033334136009216,0.001,-0.06629098529616982,,,
36300,-0.10358668999999997,36300,9679,605,1.46,0,46379,0.9,1,0.8833006,30200,-0.09186078518629075,0.2,0.1856774091720581,0.042712915875017646,-0.058182165026664734,0.23900000438094138,0.001,-0.057427458529671044,,,
36360,-0.10272100999999999,36360,9722,606,1.4,0,46446,0.89,1,0.8182952,30250,-0.11370629593729972,0.2,0.31429219245910645,0.06350205563008786,-0.09231897443532944,0.32466666840016845,0.001,-0.08333680245404437,,,
36420,-0.11500291000000001,36420,9761,607,1.44,0,46516,0.88,1,0.512832,30300,-0.05098175492137671,0.2,-0.47629785537719727,0.07295652057975531,-0.024199606850743294,0.11866667158901692,0.001,-0.029425035260617703,,,
36480,-0.07546300000000002,36480,9801,608,1.45,0,46582,0.92,1,0.31419024,30350,-0.09366129562258721,0.2,0.3565319776535034,0.07485257625579834,-0.02285861037671566,0.20500000230968,0.001,-0.03157537061969436,,,
36540,-0.02183338,36540,9851,609,1.36,0,46657,0.96,1,0.80216664,30400,-0.09747326537966729,0.2,-10.606208801269531,0.05915886987000704,-0.0487518273293972,0.2560000001639128,0.001,-0.04724640335018435,,,
36600,-0.04173184,36600,9891,610,1.35,0,46727,0.93,1,0.43400878,30450,-0.102244773209095,0.2,-1.7467238903045654,0.0002619595947908238,-0.03444317355751991,0.20833333499729634,0.001,-0.0300377507333954,,,
36660,-0.08172362,36660,9932,611,1.4,0,46796,0.9,1,0.3310552,30500,-0.08723329432308674,0.2,-0.004888653755187988,0.14230641543865205,0.023280736058950424,0.2310000006109476,0.001,-0.043509199815491825,,,
36720,-0.08049054000000001,36720,9981,612,1.35,0,46873,0.92,1,2.307637,30550,-0.0762066350877285,0.2,0.006791293621063232,0.15642588168382646,-0.015521228313446045,0.26566667541861533,0.001,-0.06379182510202129,,,
36780,-0.07073506000000002,36780,10027,613,1.28,0,46942,0.93,1,1.0924716,30600,-0.08785897068679333,0.2,0.19778305292129517,0.08146179601550102,-0.07093067467212677,0.21233333632349968,0.001,-0.05746533544609942,,,
36840,-0.06170577,36840,10067,614,1.35,0,47011,0.92,1,1.4156127,30650,-0.11729823350906372,0.2,-0.1346440315246582,0.07205150239169597,-0.031053567305207253,0.2783333371207118,0.001,-0.047498946656783406,,,
36900,-0.08331101,36900,10116,615,1.35,0,47077,0.91,1,0.58001846,30700,-0.06607993699610233,0.2,-0.04510986804962158,0.10850849807262421,-0.0022542551159858704,0.13766666926443577,0.001,-0.030199462904284432,,,
36960,-0.07429562,36960,10162,616,1.32,0,47150,0.92,1,0.4071801,30750,-0.10144770562648774,0.2,0.3140765428543091,0.07688970819115638,-0.020423516631126404,0.22466667287051678,0.001,-0.04881123882656297,,,
37020,-0.05161117,37020,10209,617,1.26,0,47221,0.95,1,0.13194987,30800,-0.01887984724715352,0.2,0.06714761257171631,0.06856606081128121,0.012500591576099396,0.07966666910797357,0.001,-0.009464019871937736,,,
37080,-0.052251969999999995,37080,10255,618,1.32,0,47292,0.95,1,0.31682512,30850,-0.12460106879472732,0.2,-0.33474552631378174,0.028578069005161525,-0.03777062147855759,0.21266666933894157,0.001,-0.037544460302839686,,,
37140,-0.06135745,37140,10295,619,1.38,0,47364,0.94,1,0.17005272,30900,-0.08214582905173301,0.2,0.1958925724029541,0.05298799872398376,-0.010379624553024769,0.11866667114198208,0.001,-0.016278428328844397,,,
37200,-0.10388231999999999,37200,10333,620,1.5,0,47436,0.9,1,0.3570126,30950,-0.05857924833893776,0.2,0.38497668504714966,0.059716704711318014,-0.0030371900647878647,0.15066667169332504,0.001,-0.02634564837316674,,,
37260,-0.10623541000000003,37260,10376,621,1.54,0,47507,0.89,1,0.2914041,31000,-0.042858925759792325,0.2,0.2884654998779297,0.09630114994943142,-0.006815681234002113,0.11966667138040066,0.001,-0.031611572785303,,,
37320,-0.08604131000000001,37320,10418,622,1.41,0,47580,0.92,1,0.22909774,31050,-0.05129100449383259,0.2,-1.1502366065979004,0.1363278703391552,0.04860013723373413,0.07366666808724404,0.001,-0.0031192569207002664,,,
37380,-0.09703304000000001,37380,10464,623,1.42,0,47656,0.91,1,0.6144011,31100,-0.079708411693573,0.2,0.09733468294143677,0.12368433728814125,-0.007262416183948517,0.22800000458955766,0.001,-0.04549264013518886,,,
37440,-0.08436624999999999,37440,10513,624,1.27,0,47729,0.93,1,0.00088768604,31150,-0.01673232726752758,0.2,0.2227025032043457,0.08067238599061965,0.020314998924732208,0.016000000834465025,0.001,-0.0041081821358141465,,,
37500,-0.09349954,37500,10548,625,1.39,0,47796,0.9,1,0.3269318,31200,-0.05877995826303959,0.2,0.21929585933685303,0.0797055009752512,-0.008135976269841194,0.16733333706855774,0.001,-0.030228346423556332,,,
37560,-0.07295760000000001,37560,10602,626,1.35,0,47869,0.91,1,0.22088833,31250,-0.08125375736504793,0.2,-0.00219881534576416,0.14268395617604257,0.01844758167862892,0.14066666882485152,0.001,-0.02268237778389205,,,
37620,-0.01831728,37620,10653,627,1.14,0,47943,0.97,1,0.3950114,31300,-0.09293955877423286,0.2,-78.77870178222656,0.02466669384157285,-0.051265329122543335,0.20366666860878468,0.001,-0.04515945126488816,,,
37680,-0.05959614,37680,10699,628,1.23,0,48011,0.94,1,0.08401807,31350,-0.07842961348593235,0.2,-0.02439296245574951,0.0414437348023057,-0.04339820519089699,0.12566667124629022,0.001,-0.034175766820088,,,
37740,-0.09137960000000002,37740,10745,629,1.31,0,48083,0.91,1,0.5492408,31400,-0.06659947670996189,0.2,0.16494131088256836,0.1257152208685875,-0.009613633155822754,0.15166667044162752,0.001,-0.04448303634300828,,,
37800,-0.05154129999999999,37800,10791,630,1.27,0,48158,0.94,1,1.1087631,31450,-0.07686932422220707,0.2,0.5194472074508667,0.0436117322742939,-0.053705260157585144,0.2326666732877493,0.001,-0.04636220724508167,,,
37860,-0.04322715999999999,37860,10832,631,1.32,0,48226,0.95,1,5.5290136,31500,-0.17050764113664627,0.2,-32.77252960205078,0.02810342636425048,-0.06842649728059769,0.37933333817869425,0.001,-0.05042697347203898,,,
37920,-0.07573882999999998,37920,10874,632,1.4,0,48292,0.93,1,0.55068576,31550,-0.13638060212135314,0.2,0.027152955532073975,0.13823510706424713,-0.024964608252048492,0.3156666679680347,0.001,-0.06739522267878044,,,
37980,-0.07440733999999999,37980,10917,633,1.41,0,48363,0.93,1,0.26882446,31600,-0.15062862262129784,0.2,0.1530488133430481,0.05738166235387325,-0.03508467227220535,0.2736666712909937,0.001,-0.043627988215535894,,,
38040,-0.05228658,38040,10961,634,1.34,0,48434,0.95,1,0.6494099,31650,-0.14155075401067735,0.2,-0.49659526348114014,0.06407362900674343,-0.05254190415143967,0.3753333292901516,0.001,-0.05235774601499237,,,
38100,-0.07229187000000001,38100,11006,635,1.34,0,48504,0.93,1,0.41840273,31700,-0.16023177191615104,0.2,-0.0004668235778808594,0.039995641987770794,-0.07523055374622345,0.36533333495259285,0.001,-0.06797951075683031,,,
38160,-0.10361925000000001,38160,11048,636,1.41,0,48574,0.89,1,0.34998626,31750,-0.09081968024373055,0.2,0.21575570106506348,0.08278060898184776,-0.03534751385450363,0.1840000032633543,0.001,-0.045434947715451306,,,
38220,-0.08243989000000002,38220,11093,637,1.33,0,48650,0.91,1,0.44344142,31800,-0.13945794939994813,0.2,0.5668245553970337,0.04817146688699722,-0.019169382750988007,0.2430000039935112,0.001,-0.024876430460562274,,,
38280,-0.07146327000000001,38280,11142,638,1.3,0,48717,0.93,1,0.86133987,31850,-0.12926894187927246,0.2,0.1742722988128662,0.11471757173538208,-0.021095026284456253,0.21566666804254056,0.001,-0.0636057380065322,,,
38340,-0.08311788,38340,11181,639,1.35,0,48787,0.91,1,0.2037308,31900,-0.04495172794908285,0.2,0.28939133882522583,0.07056170240044594,-0.014246638864278793,0.11166666880249977,0.001,-0.025979061838239444,,,
38400,-0.07469686,38400,11228,640,1.34,0,48856,0.91,1,0.07562731,31950,-0.05479335926473141,0.2,0.2845454812049866,0.09678066566586495,0.013950355350971222,0.1170000035315752,0.001,-0.020047005886134384,,,
38460,-0.06275855,38460,11275,641,1.29,0,48927,0.93,1,0.58367354,32000,-0.04139611277729273,0.2,-1.411698579788208,0.06628614909946919,0.011873733252286911,0.13000000394880773,0.001,-0.010221067142362372,,,
38520,-0.08273811000000002,38520,11313,642,1.39,0,48998,0.91,1,0.6667477,32050,-0.06799668110907078,0.2,0.1666550636291504,0.05408557146787643,-0.05757831782102585,0.1986666689068079,0.001,-0.059933823524663976,,,
38580,-0.10702529,38580,11355,643,1.45,0,49073,0.9,1,0.16931222,32100,-0.06723089508712292,0.2,0.33876168727874756,0.09211905106902123,0.0021339841187000275,0.20266666874289513,0.001,-0.03368211475511387,,,
38640,-0.14014292000000003,38640,11391,644,1.63,0,49148,0.85,1,0.6920212,32150,-0.07611696310341358,0.2,0.08318352699279785,0.11029081180691719,-0.01743728667497635,0.2173333351314068,0.001,-0.045032300507028965,,,
38700,-0.08620031,38700,11441,645,1.39,0,49218,0.91,1,0.26258337,32200,-0.06591689586639404,0.2,0.14569789171218872,0.07291057713329792,-0.02990911528468132,0.14300000488758088,0.001,-0.04147226656228303,,,
38760,-0.09493579,38760,11482,646,1.35,0,49284,0.9,1,0.20894735,32250,-0.03804138917475939,0.2,0.319200336933136,0.052379478514194486,-0.012877224013209343,0.08233333554118871,0.001,-0.02417136569569507,,,
38820,-0.07447537,38820,11527,647,1.36,0,49363,0.91,1,1.163776,32300,-0.0431433130055666,0.2,0.0423702597618103,0.11054395094513893,-0.02257038652896881,0.18266666993498804,0.001,-0.04977884661654631,,,
38880,-0.041107719999999986,38880,11576,648,1.3,0,49438,0.96,1,0.5231634,32350,-0.04566299751400948,0.2,0.27210259437561035,0.07507468692958355,0.0024952422827482224,0.15466667126864195,0.001,-0.022026434571327014,,,
38940,-0.01929585,38940,11626,649,1.21,0,49510,0.99,1,1.9313629,32400,-0.06397691868245602,0.2,-82.14903259277344,0.010862504934193567,-0.035212427377700806,0.24133333407342433,0.001,-0.030762526765465738,,,
39000,-0.029477919999999994,39000,11673,650,1.23,0,49587,0.96,1,0.01816293,32450,-0.03394993305206299,0.2,0.012389838695526123,0.04873104050755501,0.016507787629961967,0.06900000225752592,0.001,-0.005087930866129078,,,
39060,-0.05084447,39060,11718,651,1.28,0,49655,0.93,1,0.015941346,32500,-0.006639597630128264,0.2,-0.07772529125213623,0.05356725707650185,0.024032054468989372,0.04866666741669178,0.001,-0.0025475502821306504,,,
39120,-0.06293694,39120,11757,652,1.44,0,49731,0.91,1,0.24541122,32550,-0.05102891586720944,0.2,0.013716816902160645,0.13185604363679887,0.027750536799430847,0.1270000045746565,0.001,-0.02912578728081037,,,
39180,-0.07299647000000001,39180,11804,653,1.39,0,49802,0.92,1,0.07176924,32600,-0.05307029485702515,0.2,-0.5456355810165405,0.06415048122406006,0.025913091376423836,0.053666669428348544,0.001,-0.0013540823666747315,,,
39240,-0.05006873999999999,39240,11858,654,1.19,0,49871,0.95,1,0.028185356,32650,-0.01713746102526784,0.2,0.007689714431762695,0.16811271399259567,0.052125267684459686,0.055666669197380544,0.001,-0.010188372268962347,,,
39300,-0.028816610000000003,39300,11906,655,1.18,0,49942,0.96,1,0.5748398,32700,-0.04806190602481365,0.2,-25.87017822265625,0.008599415738717652,-0.01586204394698143,0.13000000227242708,0.001,-0.009049177146827105,,,
39360,-0.060482729999999985,39360,11951,656,1.28,0,50011,0.93,1,0.5482172,32750,-0.02738330265507102,0.2,0.32347339391708374,0.05136692903935909,-0.0374600887298584,0.15000000465661287,0.001,-0.051590308065215744,,,
39420,-0.10445509,39420,11990,657,1.4,0,50086,0.9,1,0.29762185,32800,-0.011634586420841515,0.2,0.1206657886505127,0.1199736887216568,0.03152288496494293,0.06333333618938923,0.001,-0.020915509011906863,,,
39480,-0.11652638000000001,39480,12034,658,1.49,0,50158,0.89,1,0.5623204,32850,-0.05373802520334721,0.2,0.20082902908325195,0.12432642459869385,-0.005746379494667053,0.17066667027771473,0.001,-0.05211256795500715,,,
39540,-0.05221862000000001,39540,12083,659,1.28,0,50230,0.96,1,0.73763525,32900,-0.06538728155195712,0.2,0.4233422875404358,0.07590235471725464,-0.02364729717373848,0.14800000328570603,0.001,-0.04050274179130781,,,
39600,-0.07210263,39600,12125,660,1.31,0,50299,0.94,1,0.11982813,32950,-0.027132257111370562,0.2,-0.658588171005249,0.07460392326116562,0.026257984340190887,0.0950000013411045,0.001,-0.004908282087805347,,,
39660,-0.06985630000000001,39660,12177,661,1.26,0,50374,0.94,1,0.38040695,33000,-0.04368226706981659,0.2,0.04170769453048706,0.17828264385461806,0.030918076634407043,0.15566667094826697,0.001,-0.037702617146074716,,,
39720,-0.029585439999999998,39720,12227,662,1.18,0,50445,0.97,1,0.20568709,33050,-0.050312702283263205,0.2,0.24430376291275024,0.03771507235243916,-0.03296881914138794,0.09933333434164524,0.001,-0.032072695776820176,,,
39780,-0.062465969999999996,39780,12269,663,1.3,0,50514,0.94,1,1.6714025,33100,-0.07046505950391292,0.2,0.5581532716751099,0.01421650790143758,-0.017993737012147903,0.21366667062044142,0.001,-0.009481931399554017,,,
