rollout/success_rate,time/fps,time/total_timesteps,env/completion_counter,time/iterations,env/n_steps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,env/current_idx,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/n_updates,train/clip_range,train/learning_rate,train/explained_variance,train/loss,train/value_loss,train/clip_fraction,eval/mean_ep_length,eval/success_rate,eval/mean_reward
0.95,0,49020,2,817,49020,-0.05028765000000001,61196,1.25,4725,-6.80473954162153e-07,4.5696893e-08,-0.06067201197147369,8160,0.2,0.001,0.2356112003326416,0.021349752321839333,0.04385674111545086,0.0,,,
0.93,0,49080,2,818,49080,-0.06059151,61273,1.27,4773,-1.8892685615057304e-06,0.0,-0.058434848487377164,8170,0.2,0.001,0.25441884994506836,0.044265266507864,0.10135514661669731,0.0,,,
0.93,0,49140,2,819,49140,-0.05087279000000001,61347,1.25,4820,-5.634129032650037e-07,0.0,-0.058042407408356665,8180,0.2,0.001,0.29977118968963623,0.03556022047996521,0.07587765529751778,0.0,,,
0.93,0,49200,2,820,49200,-0.052773249999999994,61418,1.27,4866,-4.390815917609814e-05,1.9868216e-08,-0.057310480251908304,8190,0.2,0.001,-0.1738964319229126,0.046139881014823914,0.10695842206478119,0.0,,,
0.93,0,49260,2,821,49260,-0.043396819999999996,61491,1.33,4913,-0.0004325415664303556,0.00102805,-0.061212996020913124,8200,0.2,0.001,0.20124024152755737,0.04088640958070755,0.08754447549581527,0.005000000260770321,,,
0.93,0,49320,2,822,49320,-0.06167723,61561,1.36,4951,-0.00010692695570764243,0.00018148124,-0.07094012424349785,8210,0.2,0.001,0.10558474063873291,0.02428671345114708,0.050592626258730886,0.0,,,
0.89,0,49380,2,823,49380,-0.12719375000000002,61636,1.48,4994,-0.0007243603387642849,0.0011262675,-0.07508204281330108,8220,0.2,0.001,0.3340892791748047,0.058801449835300446,0.1285475932061672,0.005000000260770321,,,
0.89,0,49440,2,824,49440,-0.12661984,61709,1.42,5037,-0.0029934908069360056,0.004151545,-0.07871076539158821,8230,0.2,0.001,0.44439995288848877,0.04141123220324516,0.10838632732629776,0.011666667275130748,,,
0.89,0,49500,2,825,49500,-0.12142601999999998,61782,1.41,5076,-9.044403813580626e-05,0.00015545388,-0.07338304370641709,8240,0.2,0.001,0.618539035320282,0.026675118133425713,0.0647033903747797,0.0,,,
0.89,0,49560,2,826,49560,-0.12354409999999999,61856,1.52,5115,-5.594889335780451e-06,1.5228986e-06,-0.08284981027245522,8250,0.2,0.001,0.3541218638420105,0.04818214103579521,0.11540427953004836,0.0,,,
0.91,0,49620,2,827,49620,-0.09197851,61927,1.42,5159,-0.010477759800851416,0.047508694,-0.13290145993232727,8260,0.2,0.001,-0.039377689361572266,0.04592456668615341,0.13711423054337502,0.026666668057441712,,,
0.92,0,49680,2,828,49680,-0.08176100000000003,62004,1.33,5204,-0.0019686592866007047,0.023399504,-0.3041058912873268,8270,0.2,0.001,0.4311563968658447,0.04613890126347542,0.10058991014957427,0.038333334028720856,,,
0.93,0,49740,2,829,49740,-0.07385577,62079,1.37,5245,-0.002216157156508558,0.013776888,-0.27960061132907865,8280,0.2,0.001,0.1365731954574585,0.05491016432642937,0.12222988232970237,0.046666669100522994,,,
0.94,0,49800,2,830,49800,-0.06382635999999998,62153,1.37,5293,-0.005868378742598069,0.02137548,-0.30095404088497163,8290,0.2,0.001,-0.00452733039855957,0.03179319202899933,0.09619246423244476,0.04333333447575569,,,
0.9,0,49860,2,831,49860,-0.10746899999999998,62219,1.39,5331,-0.00022195124566986023,0.0018167038,-0.407589265704155,8300,0.2,0.001,0.139287531375885,0.024066895246505737,0.056088529899716376,0.015000000782310962,,,
0.89,0,49920,2,832,49920,-0.12665826000000002,62285,1.43,5372,-0.01467223491519718,0.009807495,-0.49926258623600006,8310,0.2,0.001,0.3982619643211365,0.0454757884144783,0.1689790368080139,0.10500000417232513,,,
0.89,0,49980,2,833,49980,-0.11388486999999997,62358,1.43,5420,-0.0002035046291227971,0.007308861,-0.4371433675289154,8320,0.2,0.001,0.31750595569610596,0.05394001677632332,0.15788928642868996,0.03166666775941849,,,
0.93,0,50040,2,834,50040,-0.07010569999999999,62431,1.28,5467,-0.011578846050736802,0.020870088,-0.6188766598701477,8330,0.2,0.001,0.35194408893585205,0.005208088085055351,0.06431596092879772,0.058333336189389226,,,
0.93,0,50100,2,835,50100,-0.08092772,62506,1.3,5510,-0.016831104482213678,0.04008329,-0.7805678308010101,8340,0.2,0.001,0.26252055168151855,0.01690518856048584,0.10668302029371261,0.275,,,
0.87,0,50160,2,836,50160,-0.13514762,62574,1.47,5548,-0.017151286539932187,0.023142667,-0.5782809585332871,8350,0.2,0.001,0.34951746463775635,0.00025217607617378235,0.08779138177633286,0.20000000782310962,,,
0.88,0,50220,2,837,50220,-0.12717235999999998,62643,1.45,5593,-0.017921676219751603,0.005402579,-0.6125003099441528,8360,0.2,0.001,0.4091438055038452,0.0085621178150177,0.1250229336321354,0.050000001303851606,,,
0.9,0,50280,2,838,50280,-0.10593393000000002,62712,1.41,5637,-0.05494609005749225,0.24863963,-0.409975977241993,8370,0.2,0.001,0.1424543857574463,-0.007176194339990616,0.1301573172211647,0.4100000042468309,,,
0.93,0,50340,2,839,50340,-0.08134233,62782,1.3,5687,-0.006153636884409952,0.03529569,-0.2636173740029335,8380,0.2,0.001,0.5509631633758545,0.016393069177865982,0.06926688738167286,0.025000001303851604,,,
0.93,0,50400,2,840,50400,-0.07159673,62864,1.37,5728,-0.005518913051734487,0.030265458,-0.498448857665062,8390,0.2,0.001,-0.15418457984924316,0.02266252040863037,0.09222316592931748,0.025000001303851604,,,
0.93,0,50460,2,841,50460,-0.051940530000000006,62934,1.4,5769,-0.014895119733797913,0.028366031,-0.664922446012497,8400,0.2,0.001,-0.14063310623168945,0.0259187500923872,0.11510965302586555,0.0916666690260172,,,
0.93,0,50520,2,842,50520,-0.06202173000000001,63013,1.38,5815,-0.014179264837099836,0.0901097,-0.7022739708423614,8410,0.2,0.001,-0.10704851150512695,0.01411408931016922,0.09557021260261536,0.14666667003184558,,,
0.95,0,50580,2,843,50580,-0.06283202999999998,63079,1.3,5859,-0.015596491220349052,0.03972329,-0.8426025211811066,8420,0.2,0.001,0.33160871267318726,-0.0043150633573532104,0.06754708960652352,0.09166666716337205,,,
0.92,0,50640,2,844,50640,-0.0932697,63147,1.35,5904,-0.039100427863498585,0.035716694,-0.862880939245224,8430,0.2,0.001,0.00886303186416626,-0.013219162821769714,0.13831739723682404,0.23333333283662797,,,
0.9,0,50700,2,845,50700,-0.11389151,63212,1.43,5942,-0.04579544409488605,0.04234214,-0.7506833732128143,8440,0.2,0.001,0.19598311185836792,-0.01832248643040657,0.13333798572421074,0.21833333913236858,,,
0.91,0,50760,2,846,50760,-0.08213771000000002,63281,1.42,5988,-0.0662308597440521,0.039271723,-0.8125256061553955,8450,0.2,0.001,0.4539880156517029,-0.06842637062072754,0.10661658570170403,0.27333333268761634,,,
0.96,0,50820,2,847,50820,-0.019690359999999997,63350,1.27,6036,-0.03747351073349518,0.032455817,-0.8106273770332336,8460,0.2,0.001,-57.25115203857422,-0.05935089290142059,0.06759891249239444,0.17833333555608988,,,
0.93,0,50880,2,848,50880,-0.07233441000000002,63418,1.35,6075,-0.026952039186532238,0.023595741,-0.9094683587551117,8470,0.2,0.001,-0.04209434986114502,-0.019417686387896538,0.07280471250414848,0.10166666861623526,,,
0.92,0,50940,2,849,50940,-0.08454637999999998,63486,1.41,6121,-0.05911755443861111,0.09126315,-0.72887322306633,8480,0.2,0.001,0.1024618148803711,-0.005322858691215515,0.1855511859059334,0.30166666880249976,,,
0.9,0,51000,2,850,51000,-0.10656901999999999,63561,1.49,6158,-0.012778906769041675,0.017982213,-0.8413974583148957,8490,0.2,0.001,0.2940292954444885,-0.02357569895684719,0.08033291064202785,0.1400000022724271,,,
0.89,0,51060,2,851,51060,-0.11675067000000004,63628,1.43,6201,-0.02319985509345628,0.02116681,-0.8695046842098236,8500,0.2,0.001,0.22758740186691284,0.03838760778307915,0.2770552754402161,0.15000000223517418,,,
0.84,0,51120,2,852,51120,-0.16871389,63699,1.57,6238,-0.05854773808270686,0.037324,-0.861213219165802,8510,0.2,0.001,0.19533514976501465,-0.023813985288143158,0.15050436556339264,0.2783333331346512,,,
0.88,0,51180,2,853,51180,-0.13327157,63772,1.43,6285,-0.05723198310161633,0.036205642,-0.7599584877490997,8520,0.2,0.001,0.2501595616340637,-0.020256921648979187,0.1797930970788002,0.1966666668653488,,,
0.92,0,51240,2,854,51240,-0.09154147999999998,63845,1.39,6328,-0.03462749540184902,0.02274597,-0.6880813896656036,8530,0.2,0.001,0.3677365779876709,-0.014163747429847717,0.11665966808795929,0.12500000335276126,,,
0.95,0,51300,2,855,51300,-0.061254989999999995,63919,1.32,6375,-0.04296212692434622,0.021250792,-0.8083095133304596,8540,0.2,0.001,0.018531858921051025,-0.019320838153362274,0.10430773198604584,0.2750000022351742,,,
0.96,0,51360,2,856,51360,-0.04007158,63992,1.18,6429,-0.0233296449047824,0.020843286,-0.8086870968341827,8550,0.2,0.001,0.03993624448776245,0.022106382995843887,0.13963412195444108,0.14000000320374967,,,
0.94,0,51420,2,857,51420,-0.0333364,64060,1.25,6468,-0.03589108114130788,0.02773208,-0.8315399408340454,8560,0.2,0.001,-2.8977653980255127,-0.06415427476167679,0.030723529867827892,0.10333333443850279,,,
0.94,0,51480,2,858,51480,-0.03511627,64135,1.35,6518,-0.03735295221054287,0.028205242,-0.8764678716659546,8570,0.2,0.001,0.20646774768829346,-0.03097672387957573,0.09820975661277771,0.15333333648741246,,,
0.96,0,51540,2,859,51540,-0.04098961,64206,1.29,6559,-0.02972084093838916,0.06094654,-0.7581051409244537,8580,0.2,0.001,-37.12916564941406,-0.03414022922515869,0.03559421952813864,0.28999999687075617,,,
0.94,0,51600,2,860,51600,-0.060913819999999994,64283,1.3,6611,-0.027393022642160415,0.0159523,-0.7223149001598358,8590,0.2,0.001,0.11351776123046875,0.012680824846029282,0.14089343696832657,0.09166667014360427,,,
0.93,0,51660,2,861,51660,-0.08121881,64348,1.31,6653,-0.04614939422657116,0.07107089,-0.6181627750396729,8600,0.2,0.001,0.441287636756897,-0.03884374350309372,0.056196785718202594,0.2766666667535901,,,
0.92,0,51720,2,862,51720,-0.08162827,64424,1.34,6696,-0.0408881064504385,0.033007063,-0.620471203327179,8610,0.2,0.001,0.3199833631515503,-0.015330798923969269,0.11765429154038429,0.26666666492819785,,,
0.93,0,51780,2,863,51780,-0.07157267,64497,1.36,6743,-0.039780826972176796,0.040094152,-0.5534494698047638,8620,0.2,0.001,0.17913216352462769,-0.014437124133110046,0.11703745648264885,0.15166666973382234,,,
0.9,0,51840,2,864,51840,-0.09361649000000001,64566,1.45,6779,-0.032435658288498814,0.036244217,-0.6199862539768219,8630,0.2,0.001,0.14863139390945435,-0.01565156877040863,0.06703698076307774,0.14000000339001417,,,
0.88,0,51900,2,865,51900,-0.10613345999999999,64638,1.52,6818,-0.025944971051067255,0.032300536,-0.48785801231861115,8640,0.2,0.001,0.29112935066223145,0.012346908450126648,0.12104534283280373,0.1300000037997961,,,
0.83,0,51960,2,866,51960,-0.13637476999999998,64706,1.59,6856,-0.033167478597412446,0.030957354,-0.5949294984340667,8650,0.2,0.001,0.3569158911705017,-0.005210299044847488,0.11969471499323844,0.1866666691377759,,,
0.87,0,52020,2,867,52020,-0.10719756000000003,64775,1.43,6900,-0.05637652261803581,0.05481326,-0.6759044051170349,8660,0.2,0.001,0.30359864234924316,-0.025267325341701508,0.13494695127010345,0.22499999962747097,,,
0.89,0,52080,2,868,52080,-0.10675101999999999,64850,1.38,6946,-0.021527807178596703,0.024133066,-0.5089520812034607,8670,0.2,0.001,0.23818981647491455,0.014691662043333054,0.12769517078995704,0.2283333346247673,,,
0.95,0,52140,2,869,52140,-0.05975599999999999,64931,1.21,6999,-0.016734950398871053,0.05479542,-0.6176271796226501,8680,0.2,0.001,0.24786454439163208,0.029511816799640656,0.13384409323334695,0.12166666872799396,,,
0.98,0,52200,2,870,52200,-0.030904529999999993,65000,1.19,7047,-0.030652863923460227,0.039835796,-0.7297140419483185,8690,0.2,0.001,-0.5685354471206665,-0.020419280976057053,0.07543257474899293,0.13000000305473805,,,
0.95,0,52260,2,871,52260,-0.04369746,65070,1.29,7090,-0.04291828006505964,0.04354786,-0.783346539735794,8700,0.2,0.001,0.2889847755432129,-0.04011586681008339,0.04485357403755188,0.1800000060349703,,,
0.93,0,52320,2,872,52320,-0.06352759000000001,65138,1.34,7134,-0.0156461614432434,0.07252975,-0.6209886074066162,8710,0.2,0.001,0.3982034921646118,-0.0034768693149089813,0.059849991276860234,0.24666666388511657,,,
0.96,0,52380,2,873,52380,-0.04965134,65212,1.2,7189,-0.04759742345040045,0.044385944,-0.6892288208007813,8720,0.2,0.001,0.39042794704437256,-0.0422682985663414,0.07482008300721646,0.15000000316649675,,,
0.96,0,52440,2,874,52440,-0.048682050000000004,65281,1.2,7234,-0.021846741056069874,0.049967043,-0.6273518085479737,8730,0.2,0.001,-0.09239399433135986,-0.011773627251386642,0.056214683875441554,0.16000000182539226,,,
0.93,0,52500,2,875,52500,-0.07021148999999999,65352,1.31,7280,-0.03013077989841495,0.020501224,-0.6250519037246705,8740,0.2,0.001,0.4090957045555115,-0.011584453284740448,0.07849278599023819,0.1350000023841858,,,
0.91,0,52560,2,876,52560,-0.09110456000000001,65426,1.35,7320,-0.032631107394893985,0.041014433,-0.7110642790794373,8750,0.2,0.001,0.09512561559677124,-0.019075356423854828,0.11242286488413811,0.2166666705161333,,,
0.89,0,52620,2,877,52620,-0.10250056,65496,1.43,7362,-0.04805955005188771,0.07484509,-0.6853869795799256,8760,0.2,0.001,0.1648511290550232,-0.001110069453716278,0.1611696571111679,0.25500000044703486,,,
0.88,0,52680,2,878,52680,-0.08458395000000002,65567,1.47,7401,-0.030270029486467464,0.11642199,-0.6813385725021363,8770,0.2,0.001,0.26080167293548584,-0.010715499520301819,0.08078405782580375,0.3666666762903333,,,
0.89,0,52740,2,879,52740,-0.08552351,65641,1.44,7449,-0.03269969163462516,0.09091905,-0.6303726494312286,8780,0.2,0.001,0.32860350608825684,-0.001571163535118103,0.09780665040016175,0.22000000365078448,,,
0.92,0,52800,2,880,52800,-0.0931359,65711,1.36,7489,-0.03097526565194144,0.055365328,-0.735738605260849,8790,0.2,0.001,0.38251394033432007,-0.015515867620706558,0.09641768559813499,0.17500000223517417,,,
0.92,0,52860,2,881,52860,-0.09585109999999998,65781,1.39,7535,-0.027956508162121096,0.062471066,-0.4372087508440018,8800,0.2,0.001,0.35915327072143555,0.01314142718911171,0.10773624703288079,0.20500000305473803,,,
0.95,0,52920,2,882,52920,-0.05216448,65849,1.22,7587,-0.012767822540675766,0.04260587,-0.4269096881151199,8810,0.2,0.001,0.4514791965484619,0.004729367792606354,0.06749316677451134,0.15000000223517418,,,
0.95,0,52980,2,883,52980,-0.05399859,65920,1.28,7628,-0.02032249637879424,0.028984277,-0.5143585830926896,8820,0.2,0.001,-0.06370651721954346,-0.022766729816794395,0.03913762029260397,0.16500000469386578,,,
0.91,0,53040,2,884,53040,-0.08566563000000002,65989,1.4,7670,-0.03366609449343132,0.032863688,-0.6321942687034607,8830,0.2,0.001,0.095883309841156,-0.0005966275930404663,0.13627206832170485,0.15833333525806664,,,
0.91,0,53100,2,885,53100,-0.09424444999999998,66057,1.37,7717,-0.05419430556396652,0.048638996,-0.843862098455429,8840,0.2,0.001,-0.003599882125854492,-0.016579806804656982,0.1619338020682335,0.22666667066514493,,,
0.92,0,53160,2,886,53160,-0.08397638999999998,66140,1.33,7762,-0.023080840998639652,0.03841521,-0.5551815271377564,8850,0.2,0.001,0.11302220821380615,0.01012248545885086,0.1002038411796093,0.2133333370089531,,,
0.93,0,53220,2,887,53220,-0.07320925,66216,1.28,7811,-0.02312821625110999,0.011291011,-0.5664733231067658,8860,0.2,0.001,0.08221107721328735,0.02998843789100647,0.15444775372743608,0.12500000223517418,,,
0.93,0,53280,2,888,53280,-0.06203906000000001,66286,1.31,7853,-0.00401358541605692,0.008500018,-0.5074653506278992,8870,0.2,0.001,-0.007780194282531738,0.04466073215007782,0.11769692152738571,0.05333333499729633,,,
0.94,0,53340,2,889,53340,-0.05199046999999999,66358,1.3,7902,-0.018513548804136803,0.011022092,-0.5481052279472352,8880,0.2,0.001,0.2388291358947754,0.014155987650156021,0.11408297568559647,0.07000000197440386,,,
0.95,0,53400,2,890,53400,-0.051659800000000006,66427,1.29,7946,-0.020289533900407265,0.017157905,-0.5733707070350647,8890,0.2,0.001,0.1008448600769043,-0.015951205044984818,0.06350015737116337,0.08333333414047957,,,
0.93,0,53460,2,891,53460,-0.08285105,66499,1.29,7993,-0.0406191229447721,0.03898693,-0.664594042301178,8900,0.2,0.001,0.333072304725647,-0.03274790570139885,0.10670718625187874,0.14166666865348815,,,
0.93,0,53520,2,892,53520,-0.08145517999999999,66582,1.29,8037,-0.0527731969083348,0.037708357,-0.6190111517906189,8910,0.2,0.001,0.09213578701019287,-0.013174578547477722,0.14761591851711273,0.21833333410322667,,,
0.95,0,53580,2,893,53580,-0.060687439999999995,66654,1.26,8087,-0.032630727607757135,0.05878351,-0.6784391880035401,8920,0.2,0.001,0.5685502290725708,-0.030250970274209976,0.06533267609775066,0.29500000178813934,,,
0.93,0,53640,2,894,53640,-0.08281479000000001,66721,1.37,8126,-0.043234583518157524,0.025075803,-0.7678133070468902,8930,0.2,0.001,-0.23879408836364746,-0.014658000320196152,0.11770915761590003,0.17833333797752857,,,
0.91,0,53700,2,895,53700,-0.09448963999999999,66790,1.41,8169,-0.037966189539680784,0.024808804,-0.6206684529781341,8940,0.2,0.001,0.11255800724029541,0.014009334146976471,0.1577867865562439,0.1666666693985462,,,
0.9,0,53760,2,896,53760,-0.10496399000000001,66856,1.46,8208,-0.025219126185402275,0.014444718,-0.5962825834751129,8950,0.2,0.001,0.31970661878585815,0.0066628046333789825,0.10988005846738816,0.16000000201165676,,,
0.93,0,53820,2,897,53820,-0.06393672000000002,66933,1.36,8256,-0.03359874433527392,0.037298582,-0.5698561131954193,8960,0.2,0.001,0.31339550018310547,-0.009038742631673813,0.11232536733150482,0.1266666693612933,,,
0.89,0,53880,2,898,53880,-0.10670468000000001,67001,1.48,8293,-0.022993612270802544,0.014256954,-0.5496491968631745,8970,0.2,0.001,-0.2042614221572876,-0.009698286652565002,0.07100370526313782,0.060000001825392245,,,
0.89,0,53940,2,899,53940,-0.10613621000000001,67076,1.46,8335,-0.025236599147319794,0.024290105,-0.5335677683353424,8980,0.2,0.001,0.3184073567390442,0.021357305347919464,0.14635362327098847,0.09166666958481073,,,
,,54000,2,,54000,,,,8377,-0.03847561007055145,0.0571652,-0.5776733934879303,8990,0.2,0.001,0.027689218521118164,-0.005787298083305359,0.1441146567463875,0.1533333372324705,1.32,0.93,-0.08336228078929707
0.87,0,54000,,900,,-0.10768787999999999,67311,1.54,,,,,,,,,,,,,,
0.93,0,54060,2,901,54060,-0.05295737000000001,67385,1.4,8420,-0.04808969425658418,0.33470324,-0.46410169899463655,9000,0.2,0.001,-0.11650431156158447,-0.009548250585794449,0.10588329285383224,0.4633333280682564,,,
0.92,0,54120,2,902,54120,-0.07230491,67454,1.38,8465,-0.03825528259078652,0.033656154,-0.3634281098842621,9010,0.2,0.001,0.07700181007385254,-0.010912362486124039,0.09078602716326714,0.11166666969656944,,,
0.93,0,54180,2,903,54180,-0.07170776999999999,67521,1.35,8508,-0.02953835097452,0.020125337,-0.4678481251001358,9020,0.2,0.001,0.07571876049041748,-0.0035605132579803467,0.09429498463869095,0.17166666872799397,,,
0.89,0,54240,2,904,54240,-0.11527243000000001,67588,1.42,8548,-0.03300185013562427,0.039174907,-0.42101557850837706,9030,0.2,0.001,0.2524266242980957,0.0013769455254077911,0.1294996589422226,0.1650000022724271,,,
0.86,0,54300,2,905,54300,-0.11597315,67657,1.46,8590,-0.043728262564788255,0.07849138,-0.5020127803087234,9040,0.2,0.001,0.3089104890823364,-0.03270481526851654,0.12307352423667908,0.15333333611488342,,,
0.89,0,54360,2,906,54360,-0.08143346000000001,67729,1.36,8636,-0.02252347871040321,0.02990196,-0.4466922849416733,9050,0.2,0.001,-0.15915977954864502,0.02617904171347618,0.15441024154424668,0.10000000204890966,,,
0.94,0,54420,2,907,54420,-0.06966852000000001,67799,1.25,8685,-0.033320661607819345,0.04090724,-0.49245446622371675,9060,0.2,0.001,0.24705076217651367,-0.003430798649787903,0.13277828991413115,0.24166666343808174,,,
0.96,0,54480,2,908,54480,-0.04865867999999999,67881,1.2,8735,-0.032876675861577186,0.037977893,-0.3961613982915878,9070,0.2,0.001,0.372380793094635,-0.02672744169831276,0.06806242167949676,0.31499999910593035,,,
0.93,0,54540,2,909,54540,-0.08092851999999999,67960,1.28,8780,-0.008923801851148383,0.031107927,-0.42584640085697173,9080,0.2,0.001,0.3457179069519043,0.011199414730072021,0.06372201927006245,0.10166667066514493,,,
0.9,0,54600,2,910,54600,-0.09327619999999999,68029,1.39,8820,-0.017995048000787505,0.021312648,-0.4015680253505707,9090,0.2,0.001,0.026992738246917725,0.03797287866473198,0.17289381474256516,0.08166666943579912,,,
