env/n_steps,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/success_rate,env/completion_counter,time/iterations,env/current_idx,time/fps,train/clip_fraction,train/n_updates,train/entropy_loss,train/explained_variance,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/approx_kl,train/loss,train/clip_range,eval/mean_reward,eval/mean_ep_length,eval/success_rate
,-0.06311996,1.31,48000,60455,0.94,,800,,0,,,,,,,,,,,,,
48060,-0.08392603999999998,1.39,48060,60522,0.93,2,801,3332,0,0.0853333367407322,40000,-0.036080421097576615,-0.015850424766540527,-0.040351374643544206,0.001,0.110499829351902,1.077629,-0.008260063827037811,0.2,,,
48120,-0.1033403,1.43,48120,60597,0.91,2,802,3375,0,0.20666666850447654,40050,-0.043562376964837314,0.005015194416046143,-0.04932199329199889,0.001,0.1534125480055809,0.62503743,0.0032167434692382812,0.2,,,
48180,-0.10323679000000001,1.45,48180,60671,0.9,2,803,3416,0,0.07233333550393581,40100,-0.008134835865348577,-0.006236433982849121,-0.016437218650554683,0.001,0.15258723348379136,0.41556892,0.050230786204338074,0.2,,,
48240,-0.061990609999999995,1.37,48240,60739,0.93,2,804,3464,0,0.09466666825115681,40150,-0.004889645489165559,0.00012439489364624023,-0.01025084227967696,0.001,0.14236684128642083,0.7603454,0.050067219883203506,0.2,,,
48300,-0.04058836,1.28,48300,60810,0.94,2,805,3511,0,0.03800000090152025,40200,-0.014329109638929367,-0.0007861852645874023,-0.018393951863981784,0.001,0.0560848331451416,0.14598373,-0.0005598869174718857,0.2,,,
48360,-0.040366910000000006,1.27,48360,60878,0.95,2,806,3558,0,0.03100000161677599,40250,-0.01002293936908245,-0.13203489780426025,-0.0022977693908227083,0.001,0.10225733771920203,0.009069755,0.04767990484833717,0.2,,,
48420,-0.039651860000000004,1.27,48420,60953,0.95,2,807,3604,0,0.03233333501964807,40300,-0.01748749680817127,-9.763240814208984e-05,-0.002184791542589668,0.001,0.05468202322721481,0.04999566,0.024661270901560783,0.2,,,
48480,-0.04962288,1.26,48480,61026,0.95,2,808,3652,0,0.04833333410322666,40350,-0.001444719497121696,-0.09793984889984131,-0.010054663933813686,0.001,0.10200859621167183,0.20494999,0.040137879550457,0.2,,,
48540,-0.07263881999999999,1.29,48540,61108,0.94,2,809,3696,0,0.016333334185183047,40400,-0.0049053452839143575,8.64267349243164e-06,-0.0017185456875401072,0.001,0.10199041664600372,0.02970994,0.049036648124456406,0.2,,,
48600,-0.1039447,1.36,48600,61178,0.9,2,810,3738,0,0.056000001654028894,40450,-0.006850831493502483,0.0409817099571228,-0.016577642552064696,0.001,0.17810949116945266,1.9085495,0.02656339854001999,0.2,,,
48660,-0.13474392,1.46,48660,61245,0.87,2,811,3778,0,0.1946666692942381,40500,-0.015178427384234965,0.001464545726776123,-0.056567232082287464,0.001,0.19034214049577713,2.5949593,0.02698858082294464,0.2,,,
48720,-0.13389554,1.53,48720,61318,0.87,2,812,3817,0,0.12133333683013917,40550,-0.027868173737078904,0.004121720790863037,-0.0280238538912187,0.001,0.15690339624881744,0.8092564,0.02260546013712883,0.2,,,
48780,-0.13467684,1.52,48780,61393,0.87,2,813,3856,0,0.23133333392441272,40600,-0.06557772576808929,-0.008131623268127441,-0.0650207055533926,0.001,0.17825598686933516,1.5165403,0.007756248116493225,0.2,,,
48840,-0.11522962000000002,1.53,48840,61462,0.88,2,814,3899,0,0.12066667236387729,40650,-0.029872071519494055,-0.03711378574371338,-0.020321639064699398,0.001,0.17693963706493376,0.23032136,0.06598985195159912,0.2,,,
48900,-0.06283548000000001,1.36,48900,61536,0.93,2,815,3945,0,0.11400000311434269,40700,-0.034716740921139716,-0.18571794033050537,-0.033548679469774176,0.001,0.12478062540292739,0.41085026,0.010727185755968094,0.2,,,
48960,-0.04215706999999999,1.31,48960,61608,0.95,2,816,3990,0,0.0963333348184824,40750,-0.016547571998089552,0.007435262203216553,-0.039182268122832015,0.001,0.010284245522634593,0.74393684,-0.04075165465474129,0.2,,,
49020,-0.060705920000000003,1.25,49020,61683,0.94,2,817,4040,0,0.20266666933894156,40800,-0.041175071615725756,-0.7611442804336548,-0.0584571372891466,0.001,0.08968110918998719,2.677522,-0.032554175704717636,0.2,,,
49080,-0.0711944,1.28,49080,61759,0.93,2,818,4082,0,0.19366666957736015,40850,-0.04247690234333277,-0.05105292797088623,-0.06540604682266718,0.001,0.1479746401309967,1.0773202,-0.006619960069656372,0.2,,,
49140,-0.11322891999999998,1.45,49140,61835,0.89,2,819,4122,0,0.1806666699051857,40900,-0.0435780481249094,0.0006115436553955078,-0.04601304305096466,0.001,0.08491144903004169,0.4118589,-0.04491893947124481,0.2,,,
49200,-0.10199784999999997,1.39,49200,61915,0.91,2,820,4168,0,0.10866666961461306,40950,-0.044417322427034375,-0.24544250965118408,-0.03386092402723929,0.001,0.17816115140914918,0.78499305,0.01586771383881569,0.2,,,
49260,-0.08084083,1.31,49260,61991,0.92,2,821,4214,0,0.14833333618938924,41000,-0.04629904951900244,-0.04759669303894043,-0.025229905734459556,0.001,0.11975500494241714,0.81846434,-0.009253274649381638,0.2,,,
49320,-0.0494541,1.23,49320,62066,0.94,2,822,4262,0,0.0660000029951334,41050,-0.0071711035072803495,0.22368615865707397,-0.025594575778891623,0.001,0.10361504659056664,0.7755082,0.015572499483823776,0.2,,,
49380,-0.05032440999999999,1.23,49380,62135,0.94,2,823,4311,0,0.08366666793823242,41100,-0.033761898111552,0.21420907974243164,-0.018826354060322074,0.001,0.048716901317238805,0.07199676,-0.0043496787548065186,0.2,,,
49440,-0.09167361999999998,1.35,49440,62203,0.91,2,824,4349,0,0.0,41150,-0.008636540658771992,0.3064116835594177,-3.253752240501839e-05,0.001,0.06145081251859665,7.166564e-05,0.022182730957865715,0.2,,,
49500,-0.10375401999999999,1.43,49500,62275,0.9,2,825,4390,0,0.12300000578165055,41200,-0.03873437002301216,0.24406588077545166,-0.035570289799322696,0.001,0.1362045358121395,0.39024773,0.019089393317699432,0.2,,,
49560,-0.09503855,1.46,49560,62347,0.91,2,826,4432,0,0.12900000482797622,41250,-0.06171610452234745,0.23950016498565674,-0.019734128396958112,0.001,0.12471174255013466,0.22347194,0.036244072020053864,0.2,,,
49620,-0.09523658000000002,1.48,49620,62423,0.9,2,827,4473,0,0.14166667144745587,41300,-0.039063120745122436,-0.026303648948669434,-0.053788328896587106,0.001,0.12097567066550255,1.2515935,-0.02883191406726837,0.2,,,
49680,-0.10382401,1.44,49680,62495,0.9,2,828,4517,0,0.17033333636820316,41350,-0.04918603025376797,0.08451926708221436,-0.03841870261480409,0.001,0.09166251100599766,0.5701191,-0.017838098108768463,0.2,,,
49740,-0.08174481,1.31,49740,62564,0.93,2,829,4563,0,0.18766666911542415,41400,-0.07087961450219155,0.16818958520889282,-0.049592479822536326,0.001,0.08134196236729622,0.36408812,-0.03524681180715561,0.2,,,
49800,-0.08440265,1.36,49800,62633,0.92,2,830,4607,0,0.19733333587646484,41450,-0.06273217119276524,-0.4298982620239258,-0.0544756105951965,0.001,0.07875952638685703,0.8156766,-0.04460153356194496,0.2,,,
49860,-0.09710678999999998,1.39,49860,62702,0.91,2,831,4650,0,0.15200000382959844,41500,-0.08212893590331077,0.3798564672470093,-0.031280592097279916,0.001,0.11100665345788002,0.34096116,0.00722372904419899,0.2,,,
49920,-0.07299099999999999,1.31,49920,62772,0.94,2,832,4697,0,0.17166667081415654,41550,-0.05409087959676981,0.02111738920211792,-0.03424581215778986,0.001,0.125385077893734,0.55217254,0.018825870007276535,0.2,,,
49980,-0.11354088000000002,1.39,49980,62840,0.9,2,833,4734,0,0.15066667191684247,41600,-0.043276235423982144,0.036033570766448975,-0.03127552369299039,0.001,0.09317046344280243,0.37310833,-0.013350727036595345,0.2,,,
50040,-0.13436836,1.46,50040,62910,0.87,2,834,4776,0,0.22933333605527878,41650,-0.08715508557856083,-0.06429612636566162,-0.045202057804912335,0.001,0.08150939365848898,0.42186418,-0.05716909095644951,0.2,,,
50100,-0.11639269000000001,1.43,50100,62982,0.89,2,835,4821,0,0.1033333358168602,41700,-0.02934378370642662,-0.5993012189865112,-0.023443702808270857,0.001,0.08807726182043553,0.6725066,-0.01926426962018013,0.2,,,
50160,-0.05257142,1.26,50160,63052,0.95,2,836,4871,0,0.08500000149011612,41750,-0.013584125060588122,-0.4995594024658203,-0.013792429445389054,0.001,0.1091452531516552,0.25255358,0.018359223380684853,0.2,,,
50220,-0.07090492000000001,1.28,50220,63121,0.93,2,837,4913,0,0.05166666887700558,41800,-0.03194469053298235,-0.39011383056640625,-0.004196922751628627,0.001,0.030442674264777453,0.1376423,-0.005472899414598942,0.2,,,
50280,-0.12220681999999998,1.41,50280,63200,0.88,2,838,4955,0,0.14300000343471767,41850,-0.0434984053298831,0.132687509059906,-0.04340869124482076,0.001,0.1393027737736702,0.9090026,-0.01357366144657135,0.2,,,
50340,-0.1423061,1.42,50340,63269,0.87,2,839,4997,0,0.207666669562459,41900,-0.07255053646862507,-0.22192907333374023,-0.05801654923955603,0.001,0.12055426746606827,1.0442687,-0.046248894184827805,0.2,,,
50400,-0.13303805,1.47,50400,63342,0.87,2,840,5039,0,0.19966666989028453,41950,-0.08333456322550774,0.38912808895111084,-0.028329175791392772,0.001,0.07705542415380479,0.78684247,-0.005182882770895958,0.2,,,
50460,-0.11461452999999999,1.45,50460,63411,0.88,2,841,5080,0,0.13033333852887152,42000,-0.04848708845674991,-0.07945716381072998,-0.01174295525997877,0.001,0.0989914682507515,0.35615584,0.003741597756743431,0.2,,,
50520,-0.11927395,1.56,50520,63481,0.86,2,842,5117,0,0.12900000229477881,42050,-0.03716762110590935,0.3897296190261841,-0.022210149234781672,0.001,0.07871581926941872,1.2373741,-0.014158124104142189,0.2,,,
50580,-0.07540761,1.4,50580,63553,0.91,2,843,5166,0,0.2210000030696392,42100,-0.09043053224682808,0.06328463554382324,-0.0489400733957688,0.001,0.07130009826272726,0.68799645,-0.05229390785098076,0.2,,,
50640,-0.08449422000000001,1.43,50640,63626,0.9,2,844,5205,0,0.16066667154431344,42150,-0.032704747766256335,0.04908573627471924,-0.016593895743290617,0.001,0.018123227700125425,0.15500885,-0.017628835514187813,0.2,,,
50700,-0.11505879999999997,1.48,50700,63692,0.87,2,845,5245,0,0.23533333614468574,42200,-0.11911352336406708,0.18833845853805542,-0.06330718665694199,0.001,0.07752522967755794,0.14574972,-0.04773657023906708,0.2,,,
50760,-0.10440987000000002,1.44,50760,63766,0.88,2,846,5290,0,0.12900000549852847,42250,-0.03627541743218899,0.03650325536727905,-0.04298387645930049,0.001,0.12861307576298714,0.77251655,-0.013499345630407333,0.2,,,
50820,-0.10244645000000002,1.41,50820,63843,0.9,2,847,5330,0,0.06000000271946192,42300,-0.04140438444912434,-0.3457331657409668,-0.01088160072329142,0.001,0.10634820446372033,0.104441024,0.023513078689575195,0.2,,,
50880,-0.11422933,1.45,50880,63923,0.9,2,848,5374,0,0.15500000469386577,42350,-0.03852983705699444,-0.05499124526977539,-0.04430768438552818,0.001,0.06595566093921662,0.65149647,-0.04546283185482025,0.2,,,
50940,-0.10605387999999999,1.4,50940,64000,0.9,2,849,5417,0,0.20500000178813935,42400,-0.07479937672615052,0.06495988368988037,-0.04067082451353784,0.001,0.08752678290009498,0.88907725,-0.036422789096832275,0.2,,,
51000,-0.09676928000000001,1.4,51000,64070,0.91,2,850,5460,0,0.20300000205636023,42450,-0.06908628761768341,0.22182154655456543,-0.048135635505120004,0.001,0.037291696108877656,0.37518263,-0.047234173864126205,0.2,,,
51060,-0.11777139000000003,1.42,51060,64139,0.9,2,851,5501,0,0.17566667042672635,42500,-0.061462123170495035,-0.20371317863464355,-0.04781659862523284,0.001,0.0859984278678894,0.7689502,-0.04664679616689682,0.2,,,
51120,-0.11504238000000001,1.43,51120,64207,0.9,2,852,5544,0,0.16466667108237742,42550,-0.06790266178548336,0.21771705150604248,-0.02623269193246962,0.001,0.05628712125122547,0.6173362,-0.020581867545843124,0.2,,,
51180,-0.062039460000000005,1.3,51180,64276,0.94,2,853,5592,0,0.06333333563059568,42600,-0.013358766231685876,0.15900760889053345,-0.016487724997103187,0.001,0.04543195718899369,0.2984715,-0.015959370881319046,0.2,,,
51240,-0.09334088000000001,1.39,51240,64351,0.9,2,854,5637,0,0.1336666715890169,42650,-0.029653252139687537,-1.724214792251587,-0.021801115104307732,0.001,0.033230040557682514,0.53538835,-0.019748562946915627,0.2,,,
51300,-0.06059851,1.27,51300,64430,0.94,2,855,5686,0,0.15833333749324083,42700,-0.025254600765183568,0.02155071496963501,-0.03281571256866059,0.001,0.09961174100637436,0.45926288,-0.006804723292589188,0.2,,,
51360,-0.08156124000000002,1.33,51360,64501,0.93,2,856,5728,0,0.07800000242888927,42750,-0.011285678595304488,0.17343783378601074,-0.025351756952082097,0.001,0.05911616116762161,0.15154494,-0.0014892704784870148,0.2,,,
51420,-0.11291601,1.43,51420,64570,0.89,2,857,5768,0,0.07233333446085453,42800,-0.02500375846400857,0.3785940408706665,-0.022048179081951575,0.001,0.06963789507746697,0.33120325,-0.002635713666677475,0.2,,,
51480,-0.13417486,1.48,51480,64644,0.86,2,858,5810,0,0.24933333903551103,42850,-0.08028842598199844,0.17570924758911133,-0.06245876633375886,0.001,0.09691275484859943,1.4109485,-0.053976915776729584,0.2,,,
51540,-0.11411808999999998,1.43,51540,64716,0.89,2,859,5856,0,0.18866666954010725,42900,-0.03628626231104135,0.5044280290603638,-0.03488632635027173,0.001,0.060549231544137,1.0339732,-0.013050299137830734,0.2,,,
51600,-0.11377588999999999,1.43,51600,64787,0.9,2,860,5893,0,0.07533333580940962,42950,-0.02422823220491409,-0.12700176239013672,-0.024608987122774123,0.001,0.06027212552726269,0.12029266,-0.01228720135986805,0.2,,,
51660,-0.08281315000000003,1.41,51660,64860,0.91,2,861,5940,0,0.13933333761990072,43000,-0.05551476761698723,0.3515978455543518,-0.030026606239378424,0.001,0.10013329610228539,0.4821844,0.005720261484384537,0.2,,,
51720,-0.04043628,1.26,51720,64931,0.95,2,862,5987,0,0.11900000397115945,43050,-0.0290452828630805,-174.375732421875,-0.006992933477430228,0.001,0.010606835059588775,1.0313178,-0.009051203727722168,0.2,,,
51780,-0.07202578,1.37,51780,64999,0.93,2,863,6029,0,0.015666667483747006,43100,-0.0029240674700122325,0.150493323802948,-0.0026023046225697754,0.001,0.1046418385207653,0.00086738664,0.041908517479896545,0.2,,,
51840,-0.08237816,1.35,51840,65071,0.91,2,864,6072,0,0.11800000391900539,43150,-0.03886981166899204,0.19324654340744019,-0.03895834080005685,0.001,0.07745500758290291,0.1983786,-0.010298676788806915,0.2,,,
51900,-0.14461417000000001,1.53,51900,65143,0.85,2,865,6110,0,0.0886666677892208,43200,-0.014772495757788419,0.08615946769714355,-0.027773449092482565,0.001,0.10448594138026238,0.67249006,0.002874750643968582,0.2,,,
51960,-0.10330906000000002,1.44,51960,65217,0.89,2,866,6157,0,0.06866666845977307,43250,-0.042713663950562475,0.17995178699493408,-0.014487658442308506,0.001,0.17024692237377168,0.20358242,0.056840188801288605,0.2,,,
52020,-0.02886684,1.19,52020,65301,0.97,2,867,6211,0,0.055666668564081194,43300,-0.024801797345280648,-0.5162577629089355,-0.011813160976084553,0.001,0.07213773511350155,0.056568194,0.014208563603460789,0.2,,,
52080,-0.018126269999999996,1.11,52080,65380,0.98,2,868,6261,0,0.06433333665132522,43350,-0.008824148196727038,-0.053191423416137695,-0.0048134775552898645,0.001,0.055449210256338116,0.013434817,0.022171637043356895,0.2,,,
52140,-0.04945508999999999,1.21,52140,65455,0.95,2,869,6310,0,0.06433333665132522,43400,-0.02419518366456032,-0.2335197925567627,-0.01803125297402342,0.001,0.019983683209866286,0.39842477,-0.016601214185357094,0.2,,,
52200,-0.08391130000000001,1.32,52200,65527,0.92,2,870,6351,0,0.08866666860878468,43450,-0.021506742238998414,0.2902810573577881,-0.02450063649440807,0.001,0.0416460351087153,0.4539085,-0.021888036280870438,0.2,,,
52260,-0.07425936,1.31,52260,65598,0.92,2,871,6396,0,0.17300000376999378,43500,-0.049928157962858676,0.16041028499603271,-0.049974009849130994,0.001,0.08270414017140865,0.16464233,-0.03562517464160919,0.2,,,
52320,-0.06266416,1.33,52320,65669,0.93,2,872,6438,0,0.09333333544433117,43550,-0.04514504492282868,0.06442058086395264,-0.02243852170556778,0.001,0.05509007953107357,0.17296745,-0.012822572141885757,0.2,,,
52380,-0.061540920000000006,1.29,52380,65740,0.94,2,873,6491,0,0.16166667073965071,43600,-0.05164262220263481,-0.16441941261291504,-0.03694727630416551,0.001,0.07538865260779858,0.24199268,-0.020414913073182106,0.2,,,
52440,-0.059854219999999986,1.22,52440,65811,0.95,2,874,6536,0,0.09633333478122949,43650,-0.00548353256424889,0.24224478006362915,-0.045275719995299966,0.001,0.028339242078363896,1.0528146,-0.04101194068789482,0.2,,,
52500,-0.07319351000000002,1.32,52500,65887,0.92,2,875,6579,0,0.031000001430511473,43700,-0.007375769652426243,-0.2826274633407593,-0.00549142319476232,0.001,0.09878686994314194,0.25859582,0.026670441031455994,0.2,,,
52560,-0.12509934,1.49,52560,65966,0.87,2,876,6618,0,0.07633333530277014,43750,-0.03889345329254865,0.3840383291244507,-0.013475605300317212,0.001,0.05438192903995514,0.08897951,0.0024089515209198,0.2,,,
52620,-0.09225707,1.38,52620,66037,0.91,2,877,6663,0,0.04033333472907543,43800,-0.00687779437750578,0.004567384719848633,-0.013181401563187407,0.001,0.1000029056891799,0.7445869,-0.007304025813937187,0.2,,,
52680,-0.08037986,1.32,52680,66107,0.92,2,878,6707,0,0.027333334758877753,43850,-0.009502923088148237,0.547888994216919,-0.002231599898570238,0.001,0.025417529698461293,0.07401624,0.0016043998766690493,0.2,,,
52740,-0.13450776,1.5,52740,66177,0.86,2,879,6742,0,0.17366666950285434,43900,-0.022019756892696023,-0.02075040340423584,-0.048446308635175225,0.001,0.10263368979096413,1.7973512,-0.022088319063186646,0.2,,,
52800,-0.12561976,1.46,52800,66245,0.87,2,880,6787,0,0.17700000334531069,43950,-0.023496281523257494,-0.06610512733459473,-0.04043225351100165,0.001,0.16935935989022255,1.0519239,-0.00016302242875099182,0.2,,,
52860,-0.06160762,1.29,52860,66319,0.93,2,881,6836,0,0.02366666790097952,44000,-0.002494641083758324,-0.3845633268356323,-0.008219109951828934,0.001,0.12525714680552483,0.2083387,0.01194259524345398,0.2,,,
52920,-0.07033166,1.3,52920,66396,0.93,2,882,6877,0,0.12300000477582217,44050,-0.01737880805507302,-0.6178804636001587,-0.03258369724700856,0.001,0.0406218670681119,0.6634447,-0.027123309671878815,0.2,,,
52980,-0.11349958,1.39,52980,66465,0.9,2,883,6920,0,0.23400000505149365,44100,-0.04345104049891233,0.19896411895751953,-0.05424057877063751,0.001,0.09543435469269752,2.473069,-0.0774599015712738,0.2,,,
53040,-0.09313774999999998,1.34,53040,66535,0.91,2,884,6966,0,0.26933333195745945,44150,-0.10064763367176056,0.11334872245788574,-0.036106153516719745,0.001,0.10229114636778831,1.7127564,-0.02120617777109146,0.2,,,
53100,-0.05092942000000001,1.3,53100,66606,0.93,2,885,7013,0,0.19766667123883963,44200,-0.10780647814273835,-0.4619629383087158,-0.03450642079114914,0.001,0.08062175743281841,0.3455394,-0.03176805377006531,0.2,,,
53160,-0.051295360000000005,1.31,53160,66677,0.92,2,886,7058,0,0.14100000463426113,44250,-0.07803210094571114,-0.8740402460098267,-0.022435084005196906,0.001,0.06506046406924725,0.16948245,0.0036255791783332825,0.2,,,
53220,-0.08181926000000002,1.3,53220,66751,0.92,2,887,7102,0,0.16266667045652866,44300,-0.1136622178554535,0.20361268520355225,-0.04231978949656089,0.001,0.07885188095271588,0.19292279,-0.0336235836148262,0.2,,,
53280,-0.09249145,1.33,53280,66825,0.91,2,888,7148,0,0.23133333943784237,44350,-0.06114715188741684,0.022322237491607666,-0.062066713434954505,0.001,0.09737886816263198,1.3285011,-0.042290009558200836,0.2,,,
53340,-0.06065483000000001,1.29,53340,66894,0.94,2,889,7193,0,0.17366666883230208,44400,-0.10206299096345901,0.10867369174957275,-0.018716860162715124,0.001,0.07958509482443332,0.2025203,0.004924621433019638,0.2,,,
53400,-0.060885289999999995,1.33,53400,66969,0.94,2,890,7237,0,0.1413333388417959,44450,-0.05396651290357113,-0.27056431770324707,-0.03314508874528108,0.001,0.1096179461479187,1.96561,0.011551059782505035,0.2,,,
