env/current_idx,time/total_timesteps,eval/mean_ep_length,env/completion_counter,eval/mean_reward,env/n_steps,eval/success_rate,rollout/ep_len_mean,time/iterations,time/fps,rollout/ep_rew_mean,rollout/success_rate,time/time_elapsed,train/explained_variance,train/approx_kl,train/value_loss,train/learning_rate,train/clip_range,train/entropy_loss,train/loss,train/n_updates,train/policy_gradient_loss,train/clip_fraction
3245,5640,1.2,0,-0.049576847534626725,5640,0.94,,,,,,,0.3036080002784729,0.0003860414,0.18139925897121428,0.0001,0.2,-0.49104766845703124,0.07508974522352219,1870,-0.004964456759626046,0.0
,5640,,,,,,1.53,188,0,-0.22838024999999998,0.79,21579,,,,,,,,,,
3262,5670,1.36,0,-0.13194247654639185,5670,0.86,,,,,,,0.5031839609146118,1.1618932e-05,0.13080588728189468,0.0001,0.2,-0.47223846018314364,0.060021303594112396,1880,0.0008673671805687455,0.0
,5670,,,,,,1.58,189,0,-0.24891870999999996,0.76,21695,,,,,,,,,,
3281,5700,1.28,0,-0.07036226973868906,5700,0.92,,,,,,,0.1356205940246582,0.00020128489,0.2316403791308403,0.0001,0.2,-0.48322710394859314,0.09779606759548187,1890,-0.002907595329646284,0.0
,5700,,,,,,1.58,190,0,-0.22801576,0.77,21804,,,,,,,,,,
3299,5730,1.18,0,-0.06887215201742947,5730,0.94,,,,,,,0.09610795974731445,0.000117899974,0.2597776710987091,0.0001,0.2,-0.49133190512657166,0.11404312402009964,1900,2.8177499910242432e-05,0.0
,5730,,,,,,1.6,191,0,-0.23864757999999997,0.76,21919,,,,,,,,,,
3317,5760,1.3,0,-0.10989547985140234,5760,0.88,,,,,,,0.424469530582428,6.1460334e-05,0.12952013909816742,0.0001,0.2,-0.49667568802833556,0.05806909501552582,1910,-0.0002512906002327231,0.0
,5760,,,,,,1.67,192,0,-0.26230416,0.73,22036,,,,,,,,,,
3333,5790,1.32,0,-0.11418061315082013,5790,0.88,,,,,,,0.10984432697296143,0.00043421387,0.1889865979552269,0.0001,0.2,-0.5169824659824371,0.07831045985221863,1920,-0.005286264937603846,0.0
,5790,,,,,,1.73,193,0,-0.25483447,0.71,22150,,,,,,,,,,
3353,5820,1.18,0,-0.06938703019171953,5820,0.94,,,,,,,0.18161582946777344,0.00030089816,0.1681540161371231,0.0001,0.2,-0.5484831631183624,0.07544595748186111,1930,-0.00098978399837506,0.0
,5820,,,,,,1.65,194,0,-0.22584986999999998,0.74,22264,,,,,,,,,,
3369,5850,1.2,0,-0.04939782369416207,5850,0.96,,,,,,,0.4092458486557007,5.6952238e-05,0.13744649589061736,0.0001,0.2,-0.5417864084243774,0.05978792533278465,1940,0.0003638372793405509,0.0
,5850,,,,,,1.68,195,0,-0.23090152000000003,0.73,22372,,,,,,,,,,
3389,5880,1.28,0,-0.07047028107568622,5880,0.9,,,,,,,-0.33780109882354736,8.345445e-05,0.31830824315547945,0.0001,0.2,-0.5333906650543213,0.1443910002708435,1950,-0.0017212062951875496,0.0
,5880,,,,,,1.64,196,0,-0.21132663000000002,0.75,22485,,,,,,,,,,
3410,5910,1.2,0,-0.0090800274675712,5910,0.94,,,,,,,0.20718902349472046,0.0010139922,0.16685301661491395,0.0001,0.2,-0.5626008927822113,0.05729933828115463,1960,-0.006326332605288654,0.0
,5910,,,,,,1.65,197,0,-0.23052049,0.74,22590,,,,,,,,,,
3431,5940,1.24,0,-0.06904078862629831,5940,0.9,,,,,,,-0.035649657249450684,0.00037478804,0.1979335367679596,0.0001,0.2,-0.5947360157966614,0.08494061976671219,1970,-0.0022216951788383453,0.0
,5940,,,,,,1.55,198,0,-0.19476650999999998,0.79,22698,,,,,,,,,,
3449,5970,1.08,0,-0.04711621168535203,5970,0.96,,,,,,,0.5409190654754639,0.00012090008,0.08397365212440491,0.0001,0.2,-0.5898689866065979,0.03519997000694275,1980,-0.0006966584750145444,0.0
,5970,,,,,,1.53,199,0,-0.19209903,0.8,22807,,,,,,,,,,
3470,6000,1.1,0,-0.04732658580876887,6000,0.96,,,,,,,0.22029244899749756,4.679958e-05,0.17636084407567978,0.0001,0.2,-0.5678706049919129,0.07809307426214218,1990,8.78828760445316e-05,0.0
,6000,,,,,,1.49,200,0,-0.16283529000000002,0.81,22915,,,,,,,,,,
3489,6030,1.2,0,-0.08901573735754936,6030,0.92,,,,,,,0.3130311369895935,4.633069e-05,0.10348027795553208,0.0001,0.2,-0.5550924897193908,0.04440515860915184,2000,-0.0006659837562622784,0.0
,6030,,,,,,1.49,201,0,-0.17207248,0.81,23024,,,,,,,,,,
3506,6060,1.16,0,-0.06781393469776958,6060,0.94,,,,,,,0.4638768434524536,0.004017693,0.1277558222413063,0.0001,0.2,-0.5860175728797913,0.045204535126686096,2010,-0.007022868452283326,0.023333334550261497
,6060,,,,,,1.55,202,0,-0.20430406,0.78,23138,,,,,,,,,,
3525,6090,1.22,0,-0.07149158144835382,6090,0.92,,,,,,,0.0872340202331543,0.00057478546,0.2737679541110992,0.0001,0.2,-0.5630895256996155,0.11399170011281967,2020,-0.0047050474556938225,0.0
,6090,,,,,,1.58,203,0,-0.24368154,0.75,23247,,,,,,,,,,
3546,6120,1.18,0,-0.0301122683333233,6120,0.94,,,,,,,0.11743712425231934,0.0012072861,0.20991239845752716,0.0001,0.2,-0.5321342885494232,0.08050369471311569,2030,-0.0073078716150485334,0.0
,6120,,,,,,1.57,204,0,-0.23850315,0.75,23354,,,,,,,,,,
3564,6150,1.1,0,-0.027515479205176233,6150,0.96,,,,,,,0.35575973987579346,6.685853e-05,0.1872544288635254,0.0001,0.2,-0.4931216508150101,0.08008889853954315,2040,8.823638145258884e-05,0.0
,6150,,,,,,1.58,205,0,-0.26120017,0.76,23471,,,,,,,,,,
3579,6180,1.08,0,-0.02716449384111911,6180,0.98,,,,,,,0.15933096408843994,0.00026726324,0.20760470181703566,0.0001,0.2,-0.4778399884700775,0.09063699096441269,2050,-0.001997830555095348,0.0
,6180,,,,,,1.71,206,0,-0.30283509000000003,0.71,23607,,,,,,,,,,
3596,6210,1.22,0,-0.04963704939931631,6210,0.9,,,,,,,0.1704329252243042,0.0004565835,0.20015165507793425,0.0001,0.2,-0.46663483381271365,0.08298806846141815,2060,-0.004801344090374115,0.0
,6210,,,,,,1.69,207,0,-0.29890425,0.72,23724,,,,,,,,,,
3614,6240,1.36,0,-0.13295619199052452,6240,0.84,,,,,,,0.11995267868041992,0.0015397111,0.21681883782148362,0.0001,0.2,-0.44457781612873076,0.08351258188486099,2070,-0.009913952398734872,0.0
,6240,,,,,,1.66,208,0,-0.24704634000000003,0.74,23845,,,,,,,,,,
3632,6270,1.2,0,-0.06932085905224085,6270,0.94,,,,,,,0.22631406784057617,2.6015441e-05,0.1171475738286972,0.0001,0.2,-0.4143695801496506,0.05018220096826553,2080,0.0002585473643072156,0.0
,6270,,,,,,1.7,209,0,-0.26216806,0.72,23953,,,,,,,,,,
3651,6300,1.2,0,-0.030002422160468997,6300,0.94,,,,,,,0.32538026571273804,3.496806e-07,0.2191101938486099,0.0001,0.2,-0.40251401364803313,0.0998961478471756,2090,3.729959377496428e-06,0.0
,6300,,,,,,1.73,210,0,-0.28468063000000005,0.7,24056,,,,,,,,,,
3669,6330,1.22,0,-0.049790285951457916,6330,0.94,,,,,,,0.4343193769454956,0.000107183056,0.1562390699982643,0.0001,0.2,-0.4024730145931244,0.0653008222579956,2100,-0.0014302808396556622,0.0
,6330,,,,,,1.7,211,0,-0.27318524,0.71,24166,,,,,,,,,,
3685,6360,1.16,0,-0.06943828939925879,6360,0.94,,,,,,,0.5382004976272583,0.00010198156,0.11863953769207,0.0001,0.2,-0.4119306027889252,0.052203238010406494,2110,-0.0009289375979278702,0.0
,6360,,,,,,1.68,212,0,-0.28140212000000003,0.71,24302,,,,,,,,,,
